date,Open,High,Low,Close,Volume,aVWAP_OB_bull_418,aVWAP_OB_bull_412,aVWAP_OB_bull_401,aVWAP_OB_bull_379,aVWAP_OB_bull_310,aVWAP_OB_bull_215,aVWAP_OB_bull_125,aVWAP_OB_bull_15,aVWAP_OB_bull_3,aVWAP_OB_bear_282,aVWAP_OB_bear_245,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,19.955,20.01,19.955,20.01,300.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,300.0,False,False,False,False
2023-11-09 17:00:00+00:00,20.01,20.01,20.01,20.01,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,295.3488372093023,False,False,False,False
2023-11-10 17:00:00+00:00,20.01,20.01,20.01,20.01,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,-1.0,20.01,20.01,4.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,290.7697854696232,False,False,False,False
2023-11-13 17:00:00+00:00,19.82,19.82,19.82,19.82,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,286.26172678017167,False,False,False,False
2023-11-14 17:00:00+00:00,20.14,20.14,20.12,20.12,199.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,21.327014218009445,-81.99052132701416,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,3.0852713178294575,False,False,False,False,284.90883179133175,False,False,False,False
2023-11-15 17:00:00+00:00,20.12,20.12,20.12,20.12,0.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.54502369668241,-67.06161137440756,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,6.122708971816598,False,False,False,False,280.49164060076845,False,False,False,False
2023-11-16 17:00:00+00:00,20.12,20.12,20.12,20.12,0.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,45.02369668246439,-55.97156398104266,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,9.113054569152775,False,False,False,False,276.142932994555,False,False,False,False
2023-11-17 17:00:00+00:00,20.12,20.12,20.12,20.12,0.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.34281200631904,-47.21327014218011,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,12.057038219243429,False,False,False,False,271.86164721169365,False,False,False,False
2023-11-20 17:00:00+00:00,20.12,20.12,20.12,20.12,0.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.55555555555548,-39.918483412322296,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,14.955378711968336,False,False,False,False,267.6467379525976,False,False,False,False
2023-11-21 17:00:00+00:00,20.12,20.12,20.12,20.12,0.0,,,,,,,,,20.12666666666667,,,20.12666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.364051255046434,-33.59936808846765,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,17.80878369317813,False,False,False,False,263.4971761238752,False,False,False,False
