date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_137,aVWAP_OB_bull_112,aVWAP_OB_bull_96,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,27.0077901017,27.0829422133,25.4202017444,25.5705059676,61926,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,61926.0,False,False,False,False
2022-01-07 00:00:00+00:00,26.4347552508,27.9284034686,25.6863341596,27.0265781296,60177,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-60177,-4457.555555555556,False,False,False,False,61796.444444444445,False,False,False,False
2022-01-14 00:00:00+00:00,27.4211267154,29.0744731703,26.3596031392,26.8950619343,99265,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.526142445028608,-96.31535611257152,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,39088,-1231.9588477366256,False,False,False,False,64571.89300411523,False,False,False,False
2022-01-21 00:00:00+00:00,24.772014782,28.5578024032,24.772014782,26.8480918646,91469,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.697414643800812,-94.19498944720718,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52381,-5020.776710867246,False,False,False,False,66564.27130010669,False,False,False,False
2022-01-28 00:00:00+00:00,24.4244362659,25.307473577,23.9002502876,24.6217105588,123284,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.991990280873036,-92.19155415038072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-175665,-17661.089547099302,False,False,False,False,70765.73268528398,False,False,False,False
2022-02-04 00:00:00+00:00,24.5371644333,25.3732316747,23.7668552895,24.4808003496,103119,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.843646683190386,-89.10650914882743,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-72546,-21726.63846953639,False,False,False,False,73162.27100489257,False,False,False,False
2022-02-11 00:00:00+00:00,24.3304961264,25.5211873944,23.7386732476,24.6311045727,49246,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.106176536064645,-86.21167706611695,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-121792,-29138.88747179295,False,False,False,False,71390.69537490053,False,False,False,False
2022-02-18 00:00:00+00:00,24.4620123217,24.8847429493,23.485034871,23.8232193732,98551,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06880821246861,-82.39074145226387,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23241,-28702.006918326806,False,False,False,False,73402.56979157457,False,False,False,False
2022-02-25 00:00:00+00:00,24.6968626704,24.9791527895,22.7898778389,24.3304961264,69470,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.098906192308206,-77.43234504007583,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,46229,-23151.56196141371,False,False,False,False,73111.26832553202,False,False,False,False
2022-03-04 00:00:00+00:00,23.2126084665,24.9129249912,22.3248741484,24.4901943635,95205,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.078250145390278,-75.4616639267868,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48976,-25064.483297605286,False,False,False,False,74747.84104215927,False,False,False,False
2022-03-11 00:00:00+00:00,25.1665633678,25.6546307517,21.0613792723,23.1844264247,140051,,,,"rgba(239, 83, 80, 0.5)",-1.0,20.840225,,23.960857797266662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04366960204176,-66.77379967600973,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,91075,-16461.558608893785,False,False,False,False,79585.11207607339,False,False,False,False
2022-03-18 00:00:00+00:00,28.643336817,28.7375583197,24.8179438079,25.1665633678,159668,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.792770898409703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.066233190686575,-54.49907528064698,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,250743,3331.371658431679,False,False,False,False,85517.1778482161,False,False,False,False
2022-03-25 00:00:00+00:00,27.418457282,29.1898215326,27.0698377221,28.9165791748,110270,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.35756602673347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03441472053296,-47.39757261570605,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,140473,13490.010794844147,False,False,False,False,87350.72022982972,False,False,False,False
2022-04-01 00:00:00+00:00,27.6257445879,27.8801426452,26.64584096,27.6069002874,77609,,,,#000000,0.0,0.0,,26.520924946739992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.847147604245436,-41.512649765386115,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,218082,28644.972958189024,False,False,False,False,86629.11132391641,False,False,False,False
2022-04-08 00:00:00+00:00,26.7212181621,28.3418280084,25.1760797396,27.6257445879,101016,,,,#000000,0.0,0.0,,26.55961599592503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.090749291058216,-38.13554026873658,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,117066,35194.678664989835,False,False,False,False,87694.80678140408,False,False,False,False
2022-04-15 00:00:00+00:00,30.8669642804,31.3757603949,26.2406884984,26.3820207525,112697,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.031231813899353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17348411378666,-31.11563981534804,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,229763,49607.14691202763,False,False,False,False,89546.82109389268,False,False,False,False
2022-04-22 00:00:00+00:00,32.1766431677,32.5064184271,30.4052789172,31.0930958868,218395,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.13896280261698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69506591485941,-24.80679702165458,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,448158,79129.43232595152,False,False,False,False,99091.13064249321,False,False,False,False
2022-04-29 00:00:00+00:00,29.9718600049,31.8845565094,28.3229837078,31.8845565094,138218,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.389920608641443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.02109614944135,-22.60675825966809,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,309940,96226.51141291807,False,False,False,False,101989.41726156778,False,False,False,False
2022-05-06 00:00:00+00:00,35.2671084559,36.3977664881,29.3829756131,29.8870606524,226997,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.32494009173565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.375119338349094,-17.50718520996729,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,536937,128871.73278973896,False,False,False,False,111249.23820515536,False,False,False,False
2022-05-13 00:00:00+00:00,38.9982799623,39.2337394975,34.9090667457,35.0503989997,230764,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.602133394024307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.19405308485995,-12.093751781981624,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,767701,176192.4192497583,False,False,False,False,120102.18352329198,False,False,False,False
2022-05-20 00:00:00+00:00,40.9392429177,43.4714458024,36.9819398048,38.9417470607,305931,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,32.25841814762577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5228968151039,-7.284168423561823,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1073632,242669.4252312577,False,False,False,False,133867.28104008516,False,False,False,False
2022-05-27 00:00:00+00:00,48.4015859305,50.1446837302,39.1207679158,42.5692749142,327560,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,34.3358829501438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.56665824532294,-1.9089985243816159,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1401192,328485.91225116455,False,False,False,False,148214.8898519307,False,False,False,False
2022-06-03 00:00:00+00:00,46.3287128714,49.6072442789,42.8236729714,48.4298523813,256596,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.60696701883116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71838973542181,0.597164395927507,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1144596,388938.5113436709,False,False,False,False,156243.12023326918,False,False,False,False
2022-06-10 00:00:00+00:00,44.7148994876,51.0191529401,43.223773671,47.3196509141,216124,,,,"rgba(38, 166, 154, 0.5)",1.0,50.863434,,41.40463125419639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27439620873622,1.5427706829356254,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,928472,428903.95494784345,False,False,False,False,160678.74095673073,False,False,False,False
2022-06-17 00:00:00+00:00,40.9210224099,45.1395872202,39.4770841192,43.8088989914,259863,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.42500590748551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32750888836608,1.5427706829356254,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,668609,446659.8842109662,False,False,False,False,168025.723108084,False,False,False,False
2022-06-24 00:00:00+00:00,41.8270229061,42.4687732575,38.287958468,40.8927098944,182258,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.123135352275035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.54369314013577,1.5427706829356254,False,False,True,False,True,,0,,,False,False,False,False,0.14370001278372094,0.14370001278372094,False,False,False,False,850867,476601.1520471909,False,False,False,False,169079.9658408185,False,False,False,False
2022-07-01 00:00:00+00:00,42.8085234436,44.1958367033,40.5623972135,42.3932732162,148817,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.19837784037462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.61801290316745,1.5427706829356254,False,False,True,False,True,,0,1.1445304905778688,0.8306039035866941,False,False,False,False,0.20094915278629166,0.1723245827850063,False,False,False,False,999684,515348.0296733249,False,False,False,False,167579.00540816528,False,False,False,False
2022-07-08 00:00:00+00:00,40.7700223272,42.270585649,37.0705203012,41.7798353802,142410,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.03574691300518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.59047192605505,1.5427706829356254,False,False,True,False,True,,0,1.0993396699270592,0.857193584533495,False,False,False,False,0.12368729624926177,0.14800593951713403,False,False,False,False,857274,540675.8793271527,False,False,False,False,165714.63463719006,False,False,False,False
2022-07-15 00:00:00+00:00,41.7232103492,42.440460742,37.7594581785,40.6662097704,175321,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.10073809745147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52562838751348,1.5427706829356254,False,False,True,False,True,,0,1.0976794979202382,0.8688096922937644,False,False,False,False,0.13581557190622046,0.14191075571167724,False,False,False,False,1032595,577114.3327103266,False,False,False,False,166426.21725665746,False,False,False,False
2022-07-22 00:00:00+00:00,46.2249003145,46.7817131195,41.9308354629,41.9308354629,174140,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.88184341276382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3565621512337,1.5427706829356254,False,False,True,False,True,,0,1.1472494852283905,0.8240664517333492,False,False,False,False,0.2588294689014334,0.20037011230655533,False,False,False,False,1206735,623752.9006577098,False,False,False,False,166997.60857097915,False,False,False,False
2022-07-29 00:00:00+00:00,48.2256514102,49.0782356271,45.7907750768,46.7250880885,135118,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.56461523437437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55133580592066,2.625665026790635,False,False,True,False,True,,0,1.1872526267021468,0.7772278311769459,False,False,False,False,0.342828251339126,0.27159918182284065,False,False,False,False,1341853,676945.5006089906,False,False,False,False,164636.15608423995,False,False,False,False
