date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_870,Gap_Up_aVWAP_841,Gap_Up_aVWAP_839,Gap_Up_aVWAP_755,Gap_Up_aVWAP_728,Gap_Up_aVWAP_715,Gap_Up_aVWAP_657,Gap_Up_aVWAP_624,Gap_Up_aVWAP_586,Gap_Down_aVWAP_923,Gap_Down_aVWAP_846,Gap_Down_aVWAP_793,Gap_Down_aVWAP_785,Gap_Down_aVWAP_773,Gap_Down_aVWAP_751,Gap_Down_aVWAP_743,Gap_Down_aVWAP_729,Gap_Down_aVWAP_648,Gap_Down_aVWAP_581,aVWAP_OB_bull_331,aVWAP_OB_bear_739,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,105.221580465,106.8747231287,104.3836081492,106.7322108301,150552,,,,,,,,,,,,,,,,,,,,,,,#000000,1.0,111.662346,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,150552.0,False,False,False,False
2022-01-04 00:00:00+00:00,104.8510484886,106.0006476973,103.188405005,105.5541091617,154154,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-154154,-6045.254901960784,False,False,False,False,150693.25490196078,False,False,False,False
2022-01-05 00:00:00+00:00,99.5875942604,105.2595837446,99.5020868812,105.1360730858,112471,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-266625,-16264.068435217225,False,False,False,False,149194.34294502114,False,False,False,False
2022-01-06 00:00:00+00:00,97.2313909236,99.0555483456,94.7896802076,99.017545066,462592,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-729217,-44223.00692795381,False,False,False,False,161484.44714325562,False,False,False,False
2022-01-07 00:00:00+00:00,97.6589278194,99.2835680234,96.7373482884,97.193387644,263949,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9799181852252588,-48.18507499687685,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-465268,-60734.57528372032,False,False,False,False,165502.66490234365,False,False,False,False
2022-01-10 00:00:00+00:00,93.8871023165,96.3383138524,91.6116559489,96.3383138524,281318,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575903867593098,-47.7487502427744,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-746586,-87630.70958631951,False,False,False,False,170044.44274931058,False,False,False,False
2022-01-11 00:00:00+00:00,95.255220383,95.4072335015,92.7755063874,93.7255883781,230033,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05723905747827,-43.74271712694264,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-516553,-104451.1915633266,False,False,False,False,172396.93519051408,False,False,False,False
2022-01-12 00:00:00+00:00,93.8015949373,96.271808113,93.5735752596,95.9867835158,187830,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.353118999094686,-41.94601039343076,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-704383,-127977.92914907851,False,False,False,False,173002.15341833705,False,False,False,False
2022-01-13 00:00:00+00:00,93.9061039563,94.4191482312,92.110448994,93.6495818188,121152,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.174568090426739,-40.586909859989944,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-583231,-145830.99075107544,False,False,False,False,170968.81406859832,False,False,False,False
2022-01-14 00:00:00+00:00,91.7399170176,93.2410465628,90.8563407663,92.9750236055,213777,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.461407788896764,-40.586909859989944,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-797008,-171367.34405495485,False,False,False,False,172647.56645806506,False,False,False,False
2022-01-18 00:00:00+00:00,90.3527973112,91.7779202972,89.2887054817,91.3693850412,206932,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.184002187409515,-40.586909859989944,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1003940,-204017.25213123113,False,False,False,False,173992.05404794487,False,False,False,False
2022-01-19 00:00:00+00:00,94.7136736483,95.2314683333,90.6663243682,90.8990944559,305080,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.570844883710894,-33.414353566820616,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-698860,-223422.85008686912,False,False,False,False,179132.75781077056,False,False,False,False
2022-01-20 00:00:00+00:00,94.9606949659,99.0080442461,94.9416933261,95.9962843357,313515,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53579392492528,-28.388643879108912,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-385345,-229772.73831875663,False,False,False,False,184402.64966132859,False,False,False,False
2022-01-21 00:00:00+00:00,91.8064227569,94.9131908664,91.7399170176,93.2885506624,285172,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.035582618390144,-27.55707496658648,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-670517,-247056.82701213873,False,False,False,False,188354.3888902961,False,False,False,False
2022-01-24 00:00:00+00:00,91.8064227569,91.9774375153,86.0489258936,88.9656776049,350995,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.94426205526668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03544174736672,-26.977005124429734,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-670517,-263663.1083057804,False,False,False,False,194732.4520710688,False,False,False,False
2022-01-25 00:00:00+00:00,88.9371751452,91.2363735626,87.2935333013,90.8468399464,211748,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.64754098023899,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.90811865495746,-26.977005124429734,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-882265,-287922.00601927924,False,False,False,False,195399.72846043867,False,False,False,False
2022-01-26 00:00:00+00:00,89.2697038419,92.8420121268,89.1936972826,89.8207513965,223719,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.87158277988233,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.717457175552664,-26.977005124429734,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-658546,-302456.280293033,False,False,False,False,196510.28812865674,False,False,False,False
2022-01-27 00:00:00+00:00,87.3600390407,90.5428137094,86.5999734482,90.1817825529,212567,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.50902208217163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.50499820446108,-26.977005124429734,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-871113,-324756.54381095327,False,False,False,False,197139.96310400355,False,False,False,False
2022-01-28 00:00:00+00:00,89.3552112211,89.3552112211,86.618975088,87.1700226426,132175,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.38447871581775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.886567669993394,-26.977005124429734,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-738938,-340998.9538575826,False,False,False,False,194592.31749208184,False,False,False,False
2022-01-31 00:00:00+00:00,91.4928957,91.5308989797,88.9466759651,90.0582718941,123794,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.50998382115512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34511662623986,-23.226981982752765,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-615144,-351749.73998081463,False,False,False,False,191815.9128845492,False,False,False,False
2022-02-01 00:00:00+00:00,95.1982154636,95.4357359612,92.4809809703,93.0320285249,189296,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.14717600650305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.155478969104045,-17.00372965515359,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-425848,-354655.5540992141,False,False,False,False,191717.09277142963,False,False,False,False
2022-02-02 00:00:00+00:00,95.0652039849,96.9273646866,94.3241400322,95.5212433404,813569,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.05392808048575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.56059650547987,-13.202331406735965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1239417,-389352.081389441,False,False,False,False,216103.44207451082,False,False,False,False
2022-02-03 00:00:00+00:00,92.6329940888,94.6376670891,92.5379858898,93.8395982169,163566,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.13604250755027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16121871364858,-12.883151446101849,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1402983,-429102.3134918159,False,False,False,False,214043.1502284516,False,False,False,False
2022-02-04 00:00:00+00:00,93.4215621411,93.6495818188,91.5784030792,91.8064227569,162899,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,92.18313727748789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39125551366104,-11.755386769107496,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1240084,-460905.5168842937,False,False,False,False,212037.49727831624,False,False,False,False
2022-02-07 00:00:00+00:00,91.7399170176,93.6590826387,91.3218809417,93.6590826387,225153,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.18771780404147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67142461754695,-11.755386769107496,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1465237,-500291.0652417724,False,False,False,False,212551.83071838226,False,False,False,False
2022-02-08 00:00:00+00:00,98.8275286679,99.8251147581,94.5046556104,97.5734204402,538601,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,93.07754302610199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04224826926351,-7.240928767414971,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-926636,-517010.47444797744,False,False,False,False,225338.07265099473,False,False,False,False
2022-02-09 00:00:00+00:00,104.5565230715,105.0600665266,100.8702049478,101.0602213459,386612,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.82580422530548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.44155815410668,-1.3142817187878109,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-540024,-517912.965646096,False,False,False,False,231662.5403901714,False,False,False,False
2022-02-10 00:00:00+00:00,103.5494361614,103.9199681378,102.1908189148,102.7418664694,352749,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.15119537991649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.78393463496715,1.6367653044313641,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-892773,-532613.3591501707,False,False,False,False,236411.02900232153,False,False,False,False
2022-02-11 00:00:00+00:00,101.7252787394,104.2477464246,101.4022508626,103.6824476401,839362,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.5510155089003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37568961470264,2.1337610605639767,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1732135,-579653.4234972228,False,False,False,False,260056.16511987755,False,False,False,False
2022-02-14 00:00:00+00:00,101.4972590616,103.2644115642,101.3167434834,101.972300057,266360,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.6381096313032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.56389015940042,2.469415669983249,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1998495,-635294.2696345866,False,False,False,False,260303.37433086275,False,False,False,False
2022-02-15 00:00:00+00:00,101.7727828389,104.2489815312,101.459255782,103.0078894268,275921,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.77161222324729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86105129567592,3.0690585478872947,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1722574,-677932.6904332304,False,False,False,False,260915.83023945635,False,False,False,False
2022-02-16 00:00:00+00:00,99.9771278766,101.7727828389,98.3714893124,101.7727828389,226065,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.70629570989348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.28981546652116,3.0690585478872947,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1948639,-727764.310416241,False,False,False,False,259549.1310143796,False,False,False,False
2022-02-17 00:00:00+00:00,98.6660147295,100.1196401752,98.4997503811,98.8370294878,194611,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.61274357883902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.028202000195535,3.0690585478872947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2143250,-783273.5531450158,False,False,False,False,257002.53764126668,False,False,False,False
2022-02-18 00:00:00+00:00,97.1743860041,99.0317962959,97.0081216558,98.4189934119,101896,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,99.53272723485992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20630125991189,3.0690585478872947,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2245146,-840601.8843942309,False,False,False,False,250919.92832200133,False,False,False,False
2022-02-22 00:00:00+00:00,95.5972498997,97.4594106013,95.359729402,96.6423400894,156221,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,99.35689407923542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02490177494355,8.154295356779912,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2401367,-901808.3595160258,False,False,False,False,247206.24485839345,False,False,False,False
2022-02-23 00:00:00+00:00,95.4737392409,97.6589278194,95.2647212029,96.5283302505,139862,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,99.21456433087535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.80167266657075,5.905153487215593,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2541229,-966099.3650252012,False,False,False,False,242996.6666286525,False,False,False,False
2022-02-24 00:00:00+00:00,96.6898441889,96.8608589472,91.9964391551,92.5474867097,233180,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,98.95229155786548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60430039628194,5.508915021383267,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2308049,-1018724.840906566,False,False,False,False,242611.69930988183,False,False,False,False
2022-02-25 00:00:00+00:00,98.2859819332,99.1695581845,96.5710839401,96.8988622269,199649,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,98.88043305761732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.042184445234724,5.508915021383267,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2108400,-1061457.2000867007,False,False,False,False,240926.88757223942,False,False,False,False
