date,Close,High,Low,Open,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_465,aVWAP_OB_bull_307,aVWAP_OB_bull_201,aVWAP_OB_bear_884,aVWAP_OB_bear_874,aVWAP_OB_bear_735,aVWAP_OB_bear_646,aVWAP_OB_bear_596,aVWAP_OB_bear_590,aVWAP_OB_bear_189,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,47.4807359344,47.9575014378,47.4253970814,47.693577677,351899,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,351899.0,False,False,False,False
2022-01-04 00:00:00+00:00,47.4041129071,47.9745287772,47.3615445586,47.9064194196,1175591,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1175591,-46101.60784313725,False,False,False,False,384200.6470588235,False,False,False,False
2022-01-05 00:00:00+00:00,47.2764078616,47.8766215756,47.2253258433,47.5743863012,787302,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1962893,-121269.89773164167,False,False,False,False,400008.5432525951,False,False,False,False
2022-01-06 00:00:00+00:00,47.3530308889,47.6169546497,46.9018063946,47.3274898798,692251,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,9.975267930750286,-40.85600439681224,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1270642,-166343.3135068714,False,False,False,False,411469.03175249335,False,False,False,False
2022-01-07 00:00:00+00:00,47.7531733649,47.8723647408,47.3445172192,47.3445172192,675416,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,31.39305443752978,-21.777214983972716,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-595226,-183162.24238895485,False,False,False,False,421819.8932523956,False,False,False,False
2022-01-10 00:00:00+00:00,47.6169546497,47.9149330893,47.3232330449,47.9149330893,548464,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.93508783161462,-14.566591537367088,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1143690,-220829.99758938802,False,False,False,False,426786.32881112525,False,False,False,False
2022-01-11 00:00:00+00:00,48.2895345562,48.3321029047,47.4722222647,47.6978345119,459069,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,54.08960001945181,-3.97449895734961,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-684621,-239017.880036863,False,False,False,False,428052.31591657136,False,False,False,False
2022-01-12 00:00:00+00:00,48.7152180414,49.0046828113,48.4512942806,48.4938626291,843868,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,64.57063838762372,4.07766423517765,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,159247,-223399.6494471821,False,False,False,False,444358.81333160785,False,False,False,False
2022-01-13 00:00:00+00:00,49.0302238204,49.2686065721,48.8344094172,48.8344094172,592691,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,72.40548279882584,9.864357577705427,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,751938,-185151.1141747436,False,False,False,False,450175.7618284075,False,False,False,False
2022-01-14 00:00:00+00:00,48.9536007931,49.2004972145,48.5364309776,48.5875129958,523969,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.31022357672384,12.369740749230303,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,227969,-168950.32538357718,False,False,False,False,453069.61430572486,False,False,False,False
2022-01-18 00:00:00+00:00,49.3452295994,49.4048252873,48.698190702,48.9365734537,568747,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,79.9805050280456,15.149624931502075,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,796716,-131081.05772147613,False,False,False,False,457605.982372167,False,False,False,False
2022-01-19 00:00:00+00:00,48.6385950141,49.5155029935,48.4598079503,49.5155029935,1027638,,,,,,,,,,,,,,48.87130198596667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,48.87130198596667,,74.10929867690572,15.149624931502075,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-230922,-134996.38879122218,False,False,False,False,479960.17914188595,False,False,False,False
2022-01-20 00:00:00+00:00,48.4257532715,49.1153605174,48.4087259321,48.8599504263,754089,,,,,,,,,,,,,,48.77761665622429,"rgba(239, 83, 80, 1.0)",0.0,0.0,,48.77761665622429,,68.39702428124782,15.149624931502075,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-985011,-168330.29511313504,False,False,False,False,490710.328979459,False,False,False,False
2022-01-21 00:00:00+00:00,47.60844098,48.4087259321,47.3700582283,48.2214251986,946123,,,,,,,,,,,,,,48.43706476866938,"rgba(239, 83, 80, 1.0)",0.0,0.0,,48.43706476866938,,59.50710164782581,26.222824990969855,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1931134,-237459.8521675219,False,False,False,False,508569.6494116371,False,False,False,False
2022-01-24 00:00:00+00:00,46.9784294219,47.1316754766,46.0333269482,46.9018063946,1116322,,,,,,,,,,,,,,47.936836811118766,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.936836811118766,,51.00823453239122,18.427181132477045,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3047456,-347655.7795335014,False,False,False,False,532403.0749249063,False,False,False,False
2022-01-25 00:00:00+00:00,47.148702816,47.4977632738,45.9227343788,46.6634236429,958092,,,,,,,,,,,,,,47.28884039028671,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.28884039028671,,46.48866774271881,14.288734764817846,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2089364,-415958.0626890504,False,False,False,False,549096.7582611844,False,False,False,False
2022-01-26 00:00:00+00:00,47.1827574948,48.0596654742,46.8166696976,47.5743863012,843023,,,,,,,,,,,,,,47.37757016374946,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.37757016374946,,43.71196614618951,11.51364562156131,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1246341,-448522.09944634256,False,False,False,False,560623.2775450596,False,False,False,False
2022-01-27 00:00:00+00:00,46.9954567614,47.8212827226,46.8762653855,47.3955992374,1039625,,,,,,,,,,,,,,47.36973399057468,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.36973399057468,,41.04452577501394,8.575120610662786,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2285966,-520578.7229974664,False,False,False,False,579407.6588178023,False,False,False,False
2022-01-28 00:00:00+00:00,47.5999273103,47.6850640073,46.6719373126,46.8847790552,981456,,,,,,,,,,,,,,47.37470188835299,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.37470188835299,,43.242695350841544,8.575120610662786,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1304510,-551321.1260171736,False,False,False,False,595174.2604327905,False,False,False,False
2022-01-31 00:00:00+00:00,48.1873705198,48.2639935471,47.3955992374,47.4807359344,621426,,,,,,,,,,,,,,47.44248859364767,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.44248859364767,,47.59718884149997,8.575120610662786,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-683084,-556488.2975459119,False,False,False,False,596203.7404158183,False,False,False,False
2022-02-01 00:00:00+00:00,48.7918410687,48.8599504263,47.9745287772,48.1107474925,959521,,,,,,,,,,,,,,47.60268583983182,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.60268583983182,,52.798383444447396,8.575120610662786,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276437,-523824.5603872487,False,False,False,False,610451.4760857862,False,False,False,False
2022-02-02 00:00:00+00:00,49.2600929024,49.5155029935,48.8429230869,48.868464096,645986,,,,,,,,,,,,,,48.23037310024123,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.742473153228524,,57.7196809874643,8.575120610662786,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,922423,-467108.9697838272,False,False,False,False,611844.9868275202,False,False,False,False
2022-02-03 00:00:00+00:00,48.7492727202,49.2686065721,48.7067043717,49.2175245539,813221,,,,,,,,,,,,,,48.251245231134526,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.85681354603885,,58.19634095984105,8.575120610662786,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109202,-444508.5395962261,False,False,False,False,619742.0853833037,False,False,False,False
2022-02-04 00:00:00+00:00,48.6300813444,48.9493439582,48.3150755653,48.553458317,799189,,,,,,,,,,,,,,48.24812289887216,"rgba(38, 166, 154, 1.0)",0.0,0.0,,47.924428100838725,,57.90350318362861,8.575120610662786,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-689987,-454135.1458865702,False,False,False,False,626779.2192898409,False,False,False,False
2022-02-07 00:00:00+00:00,48.928059784,49.1919835448,48.5875129958,48.6556223535,982626,,,,,,,,,,,,,,48.31157469429533,"rgba(38, 166, 154, 1.0)",0.0,0.0,,48.01854369800188,,58.82487241239881,-4.833221043726709,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,292639,-424849.8852635675,False,False,False,False,640733.9950039649,False,False,False,False
2022-02-08 00:00:00+00:00,49.4048252873,49.5325303329,48.868464096,49.1409015265,859358,,,,,,,,,,,,,,48.40186809091654,"rgba(38, 166, 154, 1.0)",0.0,0.0,,48.11510984239833,,61.03030359574994,-1.810727073828346,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1151997,-363012.75250813353,False,False,False,False,649307.4853959663,False,False,False,False
2022-02-09 00:00:00+00:00,49.5921260208,49.7964540937,49.32820226,49.7623994149,675817,,,,,,,,,,,,,,48.757184937900874,"rgba(38, 166, 154, 1.0)",0.0,0.0,,48.6562996799413,,63.07465018108089,0.9873573053155553,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1827814,-277097.9778999714,False,False,False,False,650347.0742039676,False,False,False,False
2022-02-10 00:00:00+00:00,46.6378826338,48.1448021713,46.4676092398,47.8553374014,982186,,,,,,,,,,,,,,48.26131330517654,"rgba(239, 83, 80, 1.0)",0.0,0.0,,48.10750710436526,,54.056475051971404,0.9873573053155553,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,845628,-233069.50817840392,False,False,False,False,663360.3654116552,False,False,False,False
2022-02-11 00:00:00+00:00,46.5697732762,47.3870855677,46.2207128184,46.8251833673,1287585,,,,,,,,,,,,,,47.95674969154529,"rgba(239, 83, 80, 1.0)",0.0,0.0,,47.82305903379114,,47.904807893561795,9.989527289045533,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-441957,-241261.17452434887,False,False,False,False,687839.7628464922,False,False,False,False
