date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Down_aVWAP_110,Gap_Down_aVWAP_85,Gap_Down_aVWAP_24,aVWAP_OB_bull_120,aVWAP_OB_bull_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,34.6287926088,34.6287926088,31.9264980974,32.6294053558,122222,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,122222.0,False,False,False,False
2022-01-07 00:00:00+00:00,35.8105865613,36.5091828733,33.447072983,34.6287926088,243721,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,243721,18053.407407407405,False,False,False,False,131221.92592592593,False,False,False,False
2022-01-14 00:00:00+00:00,34.5618986115,39.3028248544,34.2275029516,35.8105865613,435848,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.82932996213785,-18.268015170379684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-192127,2484.4883401920433,False,False,False,False,153786.82030178327,False,False,False,False
2022-01-21 00:00:00+00:00,32.2057433728,34.6882539398,31.9904933548,34.3240532877,307618,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05537094462501,-18.268015170379684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-499745,-34717.69598130366,False,False,False,False,165181.72250165118,False,False,False,False
2022-01-28 00:00:00+00:00,34.0118813003,34.3017552886,30.8084020956,31.3658520732,232606,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,33.04067956149999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95568454224607,-18.268015170379684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-267139,-51934.08887157746,False,False,False,False,170176.1134274548,False,False,False,False
2022-02-04 00:00:00+00:00,34.4875719478,35.4575349089,32.0422247127,33.8186319747,300542,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,33.579079689427964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80334162825824,-18.268015170379684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,33403,-45612.82302923839,False,False,False,False,179832.84576616186,False,False,False,False
2022-02-11 00:00:00+00:00,32.5550786921,36.8610452991,32.3246660347,34.1233712958,267089,,,,,,,#000000,0.0,0.0,,33.69072887240698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9485020819,-18.268015170379684,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-233686,-59544.16947151702,False,False,False,False,186296.264598298,False,False,False,False
2022-02-18 00:00:00+00:00,33.3057779953,34.0535042319,32.1834453737,32.5253480267,168044,,,,,,,#000000,0.0,0.0,,33.602250283051674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47047795985302,-18.268015170379684,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-65642,-59995.86062177502,False,False,False,False,184944.24499842408,False,False,False,False
2022-02-25 00:00:00+00:00,33.097663337,33.4024026581,29.7492471382,32.956442676,187136,,,,,,,#000000,0.0,0.0,,33.356203281725385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36066265916276,-18.268015170379684,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-252778,-74276.01909423612,False,False,False,False,185106.59722076304,False,False,False,False
2022-03-04 00:00:00+00:00,31.2469294114,33.662545981,29.4928201485,33.0307693397,363478,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.18582206644682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35839373458936,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-616256,-114422.68434651493,False,False,False,False,198319.29372292873,False,False,False,False
2022-03-11 00:00:00+00:00,32.8020521523,33.1859219686,29.5144492076,30.7489407647,199953,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.18865129928646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49711640731778,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-416303,-136784.18920973604,False,False,False,False,198440.30900271182,False,False,False,False
2022-03-18 00:00:00+00:00,32.373021181,33.6212755016,31.4047660207,32.9601161943,125387,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.25707145923529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03924939082845,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-541690,-166777.2122312371,False,False,False,False,193028.95278028873,False,False,False,False
2022-03-25 00:00:00+00:00,33.1783951095,34.2321553897,32.0117319421,32.1321616884,129756,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,34.78111,,32.633195133828664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07490869724148,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-411934,-184936.9742881825,False,False,False,False,188342.06738915623,False,False,False,False
2022-04-01 00:00:00+00:00,29.4751804103,33.0880727998,29.1741060446,32.9676430534,490292,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.63747753132992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.975597621417805,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-902226,-238069.4947112801,False,False,False,False,210708.72906403354,False,False,False,False
2022-04-08 00:00:00+00:00,28.1956143557,30.1074365785,27.4504553004,29.6106638749,279195,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.079946657033997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.847280522417506,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1181421,-307947.383991926,False,False,False,False,215781.78617040144,False,False,False,False
2022-04-15 00:00:00+00:00,30.1676514516,30.2805543388,28.3566138729,28.3687321161,268271,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.889241923194334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35648866415122,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-913150,-352777.20739993145,False,False,False,False,219669.87608370502,False,False,False,False
2022-04-22 00:00:00+00:00,30.1074365785,30.4837042671,29.54359956,29.8816308041,152270,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.83943982657784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.669599357633196,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1065420,-405565.56240734394,False,False,False,False,214677.29267009726,False,False,False,False
2022-04-29 00:00:00+00:00,27.0590586249,29.9314586117,26.908521442,29.6784056072,193740,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.594939106738508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69368046516754,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1259160,-468794.78000679996,False,False,False,False,213126.3821019419,False,False,False,False
2022-05-06 00:00:00+00:00,28.8880853971,30.2429200431,26.495296875,26.908521442,216067,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.423848620233628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.45567824143892,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1043093,-511335.38889518514,False,False,False,False,213344.2056499462,False,False,False,False
2022-05-13 00:00:00+00:00,26.3063727104,29.3585140936,25.3880958948,28.4515275667,304677,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.056179271829645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.37772243691579,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1347770,-573293.5082362825,False,False,False,False,220109.59782402427,False,False,False,False
2022-05-20 00:00:00+00:00,25.4182033314,27.6090462226,24.8612157547,26.178416105,252589,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.78047504371048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12189130286511,-18.268015170379684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1600359,-649372.4335521135,False,False,False,False,222515.47946668914,False,False,False,False
2022-05-27 00:00:00+00:00,29.3246432274,29.8896092748,25.5192137811,26.0880937953,305748,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.000024673312115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.959817446825745,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1294611,-697167.8829186236,False,False,False,False,228680.8513580455,False,False,False,False
2022-06-03 00:00:00+00:00,29.4224923963,30.1826299013,28.3728718886,29.5353952835,117842,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.08867149610615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0674637123732,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1176769,-732693.8915913182,False,False,False,False,220470.56607226434,False,False,False,False
2022-06-10 00:00:00+00:00,28.6547527636,30.1601245925,28.2633560881,29.874103945,129094,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.1346347441983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03725833184648,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1305863,-775150.8625845539,False,False,False,False,213701.9315483929,False,False,False,False
2022-06-17 00:00:00+00:00,25.1092822853,27.9272804192,24.626853257,27.9272804192,197318,,,,25.887805320499996,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.898646403565564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62071811232015,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1503181,-829079.020911624,False,False,False,False,212488.30698925268,False,False,False,False
2022-06-24 00:00:00+00:00,25.8903578551,26.0128795131,24.4660435809,25.5993689173,146100,,,,25.704284436027194,,,"rgba(239, 83, 80, 0.5)",-1.0,24.07905,,27.571063606144982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.312902952878005,-18.268015170379684,False,False,False,True,False,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1357081,-868190.278621874,False,False,False,False,207570.65461967842,False,False,False,False
2022-07-01 00:00:00+00:00,28.402051844,28.7619592143,25.8061242152,26.0511675312,225040,,,,26.47720740394963,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.88956433841849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.151668920266765,-18.268015170379684,False,False,False,True,False,,1,0.9163475675787012,1.057536593184568,False,False,False,False,-0.21622860529092724,-0.2795284298531606,False,False,False,False,-1132041,-887734.7765017352,False,False,False,False,208864.68020340594,False,False,False,False
2022-07-08 00:00:00+00:00,28.0574596808,28.7895265874,27.1538624531,28.1416933207,98469,,,,26.702083172541567,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.95596394054251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24362652464084,-18.268015170379684,False,False,False,True,False,,1,0.9126359081790216,1.0821177036427656,False,False,False,False,-0.17531765827367915,-0.2274230440634199,False,False,False,False,-1230510,-913125.533797903,False,False,False,False,200687.22241056105,False,False,False,False
