date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bull_63,aVWAP_OB_bull_41,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,47.4105429422,47.6659418088,46.4825937268,46.6443463423,2199199,,,,,,,,#000000,1.0,47.71728,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2199199.0,False,False,False,False
2022-01-07 00:00:00+00:00,47.7510747644,47.9724204488,46.8997452089,47.6914816955,3682459,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3682459,272774.74074074073,False,False,False,False,2309070.111111111,False,False,False,False
2022-01-14 00:00:00+00:00,48.9514494375,49.266441373,47.3211533389,47.9128273799,2968061,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6650520,745200.3155006858,False,False,False,False,2357884.2510288064,False,False,False,False
2022-01-21 00:00:00+00:00,47.6063487399,49.5133269441,47.3679764644,48.9344228464,3296597,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,86.0861056748956,36.847021770799756,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3353923,938439.0328710054,False,False,False,False,2427418.528730376,False,False,False,False
2022-01-28 00:00:00+00:00,47.5978354444,48.0575534043,45.9207162202,46.8997452089,4938518,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.09936476653266,27.97711782779102,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1584595,751547.6230287086,False,False,False,False,2613425.8969725706,False,False,False,False
2022-02-04 00:00:00+00:00,48.6279442065,49.5133269441,47.3935163511,47.4786493066,3839343,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,73.14191470852336,26.007141729846253,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2254748,862895.7991006561,False,False,False,False,2704234.571270899,False,False,False,False
2022-02-11 00:00:00+00:00,46.5677266823,49.7942656974,46.2186815646,48.6534840931,4787572,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.526891314766665,,0.0,0.0,0.0,0.0,63.69229822836877,17.78556672941636,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2532824,611360.9991672741,False,False,False,False,2858555.8622878697,False,False,False,False
2022-02-18 00:00:00+00:00,45.1460063247,46.5210738227,45.1289797336,46.3378677023,4268645,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.61803264901122,,0.0,0.0,0.0,0.0,54.377336963371654,9.856279346184124,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6801469,62262.48071043898,False,False,False,False,2963006.909525805,False,False,False,False
2022-02-25 00:00:00+00:00,45.1374930292,46.1080087224,43.4263206228,45.1289797336,7584975,,,,,,,,#000000,-1.0,40.143753,,45.360644021014664,,0.0,0.0,0.0,0.0,47.711041464415715,4.5298449733221275,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-14386444,-1008012.0734162601,False,False,False,False,3305374.9162275973,False,False,False,False
2022-03-04 00:00:00+00:00,44.7814008317,45.4264181281,43.6375701594,44.5756155226,4961065,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.16659947763846,,0.0,0.0,0.0,0.0,42.413240819821,0.4410551713177,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19347509,-2366493.3272372778,False,False,False,False,3428018.626136664,False,False,False,False
2022-03-11 00:00:00+00:00,45.5296208955,46.217639345,43.8697763861,44.6523973724,4551858,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.19294388241752,,0.0,0.0,0.0,0.0,41.0531672723276,-0.044425026931101286,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14795651,-3287171.6733678496,False,False,False,False,3511265.9871635777,False,False,False,False
2022-03-18 00:00:00+00:00,47.9462856993,48.066688928,45.1942119014,45.8478294284,4425453,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.53065987753227,,0.0,0.0,0.0,0.0,45.30178917337537,-0.044425026931101286,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10370198,-3811840.2901554164,False,False,False,False,3578983.5436699796,False,False,False,False
2022-03-25 00:00:00+00:00,48.3676969997,48.720306455,47.6796785502,48.1440910036,3516429,,,,,,,,#000000,0.0,0.0,,45.86607319238574,,0.0,0.0,0.0,0.0,48.9902145630967,-0.044425026931101286,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6853769,-4037168.3427364966,False,False,False,False,3574349.8737684996,False,False,False,False
2022-04-01 00:00:00+00:00,48.0064873137,48.9353122205,47.6194769358,48.2558940016,2994081,,,,,,,,#000000,0.0,0.0,,46.7858316795844,,0.0,0.0,0.0,0.0,50.86803116021866,-9.107762044490698,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9847850,-4467589.206237497,False,False,False,False,3531366.9942300925,False,False,False,False
2022-04-08 00:00:00+00:00,47.2496670192,48.2644942322,46.5014469554,48.0064873137,3058238,,,,,,,,#000000,0.0,0.0,,46.71637103895285,,0.0,0.0,0.0,0.0,50.73803923163016,-9.107762044490698,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12906088,-5092663.190960645,False,False,False,False,3496320.402064901,False,False,False,False
2022-04-15 00:00:00+00:00,46.9658594088,48.1440910036,46.9228582557,47.1378640212,2561718,,,,,,,,#000000,0.0,0.0,,46.727735850280645,,0.0,0.0,0.0,0.0,50.12808706199468,-9.107762044490698,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15467806,-5861192.287926523,False,False,False,False,3427090.594504538,False,False,False,False
