date,Close,High,Low,Open,Volume,aVWAP_OB_bull_864,aVWAP_OB_bull_826,aVWAP_OB_bull_456,aVWAP_OB_bull_317,aVWAP_OB_bull_291,aVWAP_OB_bull_253,aVWAP_OB_bull_131,aVWAP_OB_bear_876,aVWAP_OB_bear_778,aVWAP_OB_bear_740,aVWAP_OB_bear_617,aVWAP_OB_bear_439,aVWAP_OB_bear_422,aVWAP_OB_bear_386,aVWAP_OB_bear_281,aVWAP_OB_bear_173,aVWAP_OB_bear_125,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,33.8134,34.9814,33.6484,34.8,13634700,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,37.006493,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,13634700.0,False,False,False,False
2022-01-04 00:00:00+00:00,32.9464,33.8146,32.2962,33.7262,19117100,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19117100,-749690.1960784313,False,False,False,False,13849696.078431372,False,False,False,False
2022-01-05 00:00:00+00:00,31.891,32.9464,31.8256,32.9464,15646400,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34763500,-2083565.0903498651,False,False,False,False,13920155.055747788,False,False,False,False
2022-01-06 00:00:00+00:00,32.4194,32.9568,31.799,31.9002,13159500,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,7.990140356454853,-42.67570467324972,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21604000,-2849072.341708694,False,False,False,False,13890325.445718464,False,False,False,False
2022-01-07 00:00:00+00:00,31.9562,33.0,31.9208,32.412,14894100,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,11.816797013469518,-39.611832757455986,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36498100,-4168642.0537985493,False,False,False,False,13929689.153729504,False,False,False,False
2022-01-10 00:00:00+00:00,30.8692,31.6043,30.0464,31.479,22692100,,,,,,,,,,,,,,,,,,30.83996666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,12.249315411083867,-39.611832757455986,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-59190200,-6326350.2085515475,False,False,False,False,14273313.10848521,False,False,False,False
2022-01-11 00:00:00+00:00,31.6322,31.8562,30.6,30.7202,14388900,,,,,,,,,,,,,,,,,,31.04284675485199,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,18.367972509351006,-34.40764563503591,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44801300,-7835171.769000506,False,False,False,False,14277845.927760301,False,False,False,False
2022-01-12 00:00:00+00:00,31.0814,31.925,31.0057,31.8,11874300,,,,,,,,,,,,,,,,,,31.11428371446333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,21.04103478821203,-32.450319783816326,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56675600,-9750482.680020094,False,False,False,False,14183589.224710878,False,False,False,False
2022-01-13 00:00:00+00:00,30.1486,31.538398,30.0954,31.0812,15631450,,,,,,,,,,,,,,,,,,30.98839543093643,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,21.02613867943141,-32.450319783816326,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72307050,-12203681.398450678,False,False,False,False,14240368.078643784,False,False,False,False
2022-01-14 00:00:00+00:00,29.9626,30.6,29.2,30.2902,17151700,,,,,,,,,,,,,,,,,,30.764389065436152,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,20.71604041577281,-32.450319783816326,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89458750,-15233291.93184477,False,False,False,False,14354537.957912656,False,False,False,False
2022-01-18 00:00:00+00:00,29.555,30.14,29.38,29.74,21100800,,,,,,,,,,,,,,,,,,30.544285352194805,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,19.881664378352482,-32.450319783816326,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110559550,-18971576.561968505,False,False,False,False,14619097.253680786,False,False,False,False
2022-01-19 00:00:00+00:00,29.3536,30.0452,29.3,29.6788,16568100,,,,,,,,,,,,,,,,,,30.408582555141706,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,19.03122094852516,-32.450319783816326,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127127650,-23212991.206597194,False,False,False,False,14695528.733928598,False,False,False,False
2022-01-20 00:00:00+00:00,28.4088,30.1,28.3454,29.7192,17023100,,,,,,,,,,,,,,,,,,30.226762702209808,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,17.308675526479956,-28.856409346262076,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144150750,-27955648.41418162,False,False,False,False,14786806.03848042,False,False,False,False
2022-01-21 00:00:00+00:00,27.568,28.225,27.3984,28.2,27533800,,,,,,,,,,,,,,,,,,29.807570617450857,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,15.403568166400063,-30.28753932467891,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-171684550,-33592075.92735097,False,False,False,False,15286688.154618444,False,False,False,False
2022-01-24 00:00:00+00:00,28.3314,28.4076,25.9358,26.7,39113250,,,,,,,,,,,,,,,,,,28.46630777243261,"rgba(239, 83, 80, 1.0)",0.0,0.0,,27.55826666666667,,18.275646831116426,-30.28753932467891,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-132571300,-37473614.126278386,False,False,False,False,16221063.128947133,False,False,False,False
2022-01-25 00:00:00+00:00,27.368,27.9998,27.18,27.7976,22484200,,,,,,,,,,,,,,,,,,28.365957255738454,"rgba(239, 83, 80, 1.0)",0.0,0.0,,27.542814222883145,,18.883157590438948,-30.28753932467891,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-155055500,-42084668.47426747,False,False,False,False,16466676.339576658,False,False,False,False
