date,Open,High,Low,Close,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_683,aVWAP_OB_bull_519,aVWAP_OB_bull_371,aVWAP_OB_bull_339,aVWAP_OB_bull_324,aVWAP_OB_bull_321,aVWAP_OB_bull_308,aVWAP_OB_bull_66,aVWAP_OB_bull_26,aVWAP_OB_bear_865,aVWAP_OB_bear_844,aVWAP_OB_bear_719,aVWAP_OB_bear_709,aVWAP_OB_bear_563,aVWAP_OB_bear_557,aVWAP_OB_bear_391,aVWAP_OB_bear_384,aVWAP_OB_bear_120,aVWAP_OB_bear_112,aVWAP_OB_bear_101,aVWAP_OB_bear_96,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,5.33,5.33,5.33,5.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-30 16:00:00+00:00,5.33,5.38,5.33,5.38,17.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17.0,0.26356589147286824,False,False,False,False,0.26356589147286824,False,False,False,False
2024-12-30 17:00:00+00:00,5.38,5.41,5.38,5.41,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117.0,2.073433086953909,False,False,False,False,1.8098671954810408,False,False,False,False
2024-12-30 18:00:00+00:00,5.41,5.47,5.41,5.47,400.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,517.0,10.056790713512763,False,False,False,False,7.983357626558854,False,False,False,False
2024-12-30 19:00:00+00:00,5.47,5.49,5.455,5.455,84.0,,,,,,,,,,,,,,,,,,,,,,,5.466666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,96.06774906952917,46.46097416257625,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,16.61404977221799,False,False,False,False,9.161910221495926,False,False,False,False
2024-12-30 20:00:00+00:00,5.455,5.455,5.455,5.455,0.0,,,,,,,,,,,,,,,,,,,,,,,5.466666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.44624844921529,44.33755866012201,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,23.069645899780497,False,False,False,False,9.01986510178281,False,False,False,False
2024-12-31 15:00:00+00:00,5.455,5.455,5.455,5.455,0.0,,,,,,,,,,,,,,,,,,,,,,,5.466666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,91.69858136900604,43.04778035492758,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,29.42515526567537,False,False,False,False,8.880022231987729,False,False,False,False
2024-12-31 16:00:00+00:00,5.455,5.455,5.455,5.455,0.0,,,,,,,,,,,,,,,,,,,,,,,5.466666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,90.53346998219986,42.23826096337466,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,433.0,35.682129602641645,False,False,False,False,8.742347468701098,False,False,False,False
2024-12-31 17:00:00+00:00,5.455,5.455,5.11,5.11,23.0,,,,,,,,,,,,,,,,,,,,,,,5.414719626168225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,65.85517798658188,20.187185405033546,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,410.0,41.4855074382596,False,False,False,False,8.963396345155346,False,False,False,False
2024-12-31 18:00:00+00:00,5.11,5.11,5.1,5.1,13.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,49.260960206213475,6.760527625821126,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,46.99736003611604,False,False,False,False,9.025979347556039,False,False,False,False
2024-12-31 19:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,38.19814835263454,-1.4687473384443948,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,52.423757554935946,False,False,False,False,8.886041683252843,False,False,False,False
2024-12-31 20:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,30.822940450248584,-6.706295013788008,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,57.76602487966562,False,False,False,False,8.748273595140397,False,False,False,False
2025-01-01 15:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,25.906135181991278,-10.262147791351026,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,63.025466354399484,False,False,False,False,8.61264144637853,False,False,False,False
2025-01-01 16:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,22.628265003153075,-12.894490039327366,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,68.2033661008429,False,False,False,False,8.479112121628475,False,False,False,False
2025-01-01 17:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,20.44301821726094,-15.027164069179484,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,73.30098833183757,False,False,False,False,8.347653018967568,False,False,False,False
2025-01-01 18:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,18.98618702666618,-16.885858285391535,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,78.31957766002614,False,False,False,False,8.21823204192931,False,False,False,False
2025-01-01 19:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,18.01496623293634,-18.58226752366115,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,83.26035940173117,False,False,False,False,8.09081759166684,False,False,False,False
2025-01-01 20:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,17.367485703783117,-20.165231254140608,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,88.12453987612292,False,False,False,False,7.965378559237896,False,False,False,False
2025-01-02 15:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,5.2421597222222225,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.1033333333333335,,16.935832017680966,-21.651120142164384,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,397.0,92.91330669974892,False,False,False,False,7.841884318009401,False,False,False,False
2025-01-02 16:00:00+00:00,5.1,5.995,5.1,5.88,223.0,,,,,,,,,,,,,,,,,,,,,,,5.658333333333332,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.655785663841807,,40.91412535031762,-21.76551938026467,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,620.0,101.08519341758226,False,False,False,False,11.177669057265069,False,False,False,False
2025-01-02 17:00:00+00:00,5.88,5.88,5.88,5.88,0.0,,,,,,,,,,,,,,,,,,,,,,,5.658333333333332,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.655785663841807,,56.89965423874206,-7.681979601333076,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,620.0,109.13038421730967,False,False,False,False,11.004371862578788,False,False,False,False
