date,Open,High,Low,Close,Volume,aVWAP_OB_bull_401,aVWAP_OB_bear_360,aVWAP_OB_bear_329,aVWAP_OB_bear_178,aVWAP_OB_bear_147,aVWAP_OB_bear_129,aVWAP_OB_bear_123,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,45.32,45.37,44.43,44.91,190952.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,190952.0,False,False,False,False
2023-11-09 17:00:00+00:00,44.97,45.16,43.935,43.98,119591.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119591.0,-1854.124031007752,False,False,False,False,189845.62790697673,False,False,False,False
2023-11-10 17:00:00+00:00,44.54,44.72,44.39,44.59,36147.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,14.153132250580137,-71.22969837587021,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-83444.0,-3119.0833483564693,False,False,False,False,187462.7034433027,False,False,False,False
2023-11-13 17:00:00+00:00,44.88,44.895,44.525,44.715,96545.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,25.298583566164144,-59.78347896678659,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13101.0,-2867.609187916834,False,False,False,False,186053.1266457321,False,False,False,False
2023-11-14 17:00:00+00:00,45.12,45.17,44.76,44.945,127754.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.45073060089776,-49.050772554368564,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,140855.0,-639.3516811274253,False,False,False,False,185149.26421711608,False,False,False,False
2023-11-15 17:00:00+00:00,45.65,45.72,45.23,45.38,95684.0,,,,,,,,45.44333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,45.89065957483375,-37.90321834989749,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,236539.0,3037.8320658667985,False,False,False,False,183762.2058571608,False,False,False,False
2023-11-16 17:00:00+00:00,43.405,43.96,43.055,43.88,32551.0,,,,,,,,44.30756448447512,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,41.91570579589803,-37.90321834989749,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,203988.0,6153.338545465763,False,False,False,False,181417.8460764296,False,False,False,False
2023-11-17 17:00:00+00:00,44.75,45.115,44.715,44.995,49592.0,,,,,,,,44.69717815524611,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,45.67566623402436,-34.891028798909254,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,253580.0,9989.410816078696,False,False,False,False,179374.03450935317,False,False,False,False
2023-11-20 17:00:00+00:00,45.21,45.315,44.87,44.89,41265.0,,,,,,,,44.802910768558206,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.651628757290226,-30.725167203350555,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,212315.0,13126.241656139491,False,False,False,False,177232.80916812288,False,False,False,False
2023-11-21 17:00:00+00:00,44.57,44.845,44.45,44.68,65424.0,,,,,,,,44.77166586227809,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.88372277948038,-27.979675338686373,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,146891.0,15200.113878524926,False,False,False,False,175499.33925853958,False,False,False,False
