date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_144,Gap_Up_aVWAP_132,Gap_Up_aVWAP_114,Gap_Up_aVWAP_96,Gap_Up_aVWAP_84,Gap_Up_aVWAP_72,Gap_Up_aVWAP_54,Gap_Up_aVWAP_48,Gap_Down_aVWAP_126,Gap_Down_aVWAP_108,Gap_Down_aVWAP_102,Gap_Down_aVWAP_24,aVWAP_OB_bear_101,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,5.645,5.655,5.415,5.54,110200.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,110200.0,False,False,False,False
2025-04-04 15:00:00+00:00,5.54,5.67,5.495,5.505,148446.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-148446.0,-2301.4883720930234,False,False,False,False,110792.96124031008,False,False,False,False
2025-04-04 16:00:00+00:00,5.505,5.53,5.435,5.475,231819.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-380265.0,-8161.387777176852,False,False,False,False,112669.33393425876,False,False,False,False
2025-04-04 17:00:00+00:00,5.475,5.555,5.405,5.545,78262.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.768619662363438,-33.108242303872906,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-302003.0,-12717.071687608219,False,False,False,False,112135.8868965183,False,False,False,False
2025-04-04 18:00:00+00:00,5.545,5.565,5.435,5.455,48453.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.856532968678792,-30.555237507930894,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-350456.0,-17953.334142063904,False,False,False,False,111148.55531672733,False,False,False,False
2025-04-04 19:00:00+00:00,5.455,5.61,5.435,5.54,63373.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00532064147792,-22.267199229986225,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-287083.0,-22125.887101101674,False,False,False,False,110407.84903274706,False,False,False,False
2025-04-07 14:00:00+00:00,5.485,5.695,5.345,5.495,81442.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90523959378671,-19.73725099075661,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-368525.0,-27496.415983255138,False,False,False,False,109958.7661020068,False,False,False,False
2025-04-07 15:00:00+00:00,5.49,5.54,5.34,5.455,33650.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.43538639457542,-19.73725099075661,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-402175.0,-33305.38627808839,False,False,False,False,108775.68445701446,False,False,False,False
2025-04-07 16:00:00+00:00,5.455,5.485,5.385,5.41,38746.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.87033390101445,-19.73725099075661,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-440921.0,-39625.00819625756,False,False,False,False,107689.95291504524,False,False,False,False
2025-04-07 17:00:00+00:00,5.41,5.615,5.41,5.595,33526.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.992263402475785,-14.297074431481107,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-407395.0,-45326.868534300076,False,False,False,False,106540.1241876802,False,False,False,False
