date,Open,High,Low,Close,Volume,aVWAP_OB_bull_886,aVWAP_OB_bull_865,aVWAP_OB_bull_849,aVWAP_OB_bull_823,aVWAP_OB_bull_749,aVWAP_OB_bull_684,aVWAP_OB_bull_666,aVWAP_OB_bull_635,aVWAP_OB_bull_546,aVWAP_OB_bull_522,aVWAP_OB_bull_505,aVWAP_OB_bull_485,aVWAP_OB_bull_433,aVWAP_OB_bear_818,aVWAP_OB_bear_611,aVWAP_OB_bear_479,aVWAP_OB_bear_420,aVWAP_OB_bear_184,aVWAP_OB_bear_167,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,133.045,133.44,132.835,133.44,271.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,271.0,False,False,False,False
2024-12-30 16:00:00+00:00,133.43,134.25,133.43,134.03,109.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109.0,1.689922480620155,False,False,False,False,268.48837209302326,False,False,False,False
2024-12-30 17:00:00+00:00,134.03,134.33,134.03,134.33,177.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,286.0,6.097830659215191,False,False,False,False,267.069947719488,False,False,False,False
2024-12-30 18:00:00+00:00,134.33,134.69,134.325,134.69,248.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,534.0,14.28236041643666,False,False,False,False,266.7742896153099,False,False,False,False
2024-12-30 19:00:00+00:00,134.69,134.76,134.16,134.68,32.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,99.66035362359385,49.69431826123446,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,502.0,21.843874208429888,False,False,False,False,263.13437814840586,False,False,False,False
2024-12-30 20:00:00+00:00,134.59,134.59,133.87,134.005,941.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,85.04125538915962,36.55750863282802,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-439.0,14.699007941632525,False,False,False,False,273.6439226732368,False,False,False,False
2024-12-31 15:00:00+00:00,134.76,135.505,134.585,134.96,624.0,,,,,,,,,,,,,,,,,,,,135.01666666666668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.33240844361623,34.10756095995002,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,185.0,17.33933339990179,False,False,False,False,279.07579984109356,False,False,False,False
2024-12-31 16:00:00+00:00,134.8,135.04,134.69,134.865,1059.0,,,,,,,,,,,,,,,,,,,,134.92123291740938,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,77.77946865846502,31.604604587166435,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-874.0,3.5201189285854824,False,False,False,False,291.1676479055727,False,False,False,False
2024-12-31 17:00:00+00:00,134.865,135.03,134.555,135.03,242.0,,,,,,,,,,,,,,,,,,,,134.91500173160173,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.18230274148763,30.686139208653998,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-632.0,-6.332906171082509,False,False,False,False,290.40535879075765,False,False,False,False
2024-12-31 18:00:00+00:00,135.03,135.03,134.585,134.89,989.0,,,,,,,,,,,,,,,,,,,,134.8878494623656,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.41316814860761,28.448132960992908,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1621.0,-31.366504525019213,False,False,False,False,301.23628346066835,False,False,False,False
