date,Close,High,Low,Open,Volume,aVWAP_OB_bull_867,aVWAP_OB_bull_824,aVWAP_OB_bull_622,aVWAP_OB_bull_478,aVWAP_OB_bull_22,aVWAP_OB_bear_793,aVWAP_OB_bear_783,aVWAP_OB_bear_734,aVWAP_OB_bear_726,aVWAP_OB_bear_73,aVWAP_OB_bear_59,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,3.39,3.465,3.33,3.33,3446987,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3446987.0,False,False,False,False
2022-01-04 00:00:00+00:00,3.37,3.48,3.36,3.41,1157184,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1157184,-45379.76470588235,False,False,False,False,3357190.8039215687,False,False,False,False
2022-01-05 00:00:00+00:00,3.14,3.41,3.09,3.35,3130751,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4287935,-211754.47981545556,False,False,False,False,3348310.811610919,False,False,False,False
2022-01-06 00:00:00+00:00,3.07,3.15,3.02,3.13,1553451,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5841386,-432524.3433521044,False,False,False,False,3277924.1523320596,False,False,False,False
2022-01-07 00:00:00+00:00,3.2,3.205,3.025,3.05,1541207,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,10.86742160169328,-40.03819686511449,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4300179,-584197.0749853553,False,False,False,False,3209817.5973386457,False,False,False,False
2022-01-10 00:00:00+00:00,3.26,3.26,3.085,3.16,1974959,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,21.302826906409788,-31.076154313662876,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2325220,-652472.4838094589,False,False,False,False,3161391.7699920326,False,False,False,False
2022-01-11 00:00:00+00:00,3.3,3.3,3.16,3.25,1064965,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,30.077829680020777,-23.989487538173627,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1260255,-676307.0922875192,False,False,False,False,3079178.955482541,False,False,False,False
2022-01-12 00:00:00+00:00,3.29,3.395,3.27,3.31,1625413,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.526451151236884,-20.054392376638,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2885668,-762948.6965115381,False,False,False,False,3022168.525855775,False,False,False,False
2022-01-13 00:00:00+00:00,3.29,3.41,3.26,3.3,1022054,,,,,,,,,,,,3.3200000000000007,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,39.158865465380956,-17.620715761287528,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2885668,-846192.5907659876,False,False,False,False,2943732.662096725,False,False,False,False
2022-01-14 00:00:00+00:00,3.26,3.28,3.1801,3.22,974848,,,,,,,,,,,,3.2809618573837542,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.279680864919726,-17.23743667957619,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3860516,-964401.3519124195,False,False,False,False,2866521.4988772455,False,False,False,False
