date,Open,High,Low,Close,Volume,aVWAP_OB_bull_438,aVWAP_OB_bull_421,aVWAP_OB_bull_377,aVWAP_OB_bull_2,aVWAP_OB_bear_272,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,30.57,30.57,30.18,30.22,1347.0,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,30.5425,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1347.0,False,False,False,False
2023-11-10 17:00:00+00:00,30.32,30.77,30.295,30.56,1167.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1167.0,18.093023255813954,False,False,False,False,1344.2093023255813,False,False,False,False
2023-11-13 17:00:00+00:00,30.4,30.74,30.24,30.24,1047.0,,,,30.406666666666666,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.85714285714285,-10.000000000000036,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,120.0,19.67297638363079,False,False,False,False,1339.6014061654948,False,False,False,False
2023-11-14 17:00:00+00:00,31.38,31.845,31.22,31.845,897.0,,,,30.974212962962962,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,84.17796156533606,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1017.0,35.135410858303175,False,False,False,False,1332.7393688606035,False,False,False,False
2023-11-15 17:00:00+00:00,31.61,31.61,31.22,31.45,595.0,,,,31.0802428777734,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.11697279066685,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,422.0,41.13331146515118,False,False,False,False,1321.301549188346,False,False,False,False
2023-11-16 17:00:00+00:00,31.235,31.555,31.235,31.31,669.0,,,,31.139974023275144,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,75.87988382000421,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-247.0,36.66612834166046,False,False,False,False,1311.188346875348,False,False,False,False
2023-11-17 17:00:00+00:00,31.675,31.98,31.57,31.975,546.0,,,,31.242031610726336,,31.841666666666665,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,75.81572958847411,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,299.0,40.733320150316885,False,False,False,False,1299.3249616524743,False,False,False,False
2023-11-20 17:00:00+00:00,31.95,31.96,31.59,31.625,802.0,,,,31.327049312262222,,31.772255192878337,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,72.47371755884843,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-503.0,32.30334619449802,False,False,False,False,1291.6144971307303,False,False,False,False
2023-11-21 17:00:00+00:00,31.545,31.545,31.215,31.215,107.0,,,,31.32700228751162,,31.532182130584193,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.02193970584375,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-610.0,22.345154780629834,False,False,False,False,1273.2483808961454,False,False,False,False
2023-11-22 17:00:00+00:00,31.535,31.78,31.41,31.67,966.0,,,,31.377284005447983,,31.641159682307613,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,65.65566374160113,-7.096977448340432,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,356.0,27.518098117364254,False,False,False,False,1268.4848401070578,False,False,False,False
