date,Close,High,Low,Open,Volume,aVWAP_OB_bull_854,aVWAP_OB_bull_94,aVWAP_OB_bear_848,aVWAP_OB_bear_452,aVWAP_OB_bear_435,aVWAP_OB_bear_122,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,12.4620294306,12.5073788827,12.2352821702,12.2352821702,1487515,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,12.669801,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1487515.0,False,False,False,False
2022-01-04 00:00:00+00:00,12.6162175676,12.6978465814,12.5345885539,12.5345885539,920489,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,920489,36097.60784313725,False,False,False,False,1465278.6862745099,False,False,False,False
2022-01-05 00:00:00+00:00,12.5255186635,12.7522659239,12.5164487731,12.6978465814,1775903,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,86.90476190630886,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-855414,1136.368319876965,False,False,False,False,1477460.0319108036,False,False,False,False
2022-01-06 00:00:00+00:00,12.7704057047,12.842964828,12.711451417,12.8248250472,1469011,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,85.22621729622513,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,613597,25154.43230733277,False,False,False,False,1477128.6973260662,False,False,False,False
2022-01-07 00:00:00+00:00,12.734126143,12.8338949376,12.688776691,12.8157551568,1539810,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.9056175225135,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-926213,-12154.09444981753,False,False,False,False,1479586.7876270048,False,False,False,False
2022-01-10 00:00:00+00:00,12.6162175676,12.7885454855,12.5708681156,12.7250562526,951341,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,74.07592238111881,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1877554,-85307.0319223737,False,False,False,False,1458871.2665435928,False,False,False,False
2022-01-11 00:00:00+00:00,12.9880830747,13.0198276911,12.688776691,12.7976153759,1240345,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,74.9151457973944,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-637209,-106950.24635679042,False,False,False,False,1450301.6090320793,False,False,False,False
2022-01-12 00:00:00+00:00,13.0969217597,13.174197226,13.0243626363,13.0515723076,1067219,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.43717715383885,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,430010,-85892.98179377904,False,False,False,False,1435278.7616190568,False,False,False,False
2022-01-13 00:00:00+00:00,12.9971529651,13.1740158282,12.9790131843,13.1513411021,1335089,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,74.52072308526826,-2.380952374764547,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-905079,-118017.92368421907,False,False,False,False,1431349.7513594858,False,False,False,False
2022-01-14 00:00:00+00:00,13.2873894584,13.300994294,13.1604109926,13.169480883,1236281,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,75.79779454458333,-1.3245374791014726,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,331202,-100401.4560887595,False,False,False,False,1423699.996404212,False,False,False,False
2022-01-18 00:00:00+00:00,13.4869270475,13.5322764996,13.3780883625,13.4234378146,1645593,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.84046502678953,2.844889511304814,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1976795,-18942.771536259126,False,False,False,False,1432401.6828197332,False,False,False,False
2022-01-19 00:00:00+00:00,13.5050668283,13.6592549654,13.4959969379,13.5866958421,1263911,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,79.30009201023584,6.354116696699677,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3240706,108886.5920533981,False,False,False,False,1425794.2050620965,False,False,False,False
2022-01-20 00:00:00+00:00,13.4778571571,13.7499538696,13.4733222119,13.5322764996,1780095,,,,,,,13.567044412866668,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,79.55792268036222,8.651183154378018,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1460611,161895.39236502955,False,False,False,False,1439688.3538831908,False,False,False,False
2022-01-21 00:00:00+00:00,13.5141367188,13.6048356229,13.3735534173,13.5141367188,2303873,,,,,,,13.527817437218761,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,79.97467868314723,11.030088218452704,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3764484,303173.3769781657,False,False,False,False,1473577.9478485559,False,False,False,False
2022-01-24 00:00:00+00:00,13.3871582529,13.4143679242,13.1150615405,13.3508786913,2310504,,,,,,,13.376513824595502,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.90456163180926,11.030088218452704,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1453980,348303.048469218,False,False,False,False,1506398.577344691,False,False,False,False
2022-01-25 00:00:00+00:00,13.5232066092,13.5685560612,13.3327389104,13.3690184721,1804146,,,,,,,13.416638878637286,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.10297281861736,11.030088218452704,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3258126,462413.75245081726,False,False,False,False,1518074.9468605854,False,False,False,False
2022-01-26 00:00:00+00:00,13.6229754037,13.8134431025,13.5730910065,13.650185075,2454383,,,,,,,13.495748349790933,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.3628096240916,12.090618666699612,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5712509,668299.8405900009,False,False,False,False,1554792.9097287976,False,False,False,False
2022-01-27 00:00:00+00:00,13.6592549654,13.8291340129,13.5594861708,13.8225129929,2180014,,,,,,,13.535204926259514,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.81366491646185,13.935973868055981,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7892523,951602.7095864713,False,False,False,False,1579311.3838570802,False,False,False,False
2022-01-28 00:00:00+00:00,13.650185075,13.8406527737,13.5504162804,13.7953033216,2203163,,,,,,,13.600413343753623,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.86008852609915,15.304645198364028,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5689360,1137397.1131320999,False,False,False,False,1603776.153117587,False,False,False,False
2022-01-31 00:00:00+00:00,13.7136743079,13.7408839791,13.5504162804,13.7136743079,1447026,,,,,,,13.606121758439778,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.43061808517888,17.06684274820111,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7136386,1372651.5792837823,False,False,False,False,1597629.0882894464,False,False,False,False
2022-02-01 00:00:00+00:00,13.7318140887,13.7680936504,13.547060421,13.5866958421,2306956,,,,,,,13.633524822179975,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.96523739619981,18.6723403140234,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9443342,1689149.242841281,False,False,False,False,1625445.8299251546,False,False,False,False
2022-02-02 00:00:00+00:00,13.7499538696,13.8134431025,13.6139055133,13.7771635408,2342404,,,,,,,13.650929679057802,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,78.48382538286623,20.149514119917896,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11785746,2085094.2137102503,False,False,False,False,1653561.8365947565,False,False,False,False
2022-02-03 00:00:00+00:00,13.9313516779,13.9857710203,13.6320452942,13.6683248558,1735405,,,,,,,13.67795841578243,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.21772575465025,22.63611603693242,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13521151,2533567.028858868,False,False,False,False,1656771.37241457,False,False,False,False
