date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_828,Gap_Up_aVWAP_774,Gap_Up_aVWAP_702,Gap_Up_aVWAP_600,Gap_Up_aVWAP_576,Gap_Up_aVWAP_510,Gap_Up_aVWAP_486,Gap_Up_aVWAP_456,Gap_Up_aVWAP_390,Gap_Up_aVWAP_276,Gap_Down_aVWAP_822,Gap_Down_aVWAP_732,Gap_Down_aVWAP_444,Gap_Down_aVWAP_402,Gap_Down_aVWAP_336,Gap_Down_aVWAP_174,Gap_Down_aVWAP_156,Gap_Down_aVWAP_114,Gap_Down_aVWAP_107,aVWAP_OB_bull_695,aVWAP_OB_bull_412,aVWAP_OB_bear_803,aVWAP_OB_bear_293,aVWAP_OB_bear_197,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,7.845,7.845,7.845,7.845,303.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,7.7875,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,303.0,False,False,False,False
2025-01-16 16:00:00+00:00,7.845,7.845,7.845,7.845,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,298.30232558139534,False,False,False,False
2025-01-16 17:00:00+00:00,7.845,7.845,7.84,7.84,700.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-700.0,-10.852713178294573,False,False,False,False,304.530196502614,False,False,False,False
2025-01-16 18:00:00+00:00,7.84,7.84,7.84,7.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-700.0,-21.53716723754582,False,False,False,False,299.8087981072246,False,False,False,False
2025-01-16 19:00:00+00:00,7.84,7.84,7.84,7.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-700.0,-32.055970846266035,False,False,False,False,295.16059968695754,False,False,False,False
2025-01-16 20:00:00+00:00,7.84,7.84,7.83,7.83,84.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-784.0,-43.71401780988982,False,False,False,False,291.8867919398729,False,False,False,False
2025-01-17 15:00:00+00:00,7.83,7.83,7.83,7.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-784.0,-55.19131985934889,False,False,False,False,287.36141532065005,False,False,False,False
2025-01-17 16:00:00+00:00,7.83,7.85,7.83,7.85,100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.732601662820613,-30.44065850346145,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-64.94029164447527,False,False,False,False,284.45658717614384,False,False,False,False
2025-01-17 17:00:00+00:00,7.85,7.85,7.85,7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,36.221002771367694,-18.705053605538314,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-74.53811658021984,False,False,False,False,280.04640753000206,False,False,False,False
2025-01-17 18:00:00+00:00,7.85,7.85,7.85,7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.87993684373241,-11.576760260133156,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-83.98713802858852,False,False,False,False,275.704602762095,False,False,False,False
2025-01-17 19:00:00+00:00,7.85,7.85,7.85,7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.31922622530889,-7.1027419978138155,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-93.28966302039335,False,False,False,False,271.4301127967912,False,False,False,False
2025-01-17 20:00:00+00:00,7.85,7.85,7.85,7.85,100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,56.612085813026546,-4.120063156267591,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-102.44796281852679,False,False,False,False,268.7722815906394,False,False,False,False
2025-01-20 15:00:00+00:00,7.85,7.85,7.85,7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.47399220483832,-1.9535771224149414,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-684.0,-111.46427347250312,False,False,False,False,264.60526947295506,False,False,False,False
