date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_158,Gap_Up_aVWAP_40,Gap_Up_aVWAP_29,Gap_Up_aVWAP_10,Gap_Down_aVWAP_101,aVWAP_OB_bear_151,aVWAP_OB_bear_119,aVWAP_OB_bear_89,aVWAP_OB_bear_35,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.34260241,12.5498372971,11.1263812361,11.5227867215,9721446,,,,,,,,,,,#000000,-1.0,10.10366,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,9721446.0,False,False,False,False
2022-01-07 00:00:00+00:00,12.5858741594,12.7480400398,11.2750332931,11.4417037813,12916571,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12916571,956783.037037037,False,False,False,False,9958121.925925925,False,False,False,False
2022-01-14 00:00:00+00:00,14.2705974721,14.3471758045,12.3336161233,12.4597451414,13010342,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25926913,2806422.2935528117,False,False,False,False,10184212.301783264,False,False,False,False
2022-01-21 00:00:00+00:00,12.8741690578,14.6579937419,12.7660584709,14.4868186459,10255565,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.15318676727115,40.69168436593601,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15671348,3759379.753289641,False,False,False,False,10189497.686836354,False,False,False,False
2022-01-28 00:00:00+00:00,14.018339436,14.4958278615,12.1083857339,12.36064377,10581814,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.40692620461911,36.608858126802645,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,26253162,5425585.845638556,False,False,False,False,10218558.154478107,False,False,False,False
2022-02-04 00:00:00+00:00,14.8652057001,15.2976480477,13.7480629687,14.081403945,10945233,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.19263101238617,35.00481892055481,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37198395,7779127.264480144,False,False,False,False,10272385.920813061,False,False,False,False
2022-02-11 00:00:00+00:00,15.8111733356,15.8832470602,13.635447774,14.8201596222,10850388,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.61288698500087,34.89569144787187,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48048783,10762064.726370502,False,False,False,False,10315200.889641723,False,False,False,False
2022-02-18 00:00:00+00:00,15.3246756945,16.3768619816,14.7120490353,15.5228784371,10168596,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.352979333116,33.084019475661066,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37880187,12770814.524417132,False,False,False,False,10304341.268186782,False,False,False,False
2022-02-25 00:00:00+00:00,16.3156894078,16.3292032312,14.9012425624,16.0003668627,9349370,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8085215070549,32.869844626985895,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,47229557,15323313.9670529,False,False,False,False,10233602.6557285,False,False,False,False
2022-03-04 00:00:00+00:00,17.7481546844,17.9283389959,16.3156894078,16.3156894078,12677150,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56793263092709,32.869844626985895,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,59906707,18625787.525048982,False,False,False,False,10414606.162711574,False,False,False,False
2022-03-11 00:00:00+00:00,20.2256889677,21.5590528729,18.1445601697,18.180597032,21458696,,,,,19.97643400343333,,,,,,"rgba(38, 166, 154, 0.5)",1.0,22.251135,,19.97643400343333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39691006342755,32.869844626985895,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,81365403,23273166.449119426,False,False,False,False,11232686.891399605,False,False,False,False
2022-03-18 00:00:00+00:00,17.9553666426,19.6310807397,16.7163292245,19.5499977995,15117688,,,,,19.201252075715644,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.201252075715644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.69956634721699,32.57292610962274,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,66247715,26456466.341777246,False,False,False,False,11520464.751295932,False,False,False,False
2022-03-25 00:00:00+00:00,21.1176013097,21.3608501303,18.5319564395,18.8022329067,12766054,,,,,19.49504582078845,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.49504582078845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.07514696348376,32.1735264341211,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,79013769,30349599.872015968,False,False,False,False,11612730.621570306,False,False,False,False
2022-04-01 00:00:00+00:00,19.5037795503,20.6040760219,18.0184311516,20.4148824948,14625385,,,,,19.467697017578164,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.467697017578164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17681618489536,29.541941654872858,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,64388384,32870991.288903672,False,False,False,False,11835890.20515769,False,False,False,False
2022-04-08 00:00:00+00:00,19.3593071092,20.7227657722,18.0861437219,19.9552559288,9227189,,,,,19.457827351704378,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.457827351704378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8999715661499,27.525634296491447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,55161195,34522117.48972562,False,False,False,False,11642653.078849712,False,False,False,False
2022-04-15 00:00:00+00:00,19.6753405742,19.8739901807,18.0680846668,18.5917972658,8914825,,,,,19.430464809157794,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.430464809157794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5017189419531,26.331046472485056,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,64076020,36711295.45344965,False,False,False,False,11440591.73967566,False,False,False,False
2022-04-22 00:00:00+00:00,18.1312913598,21.2825964815,17.9145826981,19.9552559288,14004081,,,,,19.38369786008314,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.38369786008314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.30692346068038,23.391438989075652,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,50071939,37700972.753194116,False,False,False,False,11630479.83303302,False,False,False,False
2022-04-29 00:00:00+00:00,17.5895197056,18.8355945102,16.3253858458,17.1651319098,12532520,,,,,19.176042497943104,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.176042497943104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32250034480477,20.686159268082406,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37539419,37689005.80851307,False,False,False,False,11697297.623178722,False,False,False,False
2022-05-06 00:00:00+00:00,19.2328937232,20.0726397872,16.8310393897,17.2915452958,10984731,,,,,19.133450886265017,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.133450886265017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.59901809435395,20.13215444423372,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48524150,38491609.08195655,False,False,False,False,11644514.91035067,False,False,False,False
2022-05-13 00:00:00+00:00,17.2644567131,18.6008267934,15.7294370262,18.5195610453,16343865,,,,,18.90084331383727,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,16.146057,,18.049541745701966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74071139131976,17.4734622882971,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,32180285,38024103.59440421,False,False,False,False,11992614.91699136,False,False,False,False
2022-05-20 00:00:00+00:00,17.4450472645,18.9620078962,16.9217861418,17.3276634061,10573383,,,,,18.81970675652911,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.122503665648615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86339203007637,15.762064484478017,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,42753668,38374441.698522426,False,False,False,False,11887486.626843853,False,False,False,False
2022-05-27 00:00:00+00:00,19.8107834877,20.0455512045,17.3908700991,17.6256378159,10775001,,,,,18.837698592746694,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.368355510989648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45594035604158,15.762064484478017,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,53528669,39496977.05418743,False,False,False,False,11805080.28411468,False,False,False,False
2022-06-03 00:00:00+00:00,20.497027583,21.020740182,19.2554675422,20.5060571106,9197165,,,,,18.91612975015476,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.63889892827588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.366535327003206,15.762064484478017,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,62725834,41217633.124247625,False,False,False,False,11611901.37418026,False,False,False,False
