date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_828,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Down_aVWAP_894,Gap_Down_aVWAP_888,Gap_Down_aVWAP_834,Gap_Down_aVWAP_804,Gap_Down_aVWAP_684,Gap_Down_aVWAP_648,Gap_Down_aVWAP_642,Gap_Down_aVWAP_630,Gap_Down_aVWAP_594,Gap_Down_aVWAP_570,aVWAP_OB_bull_806,aVWAP_OB_bull_689,aVWAP_OB_bull_414,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,74.47,74.55,73.88,73.88,4693.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4693.0,False,False,False,False
2025-01-06 16:00:00+00:00,73.92,74.53,73.735,74.28,6841.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6841.0,106.06201550387597,False,False,False,False,4726.302325581395,False,False,False,False
2025-01-06 17:00:00+00:00,74.28,74.31,73.965,73.97,3476.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47412353923211,-4.3405676126876145,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3365.0,156.58818580614144,False,False,False,False,4706.917793401838,False,False,False,False
2025-01-06 18:00:00+00:00,73.97,74.08,73.87,73.91,5161.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48382266515942,-4.3405676126876145,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1796.0,126.31550075488343,False,False,False,False,4713.957827612661,False,False,False,False
2025-01-06 19:00:00+00:00,73.915,73.915,73.49,73.56,7075.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4004454697712,-4.3405676126876145,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8871.0,-13.177762822711657,False,False,False,False,4750.563132610914,False,False,False,False
2025-01-06 20:00:00+00:00,73.56,73.56,73.245,73.355,11249.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.007598983679074,-4.3405676126876145,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20120.0,-324.9114409184836,False,False,False,False,4851.3140917952405,False,False,False,False
2025-01-07 15:00:00+00:00,73.66,73.66,72.88,73.13,4735.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82078785354303,24.339241937343388,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24855.0,-705.2228914468792,False,False,False,False,4849.510772542601,False,False,False,False
2025-01-07 16:00:00+00:00,73.12,73.24,72.45,72.47,2850.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.141359894600136,14.444104258593597,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-27705.0,-1123.824086928323,False,False,False,False,4818.510605526437,False,False,False,False
2025-01-07 17:00:00+00:00,72.525,72.63,72.28,72.37,3201.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10783182332817,6.8237649992126705,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-30906.0,-1585.5632483712945,False,False,False,False,4793.432921719826,False,False,False,False
2025-01-07 18:00:00+00:00,72.37,72.53,72.35,72.44,3177.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.486080354467315,2.099992189812795,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-27729.0,-1990.8878491717396,False,False,False,False,4768.371946189286,False,False,False,False
