date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_441,Gap_Up_aVWAP_437,Gap_Up_aVWAP_436,Gap_Up_aVWAP_435,Gap_Up_aVWAP_428,Gap_Up_aVWAP_422,Gap_Up_aVWAP_410,Gap_Up_aVWAP_408,Gap_Up_aVWAP_400,Gap_Down_aVWAP_446,Gap_Down_aVWAP_442,Gap_Down_aVWAP_440,Gap_Down_aVWAP_438,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_432,Gap_Down_aVWAP_430,Gap_Down_aVWAP_417,Gap_Down_aVWAP_416,aVWAP_OB_bear_254,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-04 17:00:00+00:00,6.615,6.715,6.575,6.695,204547.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,204547.0,False,False,False,False
2023-12-05 17:00:00+00:00,6.665,6.705,6.625,6.625,83630.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-83630.0,-1296.5891472868218,False,False,False,False,202672.31782945734,False,False,False,False
2023-12-06 17:00:00+00:00,6.495,6.665,6.48,6.525,46633.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-130263.0,-3296.0683853133824,False,False,False,False,200253.10359954328,False,False,False,False
2023-12-07 17:00:00+00:00,6.54,6.665,6.505,6.615,26746.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.809699525566675,-38.47127042698999,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-103517.0,-4849.881278564338,False,False,False,False,197563.07098559686,False,False,False,False
2023-12-08 17:00:00+00:00,6.74,6.905,6.72,6.875,48468.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.747241816731915,-21.296064336475276,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55049.0,-5628.162188974193,False,False,False,False,195251.51949744808,False,False,False,False
2023-12-11 17:00:00+00:00,6.775,6.915,6.75,6.905,151481.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.65257112541941,-10.387430880944578,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,96432.0,-4045.8340930211043,False,False,False,False,194572.9067920613,False,False,False,False
2023-12-12 17:00:00+00:00,6.735,6.835,6.735,6.82,75697.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,51.541841305168106,-7.623372984936552,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20735.0,-3661.6351148347303,False,False,False,False,192729.86947745568,False,False,False,False
2023-12-13 17:00:00+00:00,6.51,6.695,6.465,6.69,60239.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.03994883527906,-7.623372984936552,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-39504.0,-4217.330694449695,False,False,False,False,190675.74747005326,False,False,False,False
2023-12-14 17:00:00+00:00,6.725,6.965,6.685,6.94,60635.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.95459096402953,-6.165425426511973,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21131.0,-3824.333319341948,False,False,False,False,188659.6118503625,False,False,False,False
2023-12-15 17:00:00+00:00,6.87,6.905,6.735,6.79,53177.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.24760151325485,-6.165425426511973,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-32046.0,-4261.878539197111,False,False,False,False,186559.10624027936,False,False,False,False
2023-12-18 17:00:00+00:00,6.935,6.985,6.865,6.93,20522.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,56.327333775442625,-4.787844065806382,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11524.0,-4374.469569597157,False,False,False,False,183984.88753887967,False,False,False,False
2023-12-19 17:00:00+00:00,6.735,6.765,6.605,6.66,172290.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.46398508383325,-4.787844065806382,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-183814.0,-7156.477793324333,False,False,False,False,183803.57145300557,False,False,False,False
