date,Open,High,Low,Close,Volume,aVWAP_OB_bull_822,aVWAP_OB_bull_650,aVWAP_OB_bull_304,aVWAP_OB_bull_36,aVWAP_OB_bull_21,aVWAP_OB_bull_17,aVWAP_OB_bear_895,aVWAP_OB_bear_881,aVWAP_OB_bear_870,aVWAP_OB_bear_858,aVWAP_OB_bear_829,aVWAP_OB_bear_636,aVWAP_OB_bear_610,aVWAP_OB_bear_579,aVWAP_OB_bear_570,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,30.115,30.415,30.06,30.35,6572.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6572.0,False,False,False,False
2024-12-30 16:00:00+00:00,30.35,30.84,30.325,30.68,9953.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9953.0,154.31007751937983,False,False,False,False,6624.418604651162,False,False,False,False
2024-12-30 17:00:00+00:00,30.645,30.93,30.58,30.64,11429.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,96.00000000000006,36.0000000000002,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1476.0,129.0339522865212,False,False,False,False,6698.908238687578,False,False,False,False
2024-12-30 18:00:00+00:00,30.64,31.17,30.62,31.17,8089.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,95.89899895413126,36.28889884954451,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6613.0,229.56055767742785,False,False,False,False,6720.460048940484,False,False,False,False
2024-12-30 19:00:00+00:00,31.2,31.24,30.92,30.985,11332.0,,,,,,,,,,,,,,,,31.048333333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.41360375147524,36.28889884954451,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4719.0,152.83868856614987,False,False,False,False,6791.956792367763,False,False,False,False
2024-12-30 20:00:00+00:00,30.99,31.025,30.54,30.58,29661.0,,,,,,,,,,,,,,,,30.80714581351287,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.64722983436293,37.172922659305826,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34380.0,-382.55415931859665,False,False,False,False,7146.515601788417,False,False,False,False
2024-12-31 15:00:00+00:00,30.72,30.75,30.21,30.425,13071.0,,,,,,,,,,,,,,,,30.592643163657886,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,66.0091292587718,27.75424003617266,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-47451.0,-1112.2975056857501,False,False,False,False,7238.368073078519,False,False,False,False
2024-12-31 16:00:00+00:00,30.36,30.78,30.345,30.61,10219.0,,,,,,,,,,,,,,,,30.606690190984978,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,61.56197674335537,24.062425830774956,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37232.0,-1672.2928931944982,False,False,False,False,7284.5794207827275,False,False,False,False
2024-12-31 17:00:00+00:00,30.61,30.67,30.39,30.61,6080.0,,,,,,,,,,,,,,,,30.60500955224906,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,58.597208399744424,21.3775328764403,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37232.0,-2223.606181672103,False,False,False,False,7265.903770848112,False,False,False,False
2024-12-31 18:00:00+00:00,30.61,30.64,30.37,30.385,1930.0,,,,,,,,,,,,,,,,30.600276536741596,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.443154260551786,16.40679142123591,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39162.0,-2796.294457925249,False,False,False,False,7183.176580602404,False,False,False,False
2024-12-31 19:00:00+00:00,30.37,30.62,30.23,30.48,5549.0,,,,,,,,,,,,,,,,30.5861116722361,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,51.50772336283676,14.263678244617495,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33613.0,-3274.072838422532,False,False,False,False,7157.840509585312,False,False,False,False
2024-12-31 20:00:00+00:00,30.47,30.88,30.39,30.58,20774.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.71352781070578,13.846908283504035,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12839.0,-3422.3662827880744,False,False,False,False,7368.943757498719,False,False,False,False
2025-01-01 15:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.85073077595179,13.114048704613921,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12839.0,-3568.3606039851584,False,False,False,False,7254.696567459979,False,False,False,False
2025-01-01 16:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.94219941944913,12.207291467067392,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12839.0,-3712.0914473342254,False,False,False,False,7142.220651685405,False,False,False,False
2025-01-01 17:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.00317851511402,11.224900226525968,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12839.0,-3853.5939055150902,False,False,False,False,7031.488548558499,False,False,False,False
2025-01-01 18:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.043831245557286,10.232992346385032,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12839.0,-3992.902527135011,False,False,False,False,6922.473222224258,False,False,False,False
2025-01-01 19:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.07093306585279,9.274399113903101,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12839.0,-4130.051325163926,False,False,False,False,6815.148055988223,False,False,False,False
2025-01-01 20:00:00+00:00,30.58,30.58,30.58,30.58,0.0,,,,,,,,,,,,,,,,30.606060484258126,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.0890009460498,8.375290306420233,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12839.0,-4265.073785238904,False,False,False,False,6709.486845817863,False,False,False,False
2025-01-02 15:00:00+00:00,32.34,32.66,32.08,32.26,16481.0,,,,,,32.33333333333333,,,,,,,,,,31.702553105853934,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,64.33442488116424,7.662037781812302,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3642.0,-4142.48349399489,False,False,False,False,6860.983173789678,False,False,False,False
