date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_800,Gap_Up_aVWAP_782,Gap_Up_aVWAP_749,Gap_Up_aVWAP_584,Gap_Up_aVWAP_530,Gap_Up_aVWAP_503,Gap_Up_aVWAP_365,Gap_Up_aVWAP_53,Gap_Down_aVWAP_785,Gap_Down_aVWAP_629,Gap_Down_aVWAP_539,Gap_Down_aVWAP_377,Gap_Down_aVWAP_359,Gap_Down_aVWAP_263,Gap_Down_aVWAP_227,Gap_Down_aVWAP_65,Gap_Down_aVWAP_10,aVWAP_OB_bull_818,aVWAP_OB_bull_763,aVWAP_OB_bull_660,aVWAP_OB_bull_359,aVWAP_OB_bear_142,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-13 16:00:00+00:00,54.805,54.835,54.805,54.835,21.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,21.0,False,False,False,False
2025-01-13 17:00:00+00:00,54.835,54.98,54.725,54.98,129.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,129.0,2.0,False,False,False,False,22.674418604651162,False,False,False,False
2025-01-13 18:00:00+00:00,54.98,55.045,54.94,54.94,33.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1052631578947,22.368421052631447,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,96.0,3.4573643410852712,False,False,False,False,22.834505137912384,False,False,False,False
2025-01-13 19:00:00+00:00,54.94,55.12,54.94,55.12,56.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1467149549266,22.368421052631447,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,152.0,5.76035094044829,False,False,False,False,23.34869885670444,False,False,False,False
2025-01-13 20:00:00+00:00,55.12,55.12,54.79,54.865,145.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6785035407276,22.368421052631447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7.0,5.7795703057126575,False,False,False,False,25.23476554109662,False,False,False,False
2025-01-14 15:00:00+00:00,54.865,55.495,54.865,55.35,190.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.72024837607981,22.368421052631447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,197.0,8.74422813043029,False,False,False,False,27.78926530014939,False,False,False,False
2025-01-14 16:00:00+00:00,55.35,55.35,54.96,54.96,130.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.43304398012452,35.940871456926274,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,67.0,9.647418391974007,False,False,False,False,29.373927853635443,False,False,False,False
2025-01-14 17:00:00+00:00,54.96,55.285,54.96,55.285,58.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.60505020755767,33.39192449148072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,125.0,11.435830509927898,False,False,False,False,29.817742925672103,False,False,False,False
2025-01-14 18:00:00+00:00,55.285,55.65,55.285,55.65,36.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2005922543618,33.39192449148072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,161.0,13.75465484310731,False,False,False,False,29.913591872560907,False,False,False,False
2025-01-14 19:00:00+00:00,55.65,55.695,55.5,55.5,96.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.08129347476607,31.64729336910159,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,65.0,14.549156318407972,False,False,False,False,30.938187347404924,False,False,False,False
2025-01-14 20:00:00+00:00,55.035,55.31,55.0,55.31,226.0,,,,,,,,,,,,,,,,,55.20666666666667,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84400333587118,27.33826435746282,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-161.0,11.827463972386141,False,False,False,False,33.96240149705756,False,False,False,False
2025-01-15 15:00:00+00:00,55.31,57.36,55.31,57.105,27.0,,,,,,,,,,,,,,,,,55.35447299077734,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,56.59166666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.74861607388581,27.33826435746282,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-134.0,9.56657305808558,False,False,False,False,33.854457287800855,False,False,False,False
2025-01-15 16:00:00+00:00,57.105,57.105,57.105,57.105,0.0,,,,,,,,,,,,,,,,,55.35447299077734,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,56.59166666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68502456589556,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-134.0,7.340734716099757,False,False,False,False,33.32958198101324,False,False,False,False
2025-01-15 17:00:00+00:00,57.105,57.105,56.89,56.965,3.0,,,,,,,,,,,,,,,,,55.373600260416666,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.63116666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9160358170406,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-137.0,5.102893867788133,False,False,False,False,32.85935590378823,False,False,False,False
2025-01-15 18:00:00+00:00,56.965,56.965,56.965,56.965,0.0,,,,,,,,,,,,,,,,,55.373600260416666,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.63116666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.73670998447062,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-137.0,2.8997482264270764,False,False,False,False,32.34990852543492,False,False,False,False
2025-01-15 19:00:00+00:00,56.965,56.965,56.965,56.965,0.0,,,,,,,,,,,,,,,,,55.373600260416666,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.63116666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.28382609609064,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-137.0,0.7307598818313079,False,False,False,False,31.84835955604833,False,False,False,False
2025-01-15 20:00:00+00:00,56.965,56.975,56.845,56.975,53.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.68990195178503,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-0.5828953101350691,False,False,False,False,32.176291966032075,False,False,False,False
2025-01-16 15:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96061918891463,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-1.8761837549391767,False,False,False,False,31.67743472624863,False,False,False,False
2025-01-16 16:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.14109734700104,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-3.1494212161029105,False,False,False,False,31.186311707237024,False,False,False,False
2025-01-16 17:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.26141611905864,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-4.402918561589686,False,False,False,False,30.70280299859769,False,False,False,False
2025-01-16 18:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3416286337637,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-5.636981839704575,False,False,False,False,30.226790549007028,False,False,False,False
2025-01-16 19:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39510364356708,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-6.851912353817681,False,False,False,False,29.758158137394513,False,False,False,False
2025-01-16 20:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.43075365010267,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-8.048006735929036,False,False,False,False,29.296791344566692,False,False,False,False
2025-01-17 15:00:00+00:00,56.975,56.975,56.975,56.975,0.0,,,,,,,,,,,,,,,,,55.640841423948224,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,56.82305220883534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4545203211264,27.33826435746282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-84.0,-9.225557019092927,False,False,False,False,28.842577525271086,False,False,False,False
2025-01-17 16:00:00+00:00,56.975,58.335,56.975,58.335,50.0,,,,,,,,,,,,,,,,,55.95293407613742,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.55134711779449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.53693217207396,27.829341379322898,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-34.0,-9.60965691026978,False,False,False,False,29.170599579142852,False,False,False,False
2025-01-17 17:00:00+00:00,58.335,58.335,58.335,58.335,0.0,,,,,,,,,,,,,,,,,55.95293407613742,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.55134711779449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92520673937234,31.047796967848143,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-34.0,-9.987801764374126,False,False,False,False,28.718342221326683,False,False,False,False
2025-01-17 18:00:00+00:00,58.335,58.335,58.335,58.335,0.0,,,,,,,,,,,,,,,,,55.95293407613742,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.55134711779449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.18405645090459,33.12717395267333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-34.0,-10.360083907562124,False,False,False,False,28.27309660549216,False,False,False,False
2025-01-17 19:00:00+00:00,58.335,58.335,58.19,58.19,1.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.95677428423946,33.12717395267333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-10.742098110545657,False,False,False,False,27.850257898430264,False,False,False,False
2025-01-17 20:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13858617312937,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-11.118189612707738,False,False,False,False,27.418470954268553,False,False,False,False
2025-01-20 15:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.59312743238931,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-11.488450238867307,False,False,False,False,26.993378381334157,False,False,False,False
2025-01-20 16:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.22948827189593,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-11.852970390202696,False,False,False,False,26.574876390925876,False,False,False,False
2025-01-20 17:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.98706216490035,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-12.211839066323583,False,False,False,False,26.16286280346966,False,False,False,False
2025-01-20 18:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82544476023662,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-12.565143887000735,False,False,False,False,25.757237023570905,False,False,False,False
2025-01-20 19:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71769982379413,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-12.912971113558863,False,False,False,False,25.357900015453527,False,False,False,False
2025-01-20 20:00:00+00:00,58.19,58.19,58.19,58.19,0.0,,,,,,,,,,,,,,,,,55.95928240740741,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,57.966455906740805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.64586986616581,33.12717395267333,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35.0,-13.255405669937794,False,False,False,False,24.96475427877983,False,False,False,False
2025-01-21 15:00:00+00:00,58.19,59.455,58.19,59.455,108.0,,,,,,,,,,,,,,,,,56.66867877492877,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.85979027448347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.26507279689383,34.59600331921057,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,73.0,-11.918112558775967,False,False,False,False,26.25212242949642,False,False,False,False
2025-01-21 16:00:00+00:00,59.455,59.7,59.455,59.7,7.0,,,,,,,,,,,,,,,,,56.71214736842106,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,58.89713297743698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9103063065926,37.0426054329414,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,80.0,-10.493025542360835,False,False,False,False,25.953639911209653,False,False,False,False
2025-01-21 17:00:00+00:00,59.7,59.7,59.43,59.52,32.0,,,,,,,,,,,,,,,,,56.89126232741617,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.01397788101239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66216629322204,37.0426054329414,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48.0,-9.586156929300977,False,False,False,False,26.04738192809012,False,False,False,False
2025-01-21 18:00:00+00:00,59.52,59.57,59.41,59.495,411.0,,,,,,,,,,,,,,,,,58.055495642701516,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,59.338453692847665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.41038775191409,37.0426054329414,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-363.0,-15.065441317993983,False,False,False,False,32.015639572615854,False,False,False,False
