date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_150,Gap_Up_aVWAP_142,aVWAP_OB_bull_136,aVWAP_OB_bull_102,aVWAP_OB_bear_31,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.6137461986,11.927631231,10.3313016377,10.8604221209,1118192,,,,,,#000000,-1.0,10.989022,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1118192.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.8498273664,12.2325481196,10.4439734749,11.7751727867,703693,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-703693,-52125.4074074074,False,False,False,False,1087488.3703703703,False,False,False,False
2022-01-14 00:00:00+00:00,11.5352694943,11.9140664597,10.5341632286,10.7686565881,710402,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.004289276378204,-85.01072319094551,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6709,-47767.303155006855,False,False,False,False,1059556.0466392317,False,False,False,False
2022-01-21 00:00:00+00:00,11.7697628538,12.16659777,11.2015674057,11.2917571594,1185091,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.225904006634252,-72.6916184464484,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1191800,44052.49707869735,False,False,False,False,1068854.9320733626,False,False,False,False
2022-01-28 00:00:00+00:00,9.9930247065,11.5083929477,9.587170815,11.4721366667,1094092,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.362862823066669,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9868578242002,-72.1047603865016,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,97708,48026.97877657162,False,False,False,False,1070724.3445123727,False,False,False,False
2022-02-04 00:00:00+00:00,11.1203966274,11.5713453958,9.6412846672,10.0110626573,967715,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.557556366679716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.639499276022143,-65.37748329396109,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1065423,123389.64701534409,False,False,False,False,1063094.0226966413,False,False,False,False
2022-02-11 00:00:00+00:00,11.3458710116,11.4450797406,10.5972960561,11.0302068737,691600,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.701195809623579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53392504816213,-59.19331316615389,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1757023,244399.52501420747,False,False,False,False,1035575.9469413345,False,False,False,False
2022-02-18 00:00:00+00:00,12.2748254744,12.3740342034,11.1203966274,11.4090038391,671522,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.940770342426099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.901957210880454,-51.471584142927824,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2428545,406188.07871685876,False,False,False,False,1008608.9879086431,False,False,False,False
2022-02-25 00:00:00+00:00,12.7798880949,12.8971347747,11.8058387553,12.3109013758,1094543,,,,,,#000000,0.0,0.0,,11.317006993726121,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.657361980055725,-44.30116732958732,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,3523088,637069.5543674617,False,False,False,False,1014974.4702857806,False,False,False,False
2022-03-04 00:00:00+00:00,14.1146964492,15.8373207443,12.6085275629,12.7167552674,2187267,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.252947557352135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14482862504103,-36.41388839997248,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5710355,1012868.4762661682,False,False,False,False,1101810.9539683154,False,False,False,False
