date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_870,Gap_Up_aVWAP_846,Gap_Up_aVWAP_828,Gap_Up_aVWAP_780,Gap_Up_aVWAP_678,Gap_Up_aVWAP_648,Gap_Up_aVWAP_618,Gap_Up_aVWAP_600,Gap_Up_aVWAP_492,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_756,Gap_Down_aVWAP_642,aVWAP_OB_bull_841,aVWAP_OB_bull_644,aVWAP_OB_bull_538,aVWAP_OB_bull_454,aVWAP_OB_bull_400,aVWAP_OB_bull_320,aVWAP_OB_bull_274,aVWAP_OB_bull_160,aVWAP_OB_bear_790,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-04 14:00:00+00:00,22.635,22.635,22.46,22.635,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-04-04 15:00:00+00:00,22.63,22.94,22.63,22.73,20.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,0.31007751937984496,False,False,False,False,0.31007751937984496,False,False,False,False
2025-04-04 16:00:00+00:00,22.66,22.72,22.53,22.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92307692307679,-30.76923076923123,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20.0,0.6153476353584519,False,False,False,False,0.30527011597860704,False,False,False,False
2025-04-04 17:00:00+00:00,22.54,22.66,22.39,22.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.24783256944049,-30.76923076923123,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20.0,0.9158848813218867,False,False,False,False,0.30053724596343484,False,False,False,False
2025-04-04 18:00:00+00:00,22.68,22.68,22.31,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50795042246611,-30.76923076923123,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,20.0,1.2117626350998418,False,False,False,False,0.2958777537779552,False,False,False,False
2025-04-04 19:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.34802899114985,-30.76923076923123,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,20.0,1.5030531368812396,False,False,False,False,0.29129050178139776,False,False,False,False
2025-04-07 14:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.241414703605685,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,1.789827506852073,False,False,False,False,0.28677436997083344,False,False,False,False
2025-04-07 15:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.17033851190957,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,2.0721557625597926,False,False,False,False,0.28232825570771974,False,False,False,False
2025-04-07 16:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45628771744549,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,2.3501068360084783,False,False,False,False,0.2779510734486853,False,False,False,False
2025-04-07 17:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64692052113611,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,2.623748590488967,False,False,False,False,0.2736417544804886,False,False,False,False
2025-04-07 18:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.44067572359652,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,2.893147837148053,False,False,False,False,0.26939924665908566,False,False,False,False
2025-04-07 19:00:00+00:00,22.37,22.37,22.37,22.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.636512525236796,-30.76923076923123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20.0,3.1583703513007966,False,False,False,False,0.2652225141527432,False,False,False,False
2025-04-08 14:00:00+00:00,22.37,22.75,22.37,22.75,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39369341516536,-30.76923076923123,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,120.0,4.969868485389156,False,False,False,False,1.8114981340883598,False,False,False,False
2025-04-08 15:00:00+00:00,22.75,22.75,22.75,22.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.23181400845107,-23.300538739737377,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,120.0,6.753281377088549,False,False,False,False,1.783412891699393,False,False,False,False
2025-04-08 16:00:00+00:00,22.75,22.75,22.75,22.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79056107064154,-15.3694612676776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,120.0,8.509044456513532,False,False,False,False,1.7557630794249837,False,False,False,False
2025-04-08 17:00:00+00:00,22.75,22.75,22.75,22.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16305911210185,-9.549520674514199,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,120.0,10.237586402924174,False,False,False,False,1.7285419464106428,False,False,False,False
2025-04-08 18:00:00+00:00,22.75,22.75,22.75,22.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,22.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.07805780640872,-5.051155425083387,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,120.0,11.939329249390466,False,False,False,False,1.7017428464662918,False,False,False,False
