date,Close,High,Low,Open,Volume,aVWAP_OB_bull_854,aVWAP_OB_bull_836,aVWAP_OB_bull_300,aVWAP_OB_bear_879,aVWAP_OB_bear_602,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,17.5631565314,17.7835633296,17.2733624079,17.2733624079,3954849,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,18.447224,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3954849.0,False,False,False,False
2022-01-04 00:00:00+00:00,17.5672381388,17.8243794034,17.4121370586,17.4611163471,8404044,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8404044,329570.35294117645,False,False,False,False,4129327.2352941176,False,False,False,False
2022-01-05 00:00:00+00:00,17.6978495748,18.048867809,17.5917277831,17.6407070715,9680703,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18084747,1025851.790080738,False,False,False,False,4347028.2456747405,False,False,False,False
2022-01-06 00:00:00+00:00,18.6692721299,18.7100882036,17.9590724467,17.9794804836,7994509,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26079256,2008338.229685415,False,False,False,False,4490066.706628673,False,False,False,False
2022-01-07 00:00:00+00:00,19.3019212729,19.3223293097,18.5958031971,18.6917209704,7462309,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33541565,3244935.357933046,False,False,False,False,4606625.227937352,False,False,False,False
2022-01-10 00:00:00+00:00,19.2080443033,19.3060028802,18.7876387437,19.183554659,5425673,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,98.01035511327566,48.17615885383603,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28115892,4220266.990955279,False,False,False,False,4638744.748410396,False,False,False,False
2022-01-11 00:00:00+00:00,19.6937555808,19.7366124582,19.2366155549,19.47743039,6064597,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,97.18843931325796,47.53327186419337,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34180489,5395177.65797664,False,False,False,False,4694660.522982538,False,False,False,False
2022-01-12 00:00:00+00:00,20.1508956067,20.1876300731,19.8529382684,19.8651830905,8136720,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,96.94930314460754,47.42881059038717,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42317209,6843100.455703047,False,False,False,False,4829643.247571458,False,False,False,False
2022-01-13 00:00:00+00:00,20.5182402704,20.5427299146,20.0692634592,20.1672220362,8417844,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,96.9725163982116,47.42881059038717,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50735053,8564353.49665587,False,False,False,False,4970357.002568656,False,False,False,False
2022-01-14 00:00:00+00:00,21.1998687019,21.2937456715,20.4896690188,20.4937506261,10072385,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,97.2271164271583,47.42881059038717,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60807438,10613101.908551719,False,False,False,False,5170436.531879689,False,False,False,False
