date,Open,High,Low,Close,Volume,aVWAP_OB_bull_422,aVWAP_OB_bear_429,aVWAP_OB_bear_347,aVWAP_OB_bear_260,aVWAP_OB_bear_190,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,36.13,36.44,36.05,36.36,3082.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3082.0,False,False,False,False
2023-11-09 17:00:00+00:00,36.47,37.35,36.47,36.69,2322.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2322.0,36.0,False,False,False,False,3070.217054263566,False,False,False,False
2023-11-10 17:00:00+00:00,36.98,38.21,36.98,37.84,2559.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4881.0,111.11627906976744,False,False,False,False,3062.29120846103,False,False,False,False
2023-11-13 17:00:00+00:00,37.095,37.19,36.62,36.63,4602.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,83.82112613281834,35.4390135195365,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,279.0,113.71912745628268,False,False,False,False,3086.162662593417,False,False,False,False
2023-11-14 17:00:00+00:00,37.62,37.87,37.28,37.87,2847.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,78.84018554127239,31.926899419176053,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3126.0,160.4211564879682,False,False,False,False,3082.454714336154,False,False,False,False
2023-11-15 17:00:00+00:00,38.155,38.51,38.12,38.38,3801.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.99659127832903,31.0842449817696,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6927.0,265.32935561218574,False,False,False,False,3093.5949513231903,False,False,False,False
2023-11-16 17:00:00+00:00,38.815,39.03,38.35,38.38,3950.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,75.7675284363668,30.455183764209593,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6927.0,368.6110710290511,False,False,False,False,3106.8725489770945,False,False,False,False
2023-11-17 17:00:00+00:00,39.0,39.25,38.82,38.84,2801.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.19201660997115,30.455183764209593,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9728.0,513.7178761293759,False,False,False,False,3102.130338915434,False,False,False,False
2023-11-20 17:00:00+00:00,39.065,39.45,38.91,39.235,5655.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.38563543359669,30.455183764209593,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15383.0,744.2493819258196,False,False,False,False,3141.7097135058925,False,False,False,False
2023-11-21 17:00:00+00:00,39.48,39.88,39.48,39.68,745.0,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,79.06493735702085,30.455183764209593,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16128.0,982.7571434463496,False,False,False,False,3104.551423374018,False,False,False,False
2023-11-22 17:00:00+00:00,40.24,40.24,39.79,39.82,1568.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,80.44416597078747,30.455183764209593,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17696.0,1241.877187734003,False,False,False,False,3080.7289206860487,False,False,False,False
2023-11-23 17:00:00+00:00,39.82,39.82,39.82,39.82,0.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.36365171329854,26.53867635372312,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17696.0,1496.9798669939407,False,False,False,False,3032.965681605645,False,False,False,False
2023-11-24 17:00:00+00:00,40.09,40.2,39.97,40.045,522.0,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.43970671619812,27.789913319283954,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18218.0,1756.220489211089,False,False,False,False,2994.035981115635,False,False,False,False
2023-11-27 17:00:00+00:00,40.16,40.28,40.05,40.075,3106.0,,,,,,40.135,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.135,,83.22001114055587,28.790295493185695,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21324.0,2059.596915734948,False,False,False,False,2995.7718573774077,False,False,False,False
2023-11-28 17:00:00+00:00,39.3,39.52,39.06,39.09,2694.0,,,,,,39.71154655172414,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.71154655172414,,74.93476666058022,29.874968370345,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18630.0,2316.5023899096,False,False,False,False,2991.093223929696,False,False,False,False
2023-11-29 17:00:00+00:00,39.67,39.77,39.19,39.19,2659.0,,,,,,39.60837608858415,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.60837608858415,,69.88819591445629,25.462157710375422,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21289.0,2610.6496396784432,False,False,False,False,2985.9444917757473,False,False,False,False
2023-11-30 17:00:00+00:00,39.285,39.29,38.76,38.87,1770.0,,,,,,39.235911623814644,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.49848991429596,,64.32950710735251,20.64198576728404,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19519.0,2872.7946065051337,False,False,False,False,2967.092639190077,False,False,False,False
2023-12-01 17:00:00+00:00,39.325,39.35,39.23,39.26,1393.0,,,,,,39.29034636215916,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.47230195606034,,62.66911325429029,19.367782946098714,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20912.0,3152.472209505054,False,False,False,False,2942.6881021483705,False,False,False,False
2023-12-04 17:00:00+00:00,39.52,39.71,39.4,39.52,1703.0,,,,,,39.37099592010214,"rgba(239, 83, 80, 1.0)",0.0,0.0,,39.481380112570356,,62.7756815827554,19.367782946098714,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22615.0,3454.216826411952,False,False,False,False,2923.4681315724265,False,False,False,False
