date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_893,Gap_Up_aVWAP_831,Gap_Up_aVWAP_828,Gap_Up_aVWAP_666,Gap_Up_aVWAP_573,Gap_Up_aVWAP_555,Gap_Up_aVWAP_522,Gap_Up_aVWAP_357,Gap_Up_aVWAP_303,Gap_Up_aVWAP_276,Gap_Down_aVWAP_780,Gap_Down_aVWAP_558,Gap_Down_aVWAP_402,Gap_Down_aVWAP_312,Gap_Down_aVWAP_150,Gap_Down_aVWAP_132,Gap_Down_aVWAP_36,aVWAP_OB_bull_794,aVWAP_OB_bull_722,aVWAP_OB_bull_536,aVWAP_OB_bull_433,aVWAP_OB_bull_132,aVWAP_OB_bear_703,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,53.68,53.95,53.68,53.95,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2025-03-06 16:00:00+00:00,53.95,53.95,53.65,53.65,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,100.0,False,False,False,False
2025-03-06 17:00:00+00:00,53.65,53.65,53.015,53.015,3.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-103.0,-3.1232498046992365,False,False,False,False,98.49612403100775,False,False,False,False
2025-03-06 18:00:00+00:00,53.015,53.09,53.015,53.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.852313543207363,-47.43291781111337,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-102.0,-4.65622267594421,False,False,False,False,96.98455621657352,False,False,False,False
2025-03-06 19:00:00+00:00,53.09,53.09,52.52,52.82,190.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019770895461181,-46.553345006677375,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-292.0,-9.111164960038098,False,False,False,False,98.42665612019253,False,False,False,False
2025-03-06 20:00:00+00:00,52.82,52.82,52.21,52.21,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.960412609526867,-46.553345006677375,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-392.0,-15.0474259684096,False,False,False,False,98.45104904856164,False,False,False,False
2025-03-07 15:00:00+00:00,52.21,52.21,52.21,52.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9208404189039907,-46.553345006677375,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-392.0,-20.891651922387744,False,False,False,False,96.92467619509557,False,False,False,False
2025-03-07 16:00:00+00:00,52.21,52.21,52.21,52.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89445895848874,-46.553345006677375,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-392.0,-26.64526972204065,False,False,False,False,95.42196803703207,False,False,False,False
2025-03-07 17:00:00+00:00,52.21,52.21,52.21,52.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.876871318211906,-46.553345006677375,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-392.0,-32.309684144954744,False,False,False,False,93.94255767986878,False,False,False,False
2025-03-07 18:00:00+00:00,52.21,52.21,52.21,52.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8651462246940174,-46.553345006677375,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-392.0,-37.88627818921901,False,False,False,False,92.48608391739019,False,False,False,False
