date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_28,Gap_Down_aVWAP_32,Gap_Down_aVWAP_13,Gap_Down_aVWAP_6,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-24 00:00:00+00:00,13.45,13.9,13.05,13.9,51417,,,,13.952118645964603,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,-1.0,13.72,13.63,12.0,30.328001045523067,-11.467549548266305,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,77004,-8418.892703720841,False,False,False,False,122890.07429415776,False,False,False,False
2025-06-25 00:00:00+00:00,13.48,13.63,13.33,13.4,23956,,,,13.935094195819532,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,29.28769650069768,-12.615880334827509,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,100960,-4129.524362398456,False,False,False,False,119010.30667477903,False,False,False,False
2025-06-26 00:00:00+00:00,13.63,13.63,13.415,13.52,11640,,,,13.928606611901978,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.19858167965807,-12.615880334827509,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,112600,448.104043970111,False,False,False,False,114799.706413023,False,False,False,False
2025-06-27 00:00:00+00:00,13.25,13.41,13.08,13.41,20209,,,13.246666666666666,13.908811319291232,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,29.14513253449173,-13.268910463458212,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,92391,4053.707806951675,False,False,False,False,111090.26694584562,False,False,False,False
2025-06-30 00:00:00+00:00,13.52,13.64,13.21,13.38,77548,,,13.413254021024922,13.863495174951105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,1.0,13.58,13.41,16.0,31.079734420140447,-13.268910463458212,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,169939,10559.01338314965,False,False,False,False,109774.8839283615,False,False,False,False
2025-07-01 00:00:00+00:00,13.66,13.825,13.58,13.66,17028,,,13.454061186856586,13.859723328038903,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,33.632314980646626,-13.268910463458212,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,186967,17476.973642633977,False,False,False,False,106137.75122528849,False,False,False,False
2025-07-02 00:00:00+00:00,13.6,13.83,13.355,13.67,38089,,,13.489176500473157,13.847558326305585,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.98898689586039,-13.268910463458212,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,148878,22629.955068413037,False,False,False,False,103469.17274586542,False,False,False,False
2025-07-03 00:00:00+00:00,13.57,13.68,13.4309,13.47,68336,,,13.511147909829273,13.825678881206906,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,35.71140473256643,-13.268910463458212,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,80542,24901.01565396547,False,False,False,False,102091.40126563542,False,False,False,False
2025-07-07 00:00:00+00:00,14.05,14.05,13.48,13.84,35004,,,13.558808141371406,13.826967639315153,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.44834213703682,-16.272886919828466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,115546,28455.720922437413,False,False,False,False,99460.5227846301,False,False,False,False
2025-07-08 00:00:00+00:00,13.15,14.05,12.84,14.05,114811,,,13.493162497944882,13.774299622479804,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,-1.0,13.48,13.42,21.0,38.692874909814726,-16.272886919828466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,735,27368.63382743987,False,False,False,False,100062.50228327206,False,False,False,False
2025-07-09 00:00:00+00:00,13.38,13.42,13.02,13.26,35418,,,13.474006283291875,13.757907532832114,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.17846758364782,-16.272886919828466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,36153,27713.118775383406,False,False,False,False,97527.42376235942,False,False,False,False
2025-07-10 00:00:00+00:00,13.25,13.44,13.11,13.44,48616,,,13.451855259354646,13.7367923435204,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,38.893482873381615,-16.272886919828466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12463,26137.584705760528,False,False,False,False,95609.32871285513,False,False,False,False
2025-07-11 00:00:00+00:00,13.57,13.7241,13.34,13.4,41092,,,13.459544805647205,13.730058080560754,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.95778523255953,-15.110300248625947,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,28629,26235.287266318937,False,False,False,False,93471.39425352748,False,False,False,False
2025-07-14 00:00:00+00:00,13.47,13.85,13.415,13.68,79900,,,13.476021130420744,13.72037559006651,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,41.78809059092267,-14.04836239230707,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-51271,23195.82502058094,False,False,False,False,92939.18271417347,False,False,False,False
2025-07-15 00:00:00+00:00,13.2,13.51,12.89,13.51,55828,,,13.45163401252455,13.698162597837795,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.93134858566038,-14.04836239230707,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-107099,18086.22403938169,False,False,False,False,91483.84221557842,False,False,False,False
2025-07-16 00:00:00+00:00,13.27,14.36,12.8567,13.27,163520,,,13.460665791047427,13.675647379719656,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.495566666666665,,0.0,0.0,0.0,0.0,40.90762554469148,-14.04836239230707,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,56421,19589.54858685692,False,False,False,False,94308.7895796734,False,False,False,False
2025-07-17 00:00:00+00:00,13.1,13.16,12.78,13.16,56682,,,13.430908410741857,13.65107950509054,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.371435415361045,,0.0,0.0,0.0,0.0,39.974882947286815,-14.04836239230707,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-261,18811.095701097824,False,False,False,False,92833.22920399993,False,False,False,False
2025-07-18 00:00:00+00:00,13.52,13.57,12.99,13.22,71272,,,13.425435114775532,13.638107985355592,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.368639197092477,,1.0,13.67,13.16,30.0,42.543735843626095,-12.287995472727502,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,71011,20858.15077164301,False,False,False,False,91987.69080384307,False,False,False,False
2025-07-21 00:00:00+00:00,13.91,14.12,13.67,13.67,117755,13.9,,13.479110994760708,13.6560680667866,#000000,0.0,0.0,,13.521537430957563,,1.0,13.85,13.57,30.0,46.63546284209133,-8.313252488007137,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,188766,27442.772310009954,False,False,False,False,92998.17351741786,False,False,False,False
2025-07-22 00:00:00+00:00,14.16,14.19,13.85,14.05,67618,13.960794542175327,,13.514944320057435,13.67162458391443,#000000,0.0,0.0,,13.598838008837214,,0.0,0.0,0.0,0.0,50.684893252923246,-4.5450491951201855,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,256384,36420.85967040172,False,False,False,False,92002.87259516618,False,False,False,False
2025-07-23 00:00:00+00:00,13.78,14.15,13.66,14.15,68395,13.934527008921537,,13.535186985478411,13.67870023639616,#000000,0.0,0.0,,13.63201622643401,,-1.0,13.85,13.8435,38.0,50.87735573529357,-4.418645683519081,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,187989,42364.70831077812,False,False,False,False,91077.07366986555,False,False,False,False
2025-07-24 00:00:00+00:00,13.55,13.8435,13.5,13.61,62486,13.874588559617694,,13.540025120757358,13.6771497048951,#000000,0.0,0.0,,13.631928875527647,,-1.0,13.66,13.395,38.0,49.66427767215852,-4.418645683519081,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,125503,45625.03347506133,False,False,False,False,89955.8550945767,False,False,False,False
2025-07-25 00:00:00+00:00,13.34,13.395,13.055,13.38,27225,13.826138949785385,13.263333333333334,13.53407884381407,13.671350825065693,#000000,0.0,0.0,,13.616124534676844,,-1.0,13.5,13.3,38.0,47.70482584023337,-4.418645683519081,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,98278,47689.85569172559,False,False,False,False,87495.82156145605,False,False,False,False
2025-07-28 00:00:00+00:00,12.99,13.3,12.94,13.29,86627,13.675188868945487,13.121303563690875,13.504802563801341,13.64596665316542,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.551361630034092,,0.0,0.0,0.0,0.0,44.67406916997579,0.10217702545129015,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,11651,46276.56723322655,False,False,False,False,87461.75012767345,False,False,False,False
2025-07-29 00:00:00+00:00,13.11,13.15,12.85,12.96,15831,13.652520992128187,13.110971548571005,13.49939022646773,13.641250496404801,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.540311976631758,,0.0,0.0,0.0,0.0,43.526474886418235,-1.0198881061718765,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,27482,45539.52538094316,False,False,False,False,84652.7011030588,False,False,False,False
2025-07-30 00:00:00+00:00,12.69,13.05,12.61,12.95,117524,13.471229988115121,12.955209965737218,13.442790093358457,13.59463222540072,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.436253588479438,,0.0,0.0,0.0,0.0,40.82259834781809,-3.632202939028957,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-90042,40222.6028169846,False,False,False,False,85941.7716480369,False,False,False,False
2025-07-31 00:00:00+00:00,12.89,12.92,12.665,12.68,18145,13.451068842710244,12.94630609529983,13.43534151752085,13.588229039653507,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.423550060322842,,0.0,0.0,0.0,0.0,40.50135224317695,-4.017127314660456,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-71897,35825.75564769109,False,False,False,False,83283.0747206629,False,False,False,False
2025-08-01 00:00:00+00:00,13.04,13.23,12.86,13.04,63604,13.410874782887227,12.965066417190547,13.419445892960624,13.572788257194699,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.39773206332125,,0.0,0.0,0.0,0.0,41.36406951601889,-4.017127314660456,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-8293,34095.60836738948,False,False,False,False,82511.34630024474,False,False,False,False
2025-08-04 00:00:00+00:00,13.57,13.91,13.13,13.13,32380,13.416886000875655,13.016288592888614,13.421816751044016,13.572274574667775,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.402374380501875,,1.0,13.3,13.23,41.0,45.21577029688322,-4.017127314660456,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,24087,33703.1139216095,False,False,False,False,80545.41115121554,False,False,False,False
2025-08-05 00:00:00+00:00,13.49,13.65,13.3,13.65,43390,13.420684325963736,13.06600232008816,13.423352067292123,13.570549036510544,#000000,0.0,0.0,,13.405701124857691,,0.0,0.0,0.0,0.0,47.291796909487566,-8.232078198870674,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-19303,31624.44278742874,False,False,False,False,79088.33620410904,False,False,False,False
2025-08-06 00:00:00+00:00,13.69,13.69,13.42,13.52,77798,13.438149004270693,13.152099491424261,13.431332212744943,13.571504464841954,#000000,0.0,0.0,,13.419565867952244,,0.0,0.0,0.0,0.0,49.828333737690286,-5.809935416869195,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,58495,32678.190129098202,False,False,False,False,79037.73478434006,False,False,False,False
2025-08-07 00:00:00+00:00,12.06,13.74,11.88,13.74,242379,13.233717897813044,12.954124751863352,13.32382823954404,13.478655348906436,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.263227980338645,,-1.0,13.42,12.33,0.0,44.388783926620825,-5.809935416869195,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-183884,24185.555222074745,False,False,False,False,85443.27459671888,False,False,False,False
2025-08-08 00:00:00+00:00,11.72,12.33,11.67,12.24,133738,13.082659992595085,12.790977465164914,13.233501283705895,13.402874124348935,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.139504826775072,,0.0,0.0,0.0,0.0,39.84575949941103,-3.6671419983479154,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-317622,10781.337370228677,False,False,False,False,87337.18539684755,False,False,False,False
2025-08-11 00:00:00+00:00,11.58,11.93,11.55,11.77,155505,12.919488057727003,12.621646963717913,13.126772410966653,13.311780988070826,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.000206954013281,,0.0,0.0,0.0,0.0,36.44961594826556,-6.63219867872607,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-473127,-8195.460173701858,False,False,False,False,90010.43302834373,False,False,False,False
2025-08-12 00:00:00+00:00,11.91,12.03,11.4,11.66,90756,12.846719566324882,12.552514577461771,13.074638818419263,13.265755931439868,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.935545525497822,,0.0,0.0,0.0,0.0,36.1791108377455,-6.772967630142389,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-382371,-22869.010755125313,False,False,False,False,90039.67094880085,False,False,False,False
2025-08-13 00:00:00+00:00,12.03,12.17,11.65,11.91,66353,12.806719785897098,12.518381404277177,13.043685922932681,13.23747321775686,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.8987863758863,,0.0,0.0,0.0,0.0,36.7044113422217,-6.772967630142389,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-316018,-34365.04954904197,False,False,False,False,89110.78189198513,False,False,False,False
2025-08-14 00:00:00+00:00,11.99,12.1899,11.92,11.94,310333,12.673216573480875,12.41677639165994,12.928458570750474,13.127471714395499,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.770232828463161,,0.0,0.0,0.0,0.0,36.90464580078878,-6.772967630142389,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-626351,-57580.184860844245,False,False,False,False,97786.16299426023,False,False,False,False
2025-08-15 00:00:00+00:00,12.22,12.29,11.9,12.02,58323,12.656357511805256,12.406167441213594,12.911844294742231,13.11074860454871,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.753027199745086,,0.0,0.0,0.0,0.0,38.50284826677927,-6.772967630142389,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-568028,-77597.74623885035,False,False,False,False,96238.58797487748,False,False,False,False
