date,Open,High,Low,Close,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_863,aVWAP_OB_bull_847,aVWAP_OB_bull_819,aVWAP_OB_bull_755,aVWAP_OB_bull_747,aVWAP_OB_bull_647,aVWAP_OB_bull_629,aVWAP_OB_bull_522,aVWAP_OB_bull_512,aVWAP_OB_bull_493,aVWAP_OB_bull_486,aVWAP_OB_bull_449,aVWAP_OB_bull_436,aVWAP_OB_bear_895,aVWAP_OB_bear_811,aVWAP_OB_bear_743,aVWAP_OB_bear_731,aVWAP_OB_bear_509,aVWAP_OB_bear_479,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,7.305,7.305,7.305,7.305,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,7.425,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2024-12-30 16:00:00+00:00,7.305,7.305,7.305,7.305,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,196.89922480620154,False,False,False,False
2024-12-30 17:00:00+00:00,7.305,7.315,7.305,7.315,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,195.3969112433147,False,False,False,False
2024-12-30 18:00:00+00:00,7.315,7.315,7.28,7.28,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.41772151898769,-43.037974683543084,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-0.024037017006189654,False,False,False,False,195.4682769604726,False,False,False,False
2024-12-30 19:00:00+00:00,7.28,7.3,7.28,7.3,221.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,64.70525925533629,-43.037974683543084,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121.0,1.852304642172201,False,False,False,False,195.86411762775208,False,False,False,False
2024-12-30 20:00:00+00:00,7.3,7.3,7.26,7.285,258.0,,,,,,,,,,,,,,,,,,,,,7.281666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.39238941035306,-43.037974683543084,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137.0,-0.30044426700876325,False,False,False,False,196.8274646412753,False,False,False,False
2024-12-31 15:00:00+00:00,7.295,7.305,7.295,7.305,0.0,,,,,,,,,,,,,,,,,,,,,7.281666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,54.4558668909044,-43.037974683543084,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137.0,-2.4198172241094023,False,False,False,False,193.77587604218576,False,False,False,False
2024-12-31 16:00:00+00:00,7.305,7.305,7.295,7.3,100.0,,,,,,,,,,,,,,,,,,,,,7.286787709497207,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,52.67953674222424,-43.037974683543084,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237.0,-6.0567192826503415,False,False,False,False,192.3219864911441,False,False,False,False
2024-12-31 17:00:00+00:00,7.3,7.3,7.285,7.285,0.0,,,,,,,,,,,,,,,,,,,,,7.286787709497207,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,48.52236295205032,-43.037974683543084,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237.0,-9.637235262764289,False,False,False,False,189.34025026647518,False,False,False,False
2024-12-31 18:00:00+00:00,7.285,7.285,7.285,7.285,0.0,,,,,,,,,,,,,,,,,,,,,7.286787709497207,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,45.750913758601044,-43.037974683543084,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237.0,-13.162239367217555,False,False,False,False,186.40474251040578,False,False,False,False
2024-12-31 19:00:00+00:00,7.285,7.285,7.285,7.285,0.0,,,,,,,,,,,,,,,,,,,,,7.286787709497207,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,43.90328096296819,-43.037974683543084,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-237.0,-16.632592245245192,False,False,False,False,183.5147465024925,False,False,False,False
2024-12-31 20:00:00+00:00,7.285,7.35,7.28,7.31,943.0,,,,,,,,,,,,,,,,,,,,,7.310898454180545,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.313333333333333,,48.672656155949795,-36.19043877184077,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,706.0,-5.428986163923559,False,False,False,False,195.28971167299648,False,False,False,False
2025-01-01 15:00:00+00:00,7.31,7.31,7.31,7.31,0.0,,,,,,,,,,,,,,,,,,,,,7.310898454180545,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.313333333333333,,51.852239617937535,-29.376308793141607,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,706.0,5.600920598307813,False,False,False,False,192.26196420519807,False,False,False,False
