date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_792,Gap_Up_aVWAP_726,Gap_Up_aVWAP_672,Gap_Up_aVWAP_576,Gap_Down_aVWAP_876,Gap_Down_aVWAP_870,Gap_Down_aVWAP_768,Gap_Down_aVWAP_756,Gap_Down_aVWAP_750,Gap_Down_aVWAP_708,Gap_Down_aVWAP_606,Gap_Down_aVWAP_570,Gap_Down_aVWAP_540,Gap_Down_aVWAP_510,aVWAP_OB_bear_854,aVWAP_OB_bear_753,aVWAP_OB_bear_693,aVWAP_OB_bear_624,aVWAP_OB_bear_566,aVWAP_OB_bear_439,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,6.39,6.405,6.385,6.385,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2025-04-14 15:00:00+00:00,6.385,6.4,6.325,6.335,1284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1284.0,-19.906976744186046,False,False,False,False,118.35658914728683,False,False,False,False
2025-04-14 16:00:00+00:00,6.33,6.35,6.32,6.325,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1449.0,-42.06345772489634,False,False,False,False,119.07974280391804,False,False,False,False
2025-04-14 17:00:00+00:00,6.325,6.385,6.325,6.37,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.060806345009958,-35.54527428949104,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,35.0,-40.86867543458787,False,False,False,False,140.2412971790511,False,False,False,False
2025-04-14 18:00:00+00:00,6.37,6.39,6.355,6.365,654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.855649644173297,-27.69356370094463,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-619.0,-49.83195178443922,False,False,False,False,148.20654838557743,False,False,False,False
2025-04-14 19:00:00+00:00,6.365,6.38,6.34,6.34,4853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.71721698517255,-26.219789495035425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5472.0,-133.89657268700606,False,False,False,False,221.14908251913437,False,False,False,False
2025-04-15 14:00:00+00:00,6.39,6.42,6.365,6.415,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.452948924762836,-16.348338096653478,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3372.0,-184.09972659883542,False,False,False,False,250.27855410798497,False,False,False,False
2025-04-15 15:00:00+00:00,6.415,6.44,6.37,6.37,1898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31465757942644,-14.693888372972921,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5270.0,-262.95089362831084,False,False,False,False,275.82462303654336,False,False,False,False
2025-04-15 16:00:00+00:00,6.375,6.39,6.355,6.365,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76010169241361,-13.845292549017636,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6220.0,-355.30824411469365,False,False,False,False,286.2769544623334,False,False,False,False
2025-04-15 17:00:00+00:00,6.365,6.38,6.35,6.375,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76783426720583,-12.076100367027799,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5363.0,-432.94687598888447,False,False,False,False,295.12537377299486,False,False,False,False
