date,Close,High,Low,Open,Volume,aVWAP_OB_bull_889,aVWAP_OB_bull_854,aVWAP_OB_bull_833,aVWAP_OB_bull_705,aVWAP_OB_bull_690,aVWAP_OB_bull_515,aVWAP_OB_bull_511,aVWAP_OB_bull_484,aVWAP_OB_bull_466,aVWAP_OB_bull_408,aVWAP_OB_bull_371,aVWAP_OB_bull_357,aVWAP_OB_bull_341,aVWAP_OB_bull_196,aVWAP_OB_bear_807,aVWAP_OB_bear_783,aVWAP_OB_bear_508,aVWAP_OB_bear_292,aVWAP_OB_bear_173,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,11.21,11.37,11.13,11.14,314954,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,14.409286,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,314954.0,False,False,False,False
2022-01-04 00:00:00+00:00,11.73,11.755,11.21,11.21,995923,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,995923,39055.80392156863,False,False,False,False,341658.6666666667,False,False,False,False
2022-01-05 00:00:00+00:00,11.63,12.04,11.62,11.76,652980,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,94.17989417989419,26.719576719576764,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,342943,50972.94886582084,False,False,False,False,353867.3464052288,False,False,False,False
2022-01-06 00:00:00+00:00,11.37,11.78,11.34,11.69,435250,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.13651495682689,26.719576719576764,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92307,45354.12734167101,False,False,False,False,357058.82301678846,False,False,False,False
2022-01-07 00:00:00+00:00,11.09,11.45,11.08,11.41,372861,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.24943743791697,36.38523495687939,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-465168,25333.6517596447,False,False,False,False,357678.5162318164,False,False,False,False
2022-01-10 00:00:00+00:00,10.89,11.09,10.76,11.0,397470,,,,,,,,,,,,,,,,,,,,10.913333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.59833518364909,25.919022270772516,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-862638,-9488.765956419797,False,False,False,False,359238.96657566674,False,False,False,False
2022-01-11 00:00:00+00:00,11.26,11.37,10.77,10.77,408827,,,,,,,,,,,,,,,,,,,,11.024882725182739,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,53.92706201802463,24.645398316641803,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-453811,-26913.16729146216,False,False,False,False,361183.59533740534,False,False,False,False
2022-01-12 00:00:00+00:00,11.38,11.46,11.2105,11.37,366362,,,,,,,,,,,,,,,,,,,,11.126507899568416,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,54.26071605716909,24.645398316641803,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87449,-29287.12151532639,False,False,False,False,361386.67003005615,False,False,False,False
2022-01-13 00:00:00+00:00,11.58,11.865,11.44,11.52,553920,,,,,,,,,,,,,,,,,,,,11.45791827809018,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,56.568207623291386,24.645398316641803,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,466471,-9845.626553941041,False,False,False,False,368936.9966955441,False,False,False,False
2022-01-14 00:00:00+00:00,11.58,11.73,11.47,11.51,570621,,,,,,,,,,,,,,,,,,,,11.487022196477307,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,58.106535334039584,24.645398316641803,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,466471,8833.456840331157,False,False,False,False,376846.17329571885,False,False,False,False
2022-01-18 00:00:00+00:00,11.09,11.39,11.01,11.39,431443,,,,,,,,,,,,,,,,,,,,11.409194351116808,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.18726557023996,21.567524368794665,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35028,9860.693826984838,False,False,False,False,378987.2253233377,False,False,False,False
2022-01-19 00:00:00+00:00,10.8,11.34,10.78,11.15,497630,,,,,,,,,,,,,,,,,,,,11.319364205104051,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.603046954224666,15.461486386035034,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-462602,-8667.254950543978,False,False,False,False,383639.8831537951,False,False,False,False
2022-01-20 00:00:00+00:00,10.71,11.13,10.695,10.88,440168,,,,,,,,,,,,,,,,,,,,11.247816587445751,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,43.25309464208816,10.615587777676055,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-902770,-43730.10769758147,False,False,False,False,385856.67204972473,False,False,False,False
2022-01-21 00:00:00+00:00,10.67,10.9,10.52,10.59,583590,,,,,,,,,,,,,,,,,,,,11.157112274410528,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.06951691025044,6.870609564015112,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1486360,-100303.82896434297,False,False,False,False,393610.92020463746,False,False,False,False
2022-01-24 00:00:00+00:00,10.79,10.84,10.15,10.43,691623,,,,,,,,,,,,,,,,,,,,10.908328017365145,"rgba(239, 83, 80, 1.0)",0.0,0.0,,10.593333333333334,,39.607923579059,5.5909238798855725,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-794737,-127536.5023382903,False,False,False,False,405297.6684319066,False,False,False,False
2022-01-25 00:00:00+00:00,10.94,11.13,10.55,10.6,790779,,,,,,,,,,,,,,,,,,,,10.938233807913933,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.742697756748843,,41.214369658951924,5.5909238798855725,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3958,-122690.28656031813,False,False,False,False,420414.58339536126,False,False,False,False
2022-01-26 00:00:00+00:00,10.97,11.22,10.8908,11.15,554064,,,,,,,,,,,,,,,,,,,,10.963486796377126,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.820030106272336,,42.65930661673799,5.5909238798855725,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,550106,-96306.1184599135,False,False,False,False,425655.73698770005,False,False,False,False
2022-01-27 00:00:00+00:00,11.64,12.41,11.34,11.34,1034110,,,,,,,,,,,,,,,,,,,,11.15175584376693,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.148942217052001,,49.640003524707396,5.5909238798855725,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1584216,-30403.29028501494,False,False,False,False,449516.68847837846,False,False,False,False
2022-01-28 00:00:00+00:00,12.48,12.49,11.63,11.73,713087,,,,,,,,,,,,,,,,,,,,11.285013282564991,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.347029531188868,,58.100620463804994,-5.6660415627424285,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2297303,60879.30933400525,False,False,False,False,459852.7791262852,False,False,False,False
2022-01-31 00:00:00+00:00,12.45,12.53,12.11,12.43,1010539,,,,,,,,,,,,,,,,,,,,11.445151686811139,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.561249672083072,,63.43653726744432,-0.40265859459164943,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1286764,108953.2187718874,False,False,False,False,481448.31719976425,False,False,False,False
2022-02-01 00:00:00+00:00,12.85,12.86,12.1701,12.5,1391607,,,,,,,,,,,,,,,,,,,,11.642121808615514,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.800941543345422,,68.30155581199227,4.390993126100142,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2678371,209714.70038867614,False,False,False,False,517140.8145644794,False,False,False,False
2022-02-02 00:00:00+00:00,12.66,13.4,12.53,13.0,1176870,,,,,,,,,,,,,,,,,,,,12.059410586844237,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.417045189029247,,69.63668132063461,5.951702400396954,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1501501,260372.98664794373,False,False,False,False,543012.5473266568,False,False,False,False
2022-02-03 00:00:00+00:00,12.61,12.71,12.46,12.55,891255,,,,,,,,,,,,,,,,,,,,12.080489766210711,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.392479878504274,,70.0255539885283,6.844962708788387,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,610246,274093.49697547534,False,False,False,False,556669.1140981604,False,False,False,False
2022-02-04 00:00:00+00:00,12.16,12.56,11.96,12.52,900217,,,,,,,,,,,,,,,,,,,,12.061751330380297,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.32285946257299,,66.25551573908317,6.844962708788387,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-289971,251973.32062349594,False,False,False,False,570141.580211958,False,False,False,False
2022-02-07 00:00:00+00:00,11.83,12.2366,11.79,12.19,1192277,,,,,,,,,,,,,,,,,,,,12.019516881975502,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.225580310044359,,61.37303967730913,6.844962708788387,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1482248,183964.64138335886,False,False,False,False,594539.0476546264,False,False,False,False
