date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_433,Gap_Up_aVWAP_420,Gap_Up_aVWAP_419,Gap_Up_aVWAP_418,Gap_Up_aVWAP_417,Gap_Up_aVWAP_414,Gap_Up_aVWAP_412,Gap_Up_aVWAP_398,Gap_Up_aVWAP_366,Gap_Up_aVWAP_360,Gap_Down_aVWAP_441,Gap_Down_aVWAP_440,Gap_Down_aVWAP_439,Gap_Down_aVWAP_438,Gap_Down_aVWAP_421,Gap_Down_aVWAP_395,Gap_Down_aVWAP_383,Gap_Down_aVWAP_380,Gap_Down_aVWAP_375,Gap_Down_aVWAP_365,aVWAP_OB_bear_313,aVWAP_OB_bear_129,aVWAP_OB_bear_77,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,7.0,7.0,7.0,7.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,40.0,False,False,False,False
2023-12-08 17:00:00+00:00,7.0,7.0,6.86,6.86,101.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-1.565891472868217,False,False,False,False,40.945736434108525,False,False,False,False
2023-12-11 17:00:00+00:00,6.86,6.86,6.86,6.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-101.0,-3.1075055585601827,False,False,False,False,40.31091881497506,False,False,False,False
2023-12-12 17:00:00+00:00,6.86,6.86,6.78,6.84,43.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144.0,-5.291885317342196,False,False,False,False,40.352609996138234,False,False,False,False
2023-12-13 17:00:00+00:00,6.8,6.9,6.79,6.9,200.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,11.356909175884145,-39.77878174170427,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,56.0,-4.341623529476426,False,False,False,False,42.827763329531436,False,False,False,False
2023-12-14 17:00:00+00:00,7.33,7.58,7.33,7.58,124.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,36.79226496396401,-17.568376082985438,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,180.0,-1.4836138623527595,False,False,False,False,44.08624761899607,False,False,False,False
2023-12-15 17:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.80223583672503,-9.54894473841361,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,180.0,1.33008557737364,False,False,False,False,43.40273990397287,False,False,False,False
2023-12-18 17:00:00+00:00,7.37,7.37,7.07,7.07,225.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.66514815635477,-9.54894473841361,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-45.0,0.6117896769492425,False,False,False,False,46.218201300810506,False,False,False,False
2023-12-19 17:00:00+00:00,7.23,7.23,6.97,7.06,531.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,49.07767642285603,-9.54894473841361,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-576.0,-8.327927992460824,False,False,False,False,53.734198179867704,False,False,False,False
2023-12-20 17:00:00+00:00,7.26,7.26,7.08,7.08,294.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,49.708973863700635,-9.54894473841361,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-282.0,-12.570905853042827,False,False,False,False,57.45924937087751,False,False,False,False
2023-12-21 17:00:00+00:00,7.08,7.22,7.08,7.22,395.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.48069422032714,-7.493053660925412,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,113.0,-10.624070103383248,False,False,False,False,62.69243930311196,False,False,False,False
2023-12-22 17:00:00+00:00,7.24,7.24,7.24,7.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.64466730438195,-5.1350542738765625,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,113.0,-8.707417853718391,False,False,False,False,61.72046349996294,False,False,False,False
2023-12-25 17:00:00+00:00,7.24,7.24,7.24,7.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,56.08731602708516,-3.3213047263971447,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,113.0,-6.820481142808029,False,False,False,False,60.7635570891108,False,False,False,False
2023-12-26 17:00:00+00:00,7.24,7.24,7.11,7.11,186.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,53.96779237111484,-3.3213047263971447,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-73.0,-7.846520194857518,False,False,False,False,62.705207366799,False,False,False,False
2023-12-27 17:00:00+00:00,7.07,7.07,6.9,6.9,143.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.87973552357723,-3.3213047263971447,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-216.0,-11.073705928270579,False,False,False,False,63.9500878727401,False,False,False,False
2023-12-28 17:00:00+00:00,6.94,6.94,6.735,6.74,85.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,43.427539814543515,2.445330450766903,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-301.0,-15.568687231708246,False,False,False,False,64.27644309951933,False,False,False,False
2023-12-29 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.7927426751877,-1.110062301884625,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-301.0,-19.993978902534476,False,False,False,False,63.279909097976386,False,False,False,False
2024-01-01 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,37.36954458228382,-3.604009578924469,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-301.0,-24.3506614001696,False,False,False,False,62.298825235992254,False,False,False,False
2024-01-02 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,35.75407918701457,-5.464265746065493,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-301.0,-28.63979843272511,False,False,False,False,61.3329519765195,False,False,False,False
2024-01-03 17:00:00+00:00,6.49,6.555,6.49,6.555,108.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.20264228553629,-9.168491254070666,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-409.0,-34.53685582136503,False,False,False,False,62.05647210091455,False,False,False,False
2024-01-04 17:00:00+00:00,6.555,6.555,6.15,6.15,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,26.82427752593536,-14.45195890430444,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-509.0,-41.892873560568674,False,False,False,False,62.64474385128796,False,False,False,False
2024-01-05 17:00:00+00:00,6.15,6.315,6.15,6.315,13.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,27.19978591132533,-14.45195890430444,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-496.0,-48.933294125521094,False,False,False,False,61.8750579001052,False,False,False,False
2024-01-08 17:00:00+00:00,6.315,6.315,6.315,6.315,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,27.45012483491864,-14.551093132562528,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-496.0,-55.86456088326495,False,False,False,False,60.91575467684775,False,False,False,False
2024-01-09 17:00:00+00:00,6.355,6.355,6.355,6.355,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,28.616849678512416,-14.551093132562528,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-496.0,-62.688366140888746,False,False,False,False,59.97132437178034,False,False,False,False
2024-01-10 17:00:00+00:00,6.25,6.25,6.11,6.11,167.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,27.09487508183148,-15.88504234896513,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-663.0,-71.9955232549835,False,False,False,False,61.63068368384576,False,False,False,False
2024-01-11 17:00:00+00:00,6.11,6.11,6.11,6.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,26.08022535071085,-17.381019809590597,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-663.0,-81.1583833595574,False,False,False,False,60.67516920812722,False,False,False,False
2024-01-12 17:00:00+00:00,6.11,6.11,6.02,6.02,1.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,24.65094040201024,-19.236976203892183,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-664.0,-90.19468749351776,False,False,False,False,59.749972786295785,False,False,False,False
2024-01-15 17:00:00+00:00,6.02,6.02,6.02,6.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,23.698083769543164,-20.61210023406108,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-664.0,-99.0908938889671,False,False,False,False,58.82361661906639,False,False,False,False
