date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_696,Gap_Up_aVWAP_294,Gap_Down_aVWAP_672,aVWAP_OB_bull_552,aVWAP_OB_bull_518,aVWAP_OB_bear_848,aVWAP_OB_bear_467,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,7.915,7.915,7.89,7.89,999.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,999.0,False,False,False,False
2025-04-14 15:00:00+00:00,7.89,7.91,7.89,7.895,1572.0,,,,,,,,7.898333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,-1.0,7.91,7.89,11.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1572.0,24.372093023255815,False,False,False,False,1007.8837209302326,False,False,False,False
2025-04-14 16:00:00+00:00,7.895,7.895,7.86,7.86,100.0,,,,,,,,7.896738437001595,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.42253521126761,-53.52112676056335,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1472.0,46.8159365422751,False,False,False,False,993.8080043266631,False,False,False,False
2025-04-14 17:00:00+00:00,7.86,7.86,7.86,7.86,400.0,,,,,,,,7.889646074646074,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70422535211269,-53.52112676056335,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1472.0,68.91181349510803,False,False,False,False,984.6016786781876,False,False,False,False
2025-04-14 18:00:00+00:00,7.86,7.86,7.84,7.84,677.0,,,,,,,,7.8790614769006915,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.090573827235055,-53.52112676056335,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,795.0,80.16899468123039,False,False,False,False,979.8326604041071,False,False,False,False
2025-04-14 19:00:00+00:00,7.84,7.84,7.81,7.81,777.0,,,,,,,,7.866046511627907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.438866622864253,-53.52112676056335,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,18.0,79.20513429857564,False,False,False,False,976.687967994741,False,False,False,False
2025-04-15 14:00:00+00:00,7.81,7.81,7.81,7.81,0.0,,,,,,,,7.866046511627907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.337728486617053,-53.52112676056335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18.0,78.256217487745,False,False,False,False,961.5455188785435,False,False,False,False
2025-04-15 15:00:00+00:00,7.81,7.81,7.81,7.81,0.0,,,,,,,,7.866046511627907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.603636395785582,-53.52112676056335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18.0,77.32201256545437,False,False,False,False,946.6378364153102,False,False,False,False
2025-04-15 16:00:00+00:00,7.81,7.81,7.81,7.81,0.0,,,,,,,,7.866046511627907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.447575001897935,-53.52112676056335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18.0,76.40229144040856,False,False,False,False,931.961280811972,False,False,False,False
2025-04-15 17:00:00+00:00,7.81,7.81,7.81,7.81,0.0,,,,,,,,7.866046511627907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.343534072639503,-53.52112676056335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18.0,75.49682955761152,False,False,False,False,917.5122687063599,False,False,False,False
