date,Close,High,Low,Open,Volume,aVWAP_OB_bull_867,aVWAP_OB_bull_833,aVWAP_OB_bull_803,aVWAP_OB_bull_483,aVWAP_OB_bull_461,aVWAP_OB_bull_453,aVWAP_OB_bull_232,aVWAP_OB_bear_838,aVWAP_OB_bear_811,aVWAP_OB_bear_701,aVWAP_OB_bear_427,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,7.55,7.59,7.34,7.41,96838,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,7.488,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,96838.0,False,False,False,False
2022-01-04 00:00:00+00:00,7.77,7.84,7.54,7.54,58630,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58630,2299.2156862745096,False,False,False,False,95339.64705882352,False,False,False,False
2022-01-05 00:00:00+00:00,7.7,7.9,7.66,7.8,83211,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,91.35802469135808,15.432098765432329,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24581,1245.089580930411,False,False,False,False,94864.01384083045,False,False,False,False
2022-01-06 00:00:00+00:00,7.91,8.02,7.61,7.77,127608,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,89.58133116483091,15.432098765432329,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103027,5236.537048344904,False,False,False,False,96148.09172942534,False,False,False,False
2022-01-07 00:00:00+00:00,7.6,7.975,7.58,7.92,107859,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.11931989004935,15.432098765432329,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4832,4841.692458213731,False,False,False,False,96607.34303415376,False,False,False,False
2022-01-10 00:00:00+00:00,7.36,7.55,7.27,7.53,57318,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,62.76309823809025,38.55943826741691,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62150,2214.567263773977,False,False,False,False,95066.5844837948,False,False,False,False
2022-01-11 00:00:00+00:00,7.45,7.48,7.185,7.42,62964,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,55.97514728888869,31.913818089683474,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,814,2159.6430573514685,False,False,False,False,93807.65960207736,False,False,False,False
2022-01-12 00:00:00+00:00,7.29,7.54,7.27,7.54,79395,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,49.152145249948305,25.037721734152257,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78581,-1006.6566703878048,False,False,False,False,93242.45726474098,False,False,False,False
2022-01-13 00:00:00+00:00,7.17,7.425,7.13,7.38,28676,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,43.20378724646698,18.829145386545065,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107257,-5173.336800960832,False,False,False,False,90710.43933279035,False,False,False,False
2022-01-14 00:00:00+00:00,7.17,7.21,6.94,7.05,69243,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,39.23821524414609,14.30151503043912,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107257,-9176.617710727074,False,False,False,False,89868.57896679858,False,False,False,False
