date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_834,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_774,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_690,Gap_Down_aVWAP_888,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_792,Gap_Down_aVWAP_780,Gap_Down_aVWAP_756,Gap_Down_aVWAP_708,Gap_Down_aVWAP_678,Gap_Down_aVWAP_648,Gap_Down_aVWAP_642,aVWAP_OB_bull_854,aVWAP_OB_bull_798,aVWAP_OB_bull_692,aVWAP_OB_bull_570,aVWAP_OB_bull_391,aVWAP_OB_bull_274,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-05 15:00:00+00:00,12.26,12.38,12.235,12.24,74861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,74861.0,False,False,False,False
2025-03-05 16:00:00+00:00,12.235,12.235,12.11,12.215,108424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-108424.0,-1680.9922480620155,False,False,False,False,75381.35658914728,False,False,False,False
2025-03-05 17:00:00+00:00,12.215,12.355,12.19,12.345,60773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.467153284671497,-92.70072992700725,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47651.0,-2393.7055465416743,False,False,False,False,75154.87044047833,False,False,False,False
2025-03-05 18:00:00+00:00,12.345,12.355,12.21,12.34,127503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43080786509978,-73.68672547615465,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-175154.0,-5072.159724114672,False,False,False,False,75966.46934837788,False,False,False,False
2025-03-05 19:00:00+00:00,12.34,12.425,12.335,12.375,276641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.69522974920409,-58.27182052973903,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,101487.0,-3420.0797283919637,False,False,False,False,79077.70238173637,False,False,False,False
2025-03-05 20:00:00+00:00,12.375,12.425,12.32,12.345,448644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.524341524536396,-50.73062876090299,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-347157.0,-8749.334306246352,False,False,False,False,84807.41242232961,False,False,False,False
2025-03-06 15:00:00+00:00,12.29,12.565,12.255,12.555,127841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6362430500939,-38.48398738064129,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-219316.0,-12013.933774366564,False,False,False,False,85474.59982663457,False,False,False,False
2025-03-06 16:00:00+00:00,12.555,12.655,12.435,12.435,139340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1028515827255,-36.219675270506414,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-358656.0,-17388.22937476398,False,False,False,False,86309.72230994256,False,False,False,False
2025-03-06 17:00:00+00:00,12.435,12.525,12.4,12.475,76334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5204020723337,-31.576938368206044,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-282322.0,-21495.729694535083,False,False,False,False,86155.05994854809,False,False,False,False
2025-03-06 18:00:00+00:00,12.475,12.585,12.46,12.505,133915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.91829712971774,-25.87081989481581,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-148407.0,-23463.34628841826,False,False,False,False,86895.5241353923,False,False,False,False
