date,Open,High,Low,Close,Volume,aVWAP_OB_bull_865,aVWAP_OB_bull_594,aVWAP_OB_bull_511,aVWAP_OB_bull_304,aVWAP_OB_bull_277,aVWAP_OB_bull_176,aVWAP_OB_bull_156,aVWAP_OB_bull_149,aVWAP_OB_bull_136,aVWAP_OB_bull_109,aVWAP_OB_bull_89,aVWAP_OB_bull_41,aVWAP_OB_bull_17,aVWAP_OB_bear_890,aVWAP_OB_bear_863,aVWAP_OB_bear_840,aVWAP_OB_bear_815,aVWAP_OB_bear_710,aVWAP_OB_bear_522,aVWAP_OB_bear_485,aVWAP_OB_bear_480,aVWAP_OB_bear_54,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,17.99,18.03,17.87,17.96,5023.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5023.0,False,False,False,False
2024-12-30 16:00:00+00:00,17.96,18.025,17.915,18.0,5010.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,1.0,18.025,17.915,0.0,0,,,False,False,False,False,,,False,False,False,False,5010.0,77.67441860465117,False,False,False,False,5022.798449612403,False,False,False,False
2024-12-30 17:00:00+00:00,18.005,18.14,17.995,18.135,4269.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9279.0,220.33062916892015,False,False,False,False,5011.111651943993,False,False,False,False
2024-12-30 18:00:00+00:00,18.135,18.24,18.1,18.225,3485.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12764.0,414.80612329033227,False,False,False,False,4987.451006177419,False,False,False,False
2024-12-30 19:00:00+00:00,18.225,18.225,18.165,18.19,7596.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.32884800219689,45.7959632019772,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5168.0,488.49905161141237,False,False,False,False,5027.893626236683,False,False,False,False
2024-12-30 20:00:00+00:00,18.195,18.24,18.055,18.055,10087.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.37637505173987,33.519006666434066,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4919.0,404.6618570127858,False,False,False,False,5106.329383969448,False,False,False,False
2024-12-31 15:00:00+00:00,18.27,18.325,18.22,18.3,6680.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,78.83189332208086,32.21559835069809,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1761.0,425.6903553536728,False,False,False,False,5130.727378016433,False,False,False,False
2024-12-31 16:00:00+00:00,18.3,18.305,18.195,18.225,4582.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.92857050338081,28.461546597634083,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2821.0,375.35407077454613,False,False,False,False,5122.219976806876,False,False,False,False
2024-12-31 17:00:00+00:00,18.225,18.255,18.175,18.24,11491.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,71.00074428159596,26.38071743626466,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8670.0,503.95323246796397,False,False,False,False,5220.960752360257,False,False,False,False
2024-12-31 18:00:00+00:00,18.235,18.38,18.235,18.36,10465.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,71.42178745623528,26.38071743626466,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19135.0,792.8066707242747,False,False,False,False,5302.263686432191,False,False,False,False
2024-12-31 19:00:00+00:00,18.36,18.495,18.355,18.485,9085.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,73.48796551458972,26.38071743626466,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28220.0,1218.034474278937,False,False,False,False,5360.91076106115,False,False,False,False
2024-12-31 20:00:00+00:00,18.485,18.52,18.41,18.415,21390.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,72.05893729414345,26.38071743626466,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1305.0416917319767,False,False,False,False,5609.423772517566,False,False,False,False
2025-01-01 15:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,71.10625181384593,26.38071743626466,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1390.6999600772174,False,False,False,False,5522.455962090937,False,False,False,False
2025-01-01 16:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,70.47112816031427,26.106821723029228,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1475.0301932543148,False,False,False,False,5436.836489810457,False,False,False,False
2025-01-01 17:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,70.04771239129315,25.341677916748353,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1558.0529809557981,False,False,False,False,5352.544451208744,False,False,False,False
2025-01-01 18:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,69.76543521194574,24.657163890471253,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1639.788593654158,False,False,False,False,5269.559265918686,False,False,False,False
2025-01-01 19:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,69.57725042571414,24.034696853686768,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1720.2569875509926,False,False,False,False,5187.860672648629,False,False,False,False
2025-01-01 20:00:00+00:00,18.415,18.415,18.415,18.415,0.0,,,,,,,,,,,,,,,,,,,,,,,18.448333333333334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,69.45179390155974,23.465547484475067,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6830.0,1799.4778094494268,False,False,False,False,5107.428724235471,False,False,False,False
