date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_828,Gap_Up_aVWAP_816,Gap_Up_aVWAP_804,Gap_Up_aVWAP_780,Gap_Up_aVWAP_756,Gap_Up_aVWAP_738,Gap_Down_aVWAP_882,Gap_Down_aVWAP_834,Gap_Down_aVWAP_810,Gap_Down_aVWAP_786,Gap_Down_aVWAP_768,Gap_Down_aVWAP_672,Gap_Down_aVWAP_582,Gap_Down_aVWAP_558,Gap_Down_aVWAP_504,Gap_Down_aVWAP_480,aVWAP_OB_bull_811,aVWAP_OB_bull_710,aVWAP_OB_bull_583,aVWAP_OB_bull_442,aVWAP_OB_bear_325,aVWAP_OB_bear_180,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,103.29,103.29,103.29,103.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-08 16:00:00+00:00,103.29,103.545,102.815,103.385,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12.0,0.18604651162790697,False,False,False,False,0.18604651162790697,False,False,False,False
2025-01-08 17:00:00+00:00,103.385,103.4,102.365,102.945,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.03389830508458,-47.88135593220399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-199.0,-2.902109248242293,False,False,False,False,3.4544798990445287,False,False,False,False
2025-01-08 18:00:00+00:00,102.945,103.505,102.945,103.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.335077146038145,-47.88135593220399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-199.0,-5.942386624238537,False,False,False,False,3.4009220711523653,False,False,False,False
2025-01-08 19:00:00+00:00,103.13,103.68,103.12,103.245,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.520965799820594,-47.88135593220399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,734.0,5.529588362183767,False,False,False,False,17.813310876250778,False,False,False,False
2025-01-08 20:00:00+00:00,103.25,103.41,103.03,103.275,721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75300451973491,-47.88135593220399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1455.0,28.001997844940608,False,False,False,False,28.715430087471695,False,False,False,False
2025-01-09 15:00:00+00:00,103.275,103.275,103.275,103.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.574363666344446,-47.88135593220399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1455.0,50.12599787835238,False,False,False,False,28.270229620999267,False,False,False,False
2025-01-09 16:00:00+00:00,103.275,103.275,103.275,103.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.78860309741748,-45.60991365582166,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1455.0,71.90699015930815,False,False,False,False,27.831931487340363,False,False,False,False
2025-01-09 17:00:00+00:00,103.275,103.275,103.275,103.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.264762718132836,-40.707626053895126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1455.0,93.35029263745841,False,False,False,False,27.400428673583146,False,False,False,False
2025-01-09 18:00:00+00:00,103.275,103.275,103.275,103.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.91553579860974,-35.86015820651427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1455.0,114.46114081362184,False,False,False,False,26.975615825930692,False,False,False,False
