date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_83,Gap_Down_aVWAP_136,Gap_Down_aVWAP_63,Gap_Down_aVWAP_2,aVWAP_OB_bull_181,aVWAP_OB_bull_121,aVWAP_OB_bull_96,aVWAP_OB_bull_63,aVWAP_OB_bear_164,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,41.2792380868,41.6869342655,40.324858396,41.3533646648,152250,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,152250.0,False,False,False,False
2022-01-07 00:00:00+00:00,40.1580735956,42.1548582887,39.9912887953,41.6128076876,132835,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-132835,-9839.62962962963,False,False,False,False,150811.85185185185,False,False,False,False
2022-01-14 00:00:00+00:00,38.7682002593,39.8337698171,38.1015243491,39.8337698171,227056,,,,,38.901164808500006,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-359891,-35769.36076817558,False,False,False,False,156459.56652949244,False,False,False,False
2022-01-21 00:00:00+00:00,37.2764028784,38.6199471035,36.4146814099,38.6106812812,201636,,,,,38.212497360959475,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-561527,-74714.37108164406,False,False,False,False,159805.9690087893,False,False,False,False
2022-01-28 00:00:00+00:00,36.3220231875,38.5180230588,35.1267321183,36.9057699888,279868,,,,,37.5975490588128,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-841395,-131505.52877930005,False,False,False,False,168699.45278591604,False,False,False,False
2022-02-04 00:00:00+00:00,33.6997954931,38.0707618192,33.4913144927,35.8957953644,487480,,,,,36.574422079205426,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1328875,-220199.56368453708,False,False,False,False,192312.82665362596,False,False,False,False
2022-02-11 00:00:00+00:00,34.079694205,36.3590864765,33.8573144712,34.0889600273,352249,,,,,36.16284612073543,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6151405633694083,-48.47318743618985,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-976626,-276231.15155975654,False,False,False,False,204159.95060520922,False,False,False,False
2022-02-18 00:00:00+00:00,34.8032754438,35.4176151548,34.0958539585,34.1237784908,220972,,,,,35.98916727578228,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556894051597514,-44.813244591518675,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-755654,-311743.95514792274,False,False,False,False,205405.28759741594,False,False,False,False
2022-02-25 00:00:00+00:00,34.99874717,35.1104452993,33.174344392,34.6729609597,235109,,,,,35.8060270506405,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.074920601231208,-41.69758797649265,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-520545,-327210.6992110396,False,False,False,False,207605.56259019996,False,False,False,False
2022-03-04 00:00:00+00:00,35.9202567365,36.5532128023,34.3378665719,34.6915773146,379645,,,,,35.77381979786531,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.591893166419506,-36.77831888312015,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-140900,-313409.90667688847,False,False,False,False,220349.22462055553,False,False,False,False
