date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_492,Gap_Up_aVWAP_474,Gap_Up_aVWAP_472,Gap_Up_aVWAP_378,Gap_Up_aVWAP_306,Gap_Up_aVWAP_300,Gap_Up_aVWAP_276,Gap_Up_aVWAP_273,Gap_Up_aVWAP_264,Gap_Up_aVWAP_174,Gap_Down_aVWAP_666,Gap_Down_aVWAP_594,Gap_Down_aVWAP_546,Gap_Down_aVWAP_372,Gap_Down_aVWAP_246,Gap_Down_aVWAP_108,Gap_Down_aVWAP_12,aVWAP_OB_bull_713,aVWAP_OB_bull_686,aVWAP_OB_bull_108,aVWAP_OB_bear_665,aVWAP_OB_bear_638,aVWAP_OB_bear_475,aVWAP_OB_bear_342,aVWAP_OB_bear_179,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,3.945,3.945,3.8,3.8,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,3.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1333.0,False,False,False,False
2025-01-08 16:00:00+00:00,3.8,3.8,3.8,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1312.3333333333333,False,False,False,False
2025-01-08 17:00:00+00:00,3.8,3.83,3.795,3.805,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,206.0,3.193798449612403,False,False,False,False,1295.1808785529713,False,False,False,False
2025-01-08 18:00:00+00:00,3.805,3.885,3.805,3.86,517.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,723.0,14.353584520161048,False,False,False,False,1283.1160587304446,False,False,False,False
2025-01-08 19:00:00+00:00,3.86,3.86,3.81,3.82,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.63829787234042,37.074468085106375,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,722.0,25.32484677566243,False,False,False,False,1263.2382903780347,False,False,False,False
2025-01-08 20:00:00+00:00,3.82,3.895,3.82,3.86,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75244637973911,33.53890386942477,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,42.14151581790022,False,False,False,False,1249.6687044807009,False,False,False,False
2025-01-09 15:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.49521205133824,31.36011853150518,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,58.69746130909556,False,False,False,False,1230.2939958841007,False,False,False,False
2025-01-09 16:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.323722499071,29.94138902916599,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,74.99672547484602,False,False,False,False,1211.2196703665177,False,False,False,False
2025-01-09 17:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8760627975595,28.9355550685558,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,91.04328787058483,False,False,False,False,1192.4410708259516,False,False,False,False
2025-01-09 18:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.91095632988517,28.147348030985896,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,106.84106635321142,False,False,False,False,1173.9536123635337,False,False,False,False
2025-01-09 19:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.26755201810228,27.4720441176041,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,122.39391803765774,False,False,False,False,1155.7527811640991,False,False,False,False
2025-01-09 20:00:00+00:00,3.86,3.86,3.86,3.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.83861581024702,26.857406101530984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1110.0,137.70564023862428,False,False,False,False,1137.834133394113,False,False,False,False
2025-01-10 15:00:00+00:00,3.795,3.83,3.76,3.83,61.0,,,,,,,,,,,,,,,,,3.8066666666666666,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.074528200563364,18.650126483904913,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1049.0,151.83423496360683,False,False,False,False,1121.1390305507934,False,False,False,False
2025-01-10 16:00:00+00:00,3.83,3.83,3.78,3.78,46.0,,,,,,,,,,,,,,,,,3.802367601246106,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.130632216983145,8.033953282265905,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1003.0,165.03060341378347,False,False,False,False,1104.4702083717114,False,False,False,False
2025-01-10 17:00:00+00:00,3.78,3.795,3.78,3.795,0.0,,,,,,,,,,,,,,,,,3.802367601246106,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0645271902973,4.048068496079708,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1003.0,178.02237700426744,False,False,False,False,1087.3466392496694,False,False,False,False
2025-01-10 18:00:00+00:00,3.795,3.85,3.795,3.825,54.0,,,,,,,,,,,,,,,,,3.8093995859213248,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21039163282661,4.048068496079708,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1057.0,191.6499370507129,False,False,False,False,1071.3257611217675,False,False,False,False
2025-01-10 19:00:00+00:00,3.825,3.84,3.82,3.83,44.0,,,,,,,,,,,,,,,,,3.813821138211382,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.617246676165536,4.048068496079708,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1101.0,205.74838763907394,False,False,False,False,1055.3982299415852,False,False,False,False
2025-01-10 20:00:00+00:00,3.83,3.87,3.81,3.87,188.0,,,,,,,,,,,,,,,,,3.831128074639525,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.8500000000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69685262917059,4.048068496079708,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1289.0,222.5429862803286,False,False,False,False,1041.9501953688475,False,False,False,False
2025-01-13 15:00:00+00:00,3.87,3.87,3.87,3.87,0.0,,,,,,,,,,,,,,,,,3.831128074639525,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.8500000000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.08325659784063,-1.8748815652132151,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1289.0,239.07720354730023,False,False,False,False,1025.7959287739816,False,False,False,False
2025-01-13 16:00:00+00:00,3.87,3.87,3.74,3.745,0.0,,,,,,,,,,,,,,,,,3.831128074639525,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.8500000000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63574597852219,-1.8748815652132151,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1289.0,255.35507636052037,False,False,False,False,1009.8921159247725,False,False,False,False
2025-01-13 17:00:00+00:00,3.745,3.745,3.73,3.73,0.0,,,,,,,,,,,,,,,,,3.831128074639525,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.8500000000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33138874345504,2.480803073626653,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1289.0,271.3805790526053,False,False,False,False,994.2348738174117,False,False,False,False
2025-01-13 18:00:00+00:00,3.73,3.73,3.675,3.675,0.0,,,,,,,,,,,,,,,,,3.831128074639525,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.8500000000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.069962107816465,-3.165707112752841,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1289.0,287.1576243386114,False,False,False,False,978.8203796496998,False,False,False,False
2025-01-13 19:00:00+00:00,3.675,3.675,3.635,3.655,50.0,,,,,,,,,,,,,,,,,3.81124905944319,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.706344537815126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.280789601701287,-7.51298907190791,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1239.0,301.9148704728965,False,False,False,False,964.4200636861386,False,False,False,False
2025-01-13 20:00:00+00:00,3.655,3.695,3.655,3.665,0.0,,,,,,,,,,,,,,,,,3.81124905944319,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.706344537815126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18955058483744,-9.56054309008654,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1239.0,316.44332209347175,False,False,False,False,949.4678146367411,False,False,False,False
2025-01-14 15:00:00+00:00,3.665,3.665,3.665,3.665,0.0,,,,,,,,,,,,,,,,,3.81124905944319,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.706344537815126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.795391240261544,-11.237324354049349,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1239.0,330.7465264021001,False,False,False,False,934.747383402063,False,False,False,False
2025-01-14 16:00:00+00:00,3.665,3.665,3.615,3.665,0.0,,,,,,,,,,,,,,,,,3.81124905944319,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.706344537815126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.865951677210948,-12.693389365430072,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1239.0,344.82797560516826,False,False,False,False,920.2551759074573,False,False,False,False
2025-01-14 17:00:00+00:00,3.665,3.685,3.665,3.685,100.0,,,,,,,,,,,,,,,,,3.7867710251688154,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.697452333990795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.928394517450158,-12.693389365430072,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1339.0,360.24149536322767,False,False,False,False,907.5380413972641,False,False,False,False
2025-01-14 18:00:00+00:00,3.685,3.7,3.685,3.7,100.0,,,,,,,,,,,,,,,,,3.7724987039917055,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.700122907153729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.155846074406035,-12.693389365430072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1439.0,376.9664334196117,False,False,False,False,895.018071763198,False,False,False,False
2025-01-14 19:00:00+00:00,3.7,3.7,3.665,3.665,100.0,,,,,,,,,,,,,,,,,3.7596007178106774,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.695211320587714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.00471952877549,-12.693389365430072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1339.0,391.8816825138813,False,False,False,False,882.692210185474,False,False,False,False
2025-01-14 20:00:00+00:00,3.665,3.71,3.635,3.7,16.0,,,,,,,,,,,,,,,,,3.757957839262187,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.6948287365861185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.718591378275086,-12.693389365430072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1355.0,406.81374945165055,False,False,False,False,869.2551216554665,False,False,False,False
2025-01-15 15:00:00+00:00,3.7,3.755,3.7,3.755,3.0,,,,,,,,,,,,,,,,,3.7578740157480315,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.7034823934615835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52535811076517,-16.01405647436991,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1358.0,421.56082310356294,False,False,False,False,855.8248096918159,False,False,False,False
2025-01-15 16:00:00+00:00,3.755,3.755,3.755,3.755,0.0,,,,,,,,,,,,,,,,,3.7578740157480315,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.7034823934615835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06320259909189,-11.648808735836127,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,1358.0,436.0792599546705,False,False,False,False,842.5562079911675,False,False,False,False
2025-01-15 17:00:00+00:00,3.755,3.755,3.705,3.705,5.0,,,,,,,,,,,,,,,,,3.757637983485441,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.707562060696045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1925119438238,-11.648808735836127,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1353.0,450.29508538172985,False,False,False,False,829.5708404254129,False,False,False,False
