date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_46,Gap_Up_aVWAP_44,Gap_Up_aVWAP_42,Gap_Up_aVWAP_29,Gap_Up_aVWAP_27,Gap_Up_aVWAP_26,Gap_Up_aVWAP_8,Gap_Up_aVWAP_7,Gap_Up_aVWAP_5,Gap_Down_aVWAP_67,Gap_Down_aVWAP_62,Gap_Down_aVWAP_56,Gap_Down_aVWAP_55,Gap_Down_aVWAP_43,Gap_Down_aVWAP_38,Gap_Down_aVWAP_37,Gap_Down_aVWAP_34,Gap_Down_aVWAP_33,Gap_Down_aVWAP_23,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,9.8,12.1,9.18,9.18,521.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,521.0,False,False,False,False
2023-11-28 17:00:00+00:00,8.76,9.14,8.76,9.11,671.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-671.0,-10.4031007751938,False,False,False,False,523.3255813953489,False,False,False,False
2023-11-29 17:00:00+00:00,8.83,8.92,8.76,8.76,315.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-986.0,-25.528634096508625,False,False,False,False,520.0957274202271,False,False,False,False
2023-11-30 17:00:00+00:00,8.51,8.51,7.805,7.83,361.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1347.0,-46.01656225005112,False,False,False,False,517.6291269951073,False,False,False,False
2023-12-01 17:00:00+00:00,7.1,7.95,7.1,7.51,403.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1750.0,-72.43491012214335,False,False,False,False,515.8519312277413,False,False,False,False
2023-12-04 17:00:00+00:00,8.255,11.0,8.255,10.23,1332.0,,,,,,,,,9.828333333333335,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.504766804878788,-29.74570987560909,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-418.0,-77.7925084148233,False,False,False,False,528.5053896583189,False,False,False,False
2023-12-05 17:00:00+00:00,9.81,9.81,9.31,9.31,242.0,,,,,,,,,9.77426514188903,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.908129600527424,-21.732969367818047,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-660.0,-86.81898115257798,False,False,False,False,524.0634456326086,False,False,False,False
2023-12-06 17:00:00+00:00,9.87,10.99,9.87,10.99,37.0,,,,,,,,10.616666666666667,9.793612662942273,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,44.40621902512015,-12.729043191179628,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-623.0,-95.1318651657163,False,False,False,False,516.5120743824906,False,False,False,False
2023-12-07 17:00:00+00:00,11.32,11.68,11.32,11.55,169.0,,,,,,,11.516666666666666,11.355016181229773,9.957205992509364,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,53.156303381577935,-6.1648212604063986,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-454.0,-100.69571221741063,False,False,False,False,511.1242902835372,False,False,False,False
2023-12-08 17:00:00+00:00,11.27,11.44,11.18,11.2,1333.0,,,,,,,11.30071238348868,11.284266839939352,10.520777385159011,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.44499274625183,-3.3311077989586266,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1787.0,-126.8399647411717,False,False,False,False,523.8665493489087,False,False,False,False
