date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_858,Gap_Up_aVWAP_762,Gap_Up_aVWAP_708,Gap_Up_aVWAP_690,Gap_Up_aVWAP_576,Gap_Up_aVWAP_570,Gap_Up_aVWAP_516,Gap_Up_aVWAP_510,Gap_Up_aVWAP_504,Gap_Down_aVWAP_882,Gap_Down_aVWAP_666,Gap_Down_aVWAP_624,Gap_Down_aVWAP_540,Gap_Down_aVWAP_514,Gap_Down_aVWAP_456,Gap_Down_aVWAP_348,Gap_Down_aVWAP_24,aVWAP_OB_bull_824,aVWAP_OB_bull_672,aVWAP_OB_bull_575,aVWAP_OB_bull_431,aVWAP_OB_bear_631,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-26 15:00:00+00:00,0.7302,0.7448,0.6712,0.6817,1922.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,2.19645,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1922.0,False,False,False,False
2025-02-26 16:00:00+00:00,0.6817,0.6977,0.6817,0.695,3400.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3400.0,52.713178294573645,False,False,False,False,1944.9147286821706,False,False,False,False
2025-02-26 17:00:00+00:00,0.695,0.695,0.6616,0.6616,900.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38083538083538,-36.167076167076175,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2500.0,90.65560963884383,False,False,False,False,1928.714500330509,False,False,False,False
2025-02-26 18:00:00+00:00,0.6616,0.6691,0.6616,0.6677,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.21179359868994,-36.167076167076175,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2800.0,132.6609490242881,False,False,False,False,1903.4631127284856,False,False,False,False
2025-02-26 19:00:00+00:00,0.6677,0.6677,0.6422,0.6451,215.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19346191027427,-36.167076167076175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2585.0,170.68170950453168,False,False,False,False,1877.2853900505245,False,False,False,False
2025-02-26 20:00:00+00:00,0.6451,0.6451,0.6326,0.6326,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.11964650229049,-36.167076167076175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2285.0,203.46183803934514,False,False,False,False,1852.8313529954776,False,False,False,False
2025-02-27 15:00:00+00:00,0.6326,0.6326,0.6326,0.6326,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.40376956363463,-36.167076167076175,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2285.0,235.73374752710725,False,False,False,False,1824.1052855071755,False,False,False,False
2025-02-27 16:00:00+00:00,0.6326,0.6326,0.6326,0.6326,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92651827119739,-36.167076167076175,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2285.0,267.5053173328885,False,False,False,False,1795.824583406289,False,False,False,False
2025-02-27 17:00:00+00:00,0.6326,0.6326,0.6326,0.6326,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94168407623923,-36.167076167076175,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2285.0,298.7843046610608,False,False,False,False,1767.9823418030908,False,False,False,False
2025-02-27 18:00:00+00:00,0.6326,0.6326,0.6326,0.6326,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95179461293379,-36.167076167076175,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2285.0,329.5783464492614,False,False,False,False,1740.5717628604073,False,False,False,False
