date,Close,High,Low,Open,Volume,aVWAP_OB_bull_171,aVWAP_OB_bull_106,aVWAP_OB_bull_64,aVWAP_OB_bear_169,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,2.85,3.2,2.85,3.19,1638374,,,,,2.9666666666666672,,"rgba(38, 166, 154, 1.0)",-1.0,3.9371428,,,,,,False,False,False,False,False,,,,-1.0,3.2,2.85,9.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1638374.0,False,False,False,False
2022-01-07 00:00:00+00:00,2.65,3.22,2.57,2.9,1700006,,,,,2.8885846069051455,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1700006,-125926.37037037036,False,False,False,False,1642939.3333333333,False,False,False,False
2022-01-14 00:00:00+00:00,2.58,2.8042,2.41,2.68,1789798,,,,,2.7871902269903006,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3489804,-375102.4910836762,False,False,False,False,1653817.7530864198,False,False,False,False
2022-01-21 00:00:00+00:00,2.39,2.67,2.32,2.53,1140687,,,,,2.727654467573742,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4630491,-690316.4547071076,False,False,False,False,1615808.0676726107,False,False,False,False
2022-01-28 00:00:00+00:00,2.18,2.45,2.08,2.33,1031549,,,,,2.658277857557119,2.236666666666667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.236666666666667,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5662040,-1058592.2728769514,False,False,False,False,1572529.6182153805,False,False,False,False
2022-02-04 00:00:00+00:00,2.3,2.37,2.11,2.19,1227620,,,,,2.6009453160247715,2.2493458715719514,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.2493458715719514,,4.967571773235038,-45.30409230811375,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4434420,-1308653.5859971773,False,False,False,False,1546980.7576068337,False,False,False,False
2022-02-11 00:00:00+00:00,2.17,2.32,2.12,2.28,961145,,,,,2.560671782444684,2.235612825333182,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.235612825333182,,7.6816823817980175,-42.94215768446816,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5395565,-1611387.7648122013,False,False,False,False,1503585.5163026238,False,False,False,False
2022-02-18 00:00:00+00:00,2.32,2.47,2.09,2.16,1503599,,,,,2.524105063391013,2.253984988010293,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.253984988010293,,13.821392170318788,-37.39810051242408,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3891966,-1780319.4859372233,False,False,False,False,1503586.5150950218,False,False,False,False
2022-02-25 00:00:00+00:00,2.8,3.0,2.255,2.32,2502355,,,,,2.5539392450251013,2.4032394261694514,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.4032394261694514,,25.71136055493062,-26.59535673516781,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1389611,-1751378.11660854,False,False,False,False,1577569.3658287239,False,False,False,False
2022-03-04 00:00:00+00:00,3.65,3.86,2.91,2.93,5411948,,,,,2.817105886001123,2.861475982712539,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.861475982712539,,39.46273791329655,-14.392371708436336,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4022337,-1323695.5153782777,False,False,False,False,1861597.412804374,False,False,False,False
2022-03-11 00:00:00+00:00,3.86,4.27,3.55,3.73,3843483,,,,,2.9989238795222835,3.1021020362241374,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1021020362241374,,50.02170888853333,-5.536096249475875,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7865820,-642990.6623872942,False,False,False,False,2008403.7525966426,False,False,False,False
2022-03-18 00:00:00+00:00,3.58,3.84,3.06,3.77,1696958,,,,,3.03324196206334,3.138623055322513,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.138623055322513,,54.86926329451856,-2.1704280244356227,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6168862,-138408.9836919391,False,False,False,False,1985333.6968487431,False,False,False,False
2022-03-25 00:00:00+00:00,6.36,6.61,3.6551,3.67,21014272,,,,,4.192752286486245,4.4270930380681675,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.4270930380681675,,63.68563863479257,5.139227858989813,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27183134,1885409.0151000563,False,False,False,False,3394884.682267355,False,False,False,False
2022-04-01 00:00:00+00:00,6.94,7.3295,5.3,6.24,16806109,,,,,4.821731201810881,5.056154592201507,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.056154592201507,,70.44223730288768,10.5062806216457,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43989243,5004211.532500052,False,False,False,False,4388308.705803107,False,False,False,False
2022-04-08 00:00:00+00:00,6.21,7.81,5.81,7.0,19412815,,,,,5.246743765357612,6.033075785994588,"rgba(38, 166, 154, 1.0)",1.0,8.09353,,6.033075785994588,,71.9790312977167,11.050409434175009,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24576428,6454005.344907456,False,False,False,False,5501235.097965839,False,False,False,False
2022-04-15 00:00:00+00:00,7.37,7.61,5.82,6.12,8192892,,,,,5.400493527704443,6.153434241903814,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.153434241903814,,74.34301556634242,12.695863749529877,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32769320,8403287.911951348,False,False,False,False,5700617.090709111,False,False,False,False
2022-04-22 00:00:00+00:00,6.1,7.58,6.025,7.4,7332931,,,,,5.488591392576829,6.177996764116152,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.177996764116152,,71.97388859881526,12.695863749529877,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25436389,9664999.103658656,False,False,False,False,5821529.232138065,False,False,False,False
2022-04-29 00:00:00+00:00,5.59,6.31,5.13,5.9,6030476,,,,,5.499577601395631,6.104298872614037,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.104298872614037,,68.94641908368789,12.695863749529877,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19405913,10386548.281165423,False,False,False,False,5837006.770498209,False,False,False,False
2022-05-06 00:00:00+00:00,6.29,6.96,5.72,5.73,6448630,,,,,5.5480077841126585,6.110354088476621,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.110354088476621,,67.82390551027504,12.695863749529877,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25854543,11532325.667745763,False,False,False,False,5882312.1949057495,False,False,False,False
2022-05-13 00:00:00+00:00,6.09,6.21,4.97,6.155,5240117,,,,,5.557521725283172,5.968349629211063,"rgba(38, 166, 154, 1.0)",-1.0,5.42,,5.968349629211063,,66.50120909507731,12.695863749529877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20614426,12205073.840505337,False,False,False,False,5834742.180468286,False,False,False,False
2022-05-20 00:00:00+00:00,6.57,7.54,6.015,6.14,5097025,,,,,5.606393406947909,6.147773634024386,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.147773634024386,,66.26367809105676,12.695863749529877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25711451,13205546.222690126,False,False,False,False,5780096.463396561,False,False,False,False
2022-05-27 00:00:00+00:00,7.79,7.8,6.3,6.57,5536021,,,,,5.6809193463188015,6.3205645210328925,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.3205645210328925,,67.61238528429863,12.695863749529877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31247472,14541985.169157524,False,False,False,False,5762016.79944126,False,False,False,False
2022-06-03 00:00:00+00:00,7.05,8.1,6.89,7.94,5643220,,,,,5.752565940454072,6.659939483810724,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.659939483810724,,66.72192206001786,12.695863749529877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25604252,15361412.341812521,False,False,False,False,5753217.036519686,False,False,False,False
2022-06-10 00:00:00+00:00,6.22,7.53,5.965,7.25,6186606,,,,,5.789450020643871,6.553550416744032,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.553550416744032,,64.26204238534172,12.695863749529877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19417646,15661874.094270851,False,False,False,False,5785319.922703412,False,False,False,False
2022-06-17 00:00:00+00:00,5.15,5.96,5.12,5.82,4699897,,,,,5.776898859927234,6.374331082078676,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.374331082078676,,60.50814694816958,21.775275946636157,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14717749,15591938.902102642,False,False,False,False,5704918.224725382,False,False,False,False
2022-06-24 00:00:00+00:00,4.56,5.72,4.55,5.3,7697847,,,,,5.734060119260731,6.125242036458076,"rgba(239, 83, 80, 1.0)",0.0,0.0,,6.125242036458076,,56.8578117331545,17.982146573969345,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.034734334184969656,0.034734334184969656,False,False,False,False,7019902,14956973.205650594,False,False,False,False,5852542.578449428,False,False,False,False
