date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_786,Gap_Up_aVWAP_690,Gap_Up_aVWAP_678,Gap_Up_aVWAP_636,Gap_Up_aVWAP_630,Gap_Up_aVWAP_618,Gap_Up_aVWAP_612,Gap_Up_aVWAP_594,Gap_Up_aVWAP_462,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_864,Gap_Down_aVWAP_822,Gap_Down_aVWAP_720,Gap_Down_aVWAP_684,Gap_Down_aVWAP_654,Gap_Down_aVWAP_624,Gap_Down_aVWAP_600,Gap_Down_aVWAP_588,aVWAP_OB_bull_145,aVWAP_OB_bear_867,aVWAP_OB_bear_807,aVWAP_OB_bear_738,aVWAP_OB_bear_680,aVWAP_OB_bear_553,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-18 14:00:00+00:00,6.585,6.6,6.565,6.57,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,600.0,False,False,False,False
2025-03-18 15:00:00+00:00,6.575,6.575,6.54,6.545,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,592.2480620155038,False,False,False,False
2025-03-18 16:00:00+00:00,6.545,6.57,6.545,6.56,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.432835820895237,-70.14925373134287,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,900.0,12.427137792199987,False,False,False,False,598.5697974881316,False,False,False,False
2025-03-18 17:00:00+00:00,6.555,6.565,6.545,6.565,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00060475579953,-58.39497810783947,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1400.0,33.93989534580929,False,False,False,False,597.0415835735869,False,False,False,False
2025-03-18 18:00:00+00:00,6.565,6.57,6.55,6.56,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64765236147138,-51.85744766748582,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1358.0,54.46795898385875,False,False,False,False,588.4362877042289,False,False,False,False
2025-03-18 19:00:00+00:00,6.555,6.575,6.55,6.575,5587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27239098146972,-41.32506989413268,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6945.0,161.29791310814,False,False,False,False,665.9333995227679,False,False,False,False
2025-03-19 14:00:00+00:00,6.625,6.63,6.62,6.625,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.86331854642418,-27.2484475925025,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7778.0,279.3863175560758,False,False,False,False,668.5235793751281,False,False,False,False
2025-03-19 15:00:00+00:00,6.625,6.65,6.625,6.645,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14385642760661,-16.44064822240879,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8498.0,406.80668472574905,False,False,False,False,669.3216634158237,False,False,False,False
2025-03-19 16:00:00+00:00,6.645,6.645,6.62,6.635,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2314651636306,-11.200972821083354,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7298.0,513.6468911641095,False,False,False,False,677.5492345256558,False,False,False,False
2025-03-19 17:00:00+00:00,6.635,6.64,6.615,6.625,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42820423678418,-9.109287470063649,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6698.0,609.5283347119528,False,False,False,False,676.3469208120798,False,False,False,False
