date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_128,Gap_Down_aVWAP_102,Gap_Down_aVWAP_95,Gap_Down_aVWAP_66,Gap_Down_aVWAP_30,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,5.305,5.44,5.305,5.44,200.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2025-02-11 16:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,196.89922480620154,False,False,False,False
2025-02-11 17:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,193.84652364641548,False,False,False,False
2025-02-11 18:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,190.84115118678113,False,False,False,False
2025-02-11 19:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,187.88237364900158,False,False,False,False
2025-02-11 20:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,184.9694686311876,False,False,False,False
2025-02-12 15:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,182.10172493147925,False,False,False,False
2025-02-12 16:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,179.27844237440206,False,False,False,False
2025-02-12 17:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,176.4989316399152,False,False,False,False
2025-02-12 18:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,173.76251409511033,False,False,False,False
2025-02-12 19:00:00+00:00,5.44,5.44,5.44,5.44,0.0,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,171.06852162851948,False,False,False,False
2025-02-12 20:00:00+00:00,5.44,5.44,5.1,5.11,43.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.216666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-0.6666666666666666,False,False,False,False,169.08296315365868,False,False,False,False
2025-02-13 15:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.216666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-1.3229974160206717,False,False,False,False,166.46152186445465,False,False,False,False
2025-02-13 16:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.216666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-1.9691524948420565,False,False,False,False,163.88072307585844,False,False,False,False
2025-02-13 17:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.216666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-2.6052896654646602,False,False,False,False,161.33993667158157,False,False,False,False
2025-02-13 18:00:00+00:00,5.11,5.11,5.11,5.11,0.0,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.216666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43.0,-3.2315642442946655,False,False,False,False,158.8385423045803,False,False,False,False
