date,Open,High,Low,Close,Volume,aVWAP_OB_bull_439,aVWAP_OB_bull_422,aVWAP_OB_bull_410,aVWAP_OB_bull_401,aVWAP_OB_bull_329,aVWAP_OB_bull_2,aVWAP_OB_bear_364,aVWAP_OB_bear_189,aVWAP_OB_bear_65,aVWAP_OB_bear_44,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,13.215,13.3,12.865,12.96,22842.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22842.0,False,False,False,False
2023-11-10 17:00:00+00:00,12.415,12.955,12.32,12.92,26505.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26505.0,-410.93023255813955,False,False,False,False,22898.79069767442,False,False,False,False
2023-11-13 17:00:00+00:00,12.805,12.82,12.32,12.37,35503.0,,,,,,12.503333333333334,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62008.0,-1365.9235622859203,False,False,False,False,23094.204795384896,False,False,False,False
2023-11-14 17:00:00+00:00,13.335,13.335,12.975,13.02,29619.0,,,,,,12.779259441253853,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,18.510705621769837,-33.34036494040715,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32389.0,-1846.9014915528053,False,False,False,False,23195.364410960323,False,False,False,False
2023-11-15 17:00:00+00:00,13.21,13.35,13.08,13.15,33478.0,,,,,,12.91985138607167,,,,,13.193333333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,32.49751700109394,-21.862877036321645,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1089.0,-1801.3836389705912,False,False,False,False,23354.78511776714,False,False,False,False
2023-11-16 17:00:00+00:00,12.67,12.73,12.51,12.675,31372.0,,,,,,12.85189994768104,,,,,12.92484512978669,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,35.5038190755958,-20.588756431926054,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30283.0,-2242.9590864284114,False,False,False,False,23479.083022918036,False,False,False,False
2023-11-17 17:00:00+00:00,12.865,12.925,12.69,12.79,43572.0,,,,,,12.839287788687598,,,,,12.875342888589648,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,39.04143341767772,-18.26979664461946,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13289.0,-2002.1535191969633,False,False,False,False,23790.601115585974,False,False,False,False
2023-11-20 17:00:00+00:00,12.71,12.8,12.66,12.665,11671.0,,,,,,12.831035922216525,,,,,12.859112396226259,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.050993229285574,-17.848682526736717,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1618.0,-1946.0271080466227,False,False,False,False,23602.700323096265,False,False,False,False
2023-11-21 17:00:00+00:00,12.62,12.66,12.475,12.495,15887.0,,,,,,12.808307500671303,,,,,12.682776100652056,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,39.06421099743818,-17.848682526736717,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14269.0,-2137.0809513327217,False,False,False,False,23483.077062273067,False,False,False,False
2023-11-22 17:00:00+00:00,12.795,12.825,12.65,12.825,21553.0,,,,,,12.804276668687733,,,,,12.743258788903495,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,42.71335120088972,-15.490125844321504,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7284.0,-1991.0176807694236,False,False,False,False,23453.15338688899,False,False,False,False
