date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_43,Gap_Up_aVWAP_41,Gap_Up_aVWAP_39,Gap_Up_aVWAP_26,Gap_Up_aVWAP_24,Gap_Up_aVWAP_23,Gap_Up_aVWAP_5,Gap_Up_aVWAP_4,Gap_Up_aVWAP_2,Gap_Down_aVWAP_64,Gap_Down_aVWAP_59,Gap_Down_aVWAP_53,Gap_Down_aVWAP_52,Gap_Down_aVWAP_40,Gap_Down_aVWAP_35,Gap_Down_aVWAP_34,Gap_Down_aVWAP_31,Gap_Down_aVWAP_30,Gap_Down_aVWAP_20,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,8.51,8.51,7.805,7.83,361.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,361.0,False,False,False,False
2023-12-01 17:00:00+00:00,7.1,7.95,7.1,7.51,403.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-403.0,-6.2480620155038755,False,False,False,False,361.65116279069764,False,False,False,False
2023-12-04 17:00:00+00:00,8.255,11.0,8.255,10.23,1332.0,,,,,,,,,9.828333333333335,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.177514792899405,-95.26627218934911,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,929.0,8.251907938224866,False,False,False,False,376.69533080944655,False,False,False,False
2023-12-05 17:00:00+00:00,9.81,9.81,9.31,9.31,242.0,,,,,,,,,9.77426514188903,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,42.56367396132322,-81.10097745847774,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,687.0,18.77513417174076,False,False,False,False,374.6070311069745,False,False,False,False
2023-12-06 17:00:00+00:00,9.87,10.99,9.87,10.99,37.0,,,,,,,,10.616666666666667,9.793612662942273,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.575859229533506,-66.20477790033001,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,724.0,29.708853021791292,False,False,False,False,369.37281357043224,False,False,False,False
2023-12-07 17:00:00+00:00,11.32,11.68,11.32,11.55,169.0,,,,,,,11.516666666666666,11.355016181229773,9.957205992509364,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.40081837055989,-53.58532004265176,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,893.0,43.0932118896705,False,False,False,False,366.2662583212782,False,False,False,False
2023-12-08 17:00:00+00:00,11.27,11.44,11.18,11.2,1333.0,,,,,,,11.30071238348868,11.284266839939352,10.520777385159011,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,67.27093764942394,-44.994287976488465,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-440.0,35.60339465107096,False,False,False,False,381.2543783473049,False,False,False,False
2023-12-11 17:00:00+00:00,10.12,10.12,9.83,9.85,1064.0,,,,,,,10.73372434398545,10.732060443078497,10.371138775835927,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.74162309641307,-43.36454077589241,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1504.0,11.733574578961331,False,False,False,False,391.8395817837808,False,False,False,False
2023-12-12 17:00:00+00:00,9.685,9.97,9.685,9.97,367.0,,,,,,,10.626274008410046,10.626154320987654,10.331067708333332,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,61.73313364009311,-39.98783310064371,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1137.0,-6.076248282727992,False,False,False,False,391.4544719886834,False,False,False,False
2023-12-13 17:00:00+00:00,9.97,9.97,9.32,9.32,1476.0,,,,,,,10.261506388447872,10.264462063277852,10.136294296788483,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.95276469296802,-38.630874108647895,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2613.0,-46.49367078997252,False,False,False,False,408.2691313376961,False,False,False,False
2023-12-14 17:00:00+00:00,9.495,9.53,9.04,9.44,975.0,,,,,,,10.09402519811788,10.097592387628358,10.024837979509174,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,55.85714920563393,-35.784815711613376,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1638.0,-71.16818752191092,False,False,False,False,417.05565643323564,False,False,False,False
2023-12-15 17:00:00+00:00,9.13,9.13,8.895,8.935,542.0,,,,,,,9.992744684441444,9.996616076918777,9.950181106541065,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.59327029073585,-34.546732635315465,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2180.0,-103.86325438203633,False,False,False,False,418.9927780389219,False,False,False,False
