date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_780,Gap_Up_aVWAP_762,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_714,Gap_Up_aVWAP_695,Gap_Down_aVWAP_822,Gap_Down_aVWAP_816,Gap_Down_aVWAP_786,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,Gap_Down_aVWAP_702,Gap_Down_aVWAP_696,Gap_Down_aVWAP_672,Gap_Down_aVWAP_642,Gap_Down_aVWAP_636,aVWAP_OB_bull_845,aVWAP_OB_bull_172,aVWAP_OB_bull_138,aVWAP_OB_bull_6,aVWAP_OB_bear_813,aVWAP_OB_bear_690,aVWAP_OB_bear_515,aVWAP_OB_bear_196,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,71.17,71.17,70.54,70.605,1385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1385.0,False,False,False,False
2025-03-28 15:00:00+00:00,70.605,71.0,70.585,70.835,1345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1345.0,20.85271317829457,False,False,False,False,1384.3798449612402,False,False,False,False
2025-03-28 16:00:00+00:00,70.835,70.88,70.625,70.66,1063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.62664714494852,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,282.0,24.901508322817136,False,False,False,False,1379.397211706027,False,False,False,False
2025-03-28 17:00:00+00:00,70.73,70.86,70.66,70.815,1128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.21818273613076,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1410.0,46.37590354261842,False,False,False,False,1375.4995805167862,False,False,False,False
2025-03-28 18:00:00+00:00,70.815,71.015,70.52,70.95,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.09591213668583,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3380.0,98.05999806133751,False,False,False,False,1384.7166412839679,False,False,False,False
2025-03-28 19:00:00+00:00,70.89,71.16,70.88,71.03,4176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44111306843706,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7556.0,213.68697483558032,False,False,False,False,1427.9923522718134,False,False,False,False
2025-03-31 14:00:00+00:00,70.35,71.095,70.35,70.73,1099.0,,,,,,,,,,,,,,,,,,,,,,,,70.72500000000001,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,1.0,71.095,70.35,23.0,0.0,0.0,0.0,0.0,69.06236325522218,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6457.0,310.4825256133232,False,False,False,False,1422.891695647444,False,False,False,False
2025-03-31 15:00:00+00:00,70.61,70.81,70.555,70.69,822.0,,,,,,,,,,,,,,,,,,,,,,,,70.7078839146278,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.94106471263186,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5635.0,393.0331841309461,False,False,False,False,1413.5755453273287,False,False,False,False
2025-03-31 16:00:00+00:00,70.69,71.035,70.54,70.97,1202.0,,,,,,,,,,,,,,,,,,,,,,,,70.76194097555769,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.24555695108549,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6837.0,492.9396463924818,False,False,False,False,1410.295304314502,False,False,False,False
2025-03-31 17:00:00+00:00,70.97,71.35,70.905,71.17,1231.0,,,,,,,,,,,,,,,,,,,,,,,,70.86930026029705,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.78721203068172,-3.806734992680177,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8068.0,610.3824425724433,False,False,False,False,1407.5155321545872,False,False,False,False
2025-03-31 18:00:00+00:00,71.17,71.7,71.17,71.62,1978.0,,,,,,,,,,,,,,,,,,,,,,,,71.06527795325331,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.73016149239629,-2.5546012503894246,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10046.0,756.6710868736457,False,False,False,False,1416.360252586299,False,False,False,False
2025-03-31 19:00:00+00:00,71.62,71.97,71.34,71.55,6269.0,,,,,,,,,,,,,,,,,,,,,,,,71.34125228156496,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,71.62,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.60372442771839,1.260842615917852,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3777.0,803.4978917283178,False,False,False,False,1491.594977352403,False,False,False,False
2025-04-01 14:00:00+00:00,71.21,71.45,70.865,71.1,1605.0,,,,,,,,,,,,,,,,,,,,,,,,71.31832641137548,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,71.52181927863856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83887887844199,1.260842615917852,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2172.0,824.7149786782662,False,False,False,False,1493.3531947577922,False,False,False,False
2025-04-01 15:00:00+00:00,71.1,71.52,71.1,71.46,2938.0,,,,,,,,,,,,,,,,,,,,,,,,71.32546809379376,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,71.47784729929708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0545970015109,1.260842615917852,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5110.0,891.1535061406187,False,False,False,False,1515.7508196452684,False,False,False,False
