date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_810,Gap_Up_aVWAP_768,Gap_Up_aVWAP_450,Gap_Up_aVWAP_129,Gap_Up_aVWAP_102,Gap_Up_aVWAP_12,Gap_Down_aVWAP_858,Gap_Down_aVWAP_180,Gap_Down_aVWAP_138,Gap_Down_aVWAP_126,Gap_Down_aVWAP_120,Gap_Down_aVWAP_104,Gap_Down_aVWAP_54,aVWAP_OB_bull_731,aVWAP_OB_bull_664,aVWAP_OB_bull_368,aVWAP_OB_bear_857,aVWAP_OB_bear_103,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,2.54,2.56,2.53,2.53,305.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,305.0,False,False,False,False
2025-01-27 16:00:00+00:00,2.53,2.53,2.53,2.53,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,300.27131782945736,False,False,False,False
2025-01-27 17:00:00+00:00,2.53,2.53,2.53,2.53,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,295.6159485607836,False,False,False,False
2025-01-27 18:00:00+00:00,2.53,2.575,2.53,2.545,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,291.0327555598412,False,False,False,False
2025-01-27 19:00:00+00:00,2.545,2.545,2.545,2.545,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,286.52061981472735,False,False,False,False
2025-01-27 20:00:00+00:00,2.545,2.55,2.54,2.55,114.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,1.7674418604651163,False,False,False,False,283.84588152302615,False,False,False,False
2025-01-28 15:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,3.5074815215431765,False,False,False,False,279.4451701815839,False,False,False,False
2025-01-28 16:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,5.220543823534755,False,False,False,False,275.11268692295465,False,False,False,False
2025-01-28 17:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,6.9070470200691005,False,False,False,False,270.84737394740495,False,False,False,False
2025-01-28 18:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,8.567402880223067,False,False,False,False,266.64818985519713,False,False,False,False
2025-01-28 19:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,10.202016789056817,False,False,False,False,262.51410939232585,False,False,False,False
2025-01-28 20:00:00+00:00,2.55,2.55,2.55,2.55,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,11.811287846590819,False,False,False,False,258.44412320019677,False,False,False,False
2025-01-29 15:00:00+00:00,2.575,2.575,2.575,2.575,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,114.0,13.395608965248325,False,False,False,False,254.43723756918595,False,False,False,False
2025-01-29 16:00:00+00:00,2.575,2.575,2.54,2.54,100.0,,,,,,2.5516666666666667,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.71086100406825,33.539774903661424,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14.0,13.404979368887886,False,False,False,False,252.0428617929195,False,False,False,False
2025-01-29 17:00:00+00:00,2.54,2.54,2.54,2.54,0.0,,,,,,2.5516666666666667,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.51810167344709,23.663639845858285,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14.0,13.41420449495164,False,False,False,False,248.1352205248122,False,False,False,False
2025-01-29 18:00:00+00:00,2.54,2.54,2.54,2.54,0.0,,,,,,2.5516666666666667,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,61.38959545303298,17.664802255192683,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14.0,13.423286595805104,False,False,False,False,244.28816284225698,False,False,False,False
