date,Open,High,Low,Close,Volume,aVWAP_OB_bull_853,aVWAP_OB_bull_779,aVWAP_OB_bull_767,aVWAP_OB_bull_747,aVWAP_OB_bull_533,aVWAP_OB_bull_514,aVWAP_OB_bull_483,aVWAP_OB_bull_433,aVWAP_OB_bear_840,aVWAP_OB_bear_498,aVWAP_OB_bear_462,aVWAP_OB_bear_455,aVWAP_OB_bear_270,aVWAP_OB_bear_261,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,45.63,46.01,45.63,45.925,2101.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2101.0,False,False,False,False
2024-12-30 16:00:00+00:00,45.925,46.16,45.925,46.035,1486.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1486.0,23.03875968992248,False,False,False,False,2091.46511627907,False,False,False,False
2024-12-30 17:00:00+00:00,46.02,46.21,46.02,46.14,4197.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5683.0,110.79009674899345,False,False,False,False,2124.109067964666,False,False,False,False
2024-12-30 18:00:00+00:00,46.145,46.39,46.09,46.365,2021.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7704.0,228.51428129552068,False,False,False,False,2122.5104777636634,False,False,False,False
2024-12-30 19:00:00+00:00,46.36,46.425,46.29,46.345,1354.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,98.24662674074585,48.421964066671265,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6350.0,323.4210366242723,False,False,False,False,2110.5955866355444,False,False,False,False
2024-12-30 20:00:00+00:00,46.325,46.365,46.18,46.3,2913.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.36700921181126,44.135510686185384,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3437.0,371.693578692113,False,False,False,False,2123.035965137319,False,False,False,False
2024-12-31 15:00:00+00:00,46.67,46.98,46.67,46.845,2316.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,93.47721599232874,44.135510686185384,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5753.0,455.12468599921203,False,False,False,False,2126.0276556003064,False,False,False,False
2024-12-31 16:00:00+00:00,46.845,46.865,46.74,46.745,2068.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,90.02970358318822,41.688065318035754,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3685.0,505.2002722627901,False,False,False,False,2125.128002025108,False,False,False,False
2024-12-31 17:00:00+00:00,46.745,46.9,46.67,46.9,3489.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,88.65493713553337,40.72361198104174,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7174.0,608.5925161036771,False,False,False,False,2146.273304319292,False,False,False,False
2024-12-31 18:00:00+00:00,46.905,47.035,46.8,47.005,2501.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,88.26119553586908,40.54909793834648,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9675.0,749.1569732183488,False,False,False,False,2151.7729430120157,False,False,False,False
2024-12-31 19:00:00+00:00,46.99,46.99,46.79,46.965,1636.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,86.6715309007937,39.16718930713972,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8039.0,862.1777953389944,False,False,False,False,2143.7764632753956,False,False,False,False
2024-12-31 20:00:00+00:00,46.96,47.075,46.86,47.045,2471.0,,,,,,,,,,,,,,,46.99333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,86.12293774640065,38.70659297440807,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10510.0,1011.756434170948,False,False,False,False,2148.8496964029086,False,False,False,False
2025-01-01 15:00:00+00:00,47.045,47.045,47.045,47.045,0.0,,,,,,,,,,,,,,,46.99333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.75720897680529,38.330408838515226,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10510.0,1159.0160243388402,False,False,False,False,2115.534197233871,False,False,False,False
2025-01-01 16:00:00+00:00,47.045,47.045,47.045,47.045,0.0,,,,,,,,,,,,,,,46.99333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.51338979707505,38.00135214785922,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10510.0,1303.9925200855248,False,False,False,False,2082.7352174317953,False,False,False,False
