date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_162,aVWAP_OB_bull_162,aVWAP_OB_bull_95,aVWAP_OB_bull_64,aVWAP_OB_bull_39,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,54.3835761828,54.4899262873,52.7628964877,53.4188154934,145028,,,,,,#000000,1.0,55.778778,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,145028.0,False,False,False,False
2022-01-07 00:00:00+00:00,53.1460476937,54.480258096,52.6239653623,54.480258096,359205,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-359205,-26607.777777777777,False,False,False,False,160892.96296296298,False,False,False,False
2022-01-14 00:00:00+00:00,52.0825466483,53.3587479027,51.0685467425,52.6723063189,304641,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-663846,-73810.60905349793,False,False,False,False,171540.9657064472,False,False,False,False
2022-01-21 00:00:00+00:00,50.3229358278,52.0825466483,50.3229358278,51.3767686819,279825,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-943671,-138244.71208657214,False,False,False,False,179562.00528374742,False,False,False,False
2022-01-28 00:00:00+00:00,50.477626889,50.9223636898,49.3464485044,49.7331761572,408614,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.24881302773333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850520176187282,-48.8797555145948,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-535057,-167638.2148949742,False,False,False,False,196528.81970717353,False,False,False,False
2022-02-04 00:00:00+00:00,50.8353499679,52.0922148396,50.4099495497,50.4099495497,312418,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.62304447883515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583640384555099,-45.7156330981354,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-222639,-171712.3471249761,False,False,False,False,205113.2034325681,False,False,False,False
2022-02-11 00:00:00+00:00,51.502455169,53.8614938515,50.8063453939,50.8063453939,356261,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.57697043406192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909466051333197,-39.91058786767613,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,133622,-149094.98807868158,False,False,False,False,216309.3365116371,False,False,False,False
2022-02-18 00:00:00+00:00,49.6751670093,51.6281416562,49.6268260527,51.6281416562,286787,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.104724707542104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.019805728750917,-38.30156657043926,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-153165,-149396.4704432237,False,False,False,False,221529.9041774418,False,False,False,False
2022-02-25 00:00:00+00:00,48.58266139,51.2510821947,47.4514830054,49.4818031829,351516,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.53084762139803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.648602964593557,-38.070332126082896,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-504681,-175713.8430029849,False,False,False,False,231158.50386800166,False,False,False,False
2022-03-04 00:00:00+00:00,47.0937599265,48.4274869193,46.7360368476,48.012238102,411114,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,49.776255386770046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.240787789515583,-38.070332126082896,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-915795,-230534.66944720823,False,False,False,False,244488.54061852006,False,False,False,False
2022-03-11 00:00:00+00:00,48.0025699107,48.7808593121,46.117272603,46.8423869521,361925,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,46.493584,,48.81533098305463,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.81262193121647,-36.54480105498956,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-553870,-254485.43467334096,False,False,False,False,253187.5376097408,False,False,False,False
2022-03-18 00:00:00+00:00,49.365784887,49.4237940349,46.4363229166,47.8768834235,1054056,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.789720348346115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0938711994729,-31.774821820891272,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,500186,-198583.84691976017,False,False,False,False,312511.12741642667,False,False,False,False
2022-03-25 00:00:00+00:00,48.8823753209,49.6848352006,48.0025699107,49.3464485044,414642,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.822569172247405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.321109903538378,-29.070690524913513,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,85544,-177537.33974051868,False,False,False,False,320076.37723743205,False,False,False,False
2022-04-01 00:00:00+00:00,48.1197326515,49.8395262618,48.0130800101,48.4376385202,293164,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.77708851672973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.830949040173188,-27.990927943686017,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-207620,-179765.68494492472,False,False,False,False,318082.86781243706,False,False,False,False
2022-04-08 00:00:00+00:00,47.9646015367,48.8275183625,47.3440770778,48.1972982088,340734,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.643365357457135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.753879754301487,-27.388030537847534,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-548354,-207068.5230971525,False,False,False,False,319760.7294559603,False,False,False,False
2022-04-15 00:00:00+00:00,48.9729537825,49.6807394935,47.5775494055,47.6640350019,235106,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.674937438635325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71382687562003,-24.770263678070663,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-313248,-214933.66953440048,False,False,False,False,313490.00875551876,False,False,False,False
2022-04-22 00:00:00+00:00,45.8121573198,49.6710437988,45.7830702358,48.7111700264,406648,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.44764982172315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.901281387982195,-24.770263678070663,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-719896,-252338.28660592638,False,False,False,False,320390.60069955443,False,False,False,False
