date,Open,High,Low,Close,Volume,aVWAP_OB_bull_434,aVWAP_OB_bull_315,aVWAP_OB_bull_308,aVWAP_OB_bull_169,aVWAP_OB_bull_122,aVWAP_OB_bull_82,aVWAP_OB_bull_66,aVWAP_OB_bear_407,aVWAP_OB_bear_149,aVWAP_OB_bear_0,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,25.445,25.725,25.285,25.65,208634.0,,,,,,,,,,25.55333333333333,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,-1.0,25.725,25.285,4.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,208634.0,False,False,False,False
2023-11-09 17:00:00+00:00,25.535,25.63,25.2,25.205,154840.0,,,,,,,,,,25.464583289772218,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-154840.0,-2400.6201550387595,False,False,False,False,207799.984496124,False,False,False,False
2023-11-10 17:00:00+00:00,25.315,25.39,25.215,25.345,79078.0,,,,,,,,,,25.43815260880831,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,8.713692946058112,-63.07053941908717,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-75762.0,-3538.005889069166,False,False,False,False,205804.29481401356,False,False,False,False
2023-11-13 17:00:00+00:00,25.1,25.13,24.935,24.945,112427.0,,,,,,,,,,25.35006742597468,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,10.544190637469807,-60.55172220221084,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-188189.0,-6400.811999316156,False,False,False,False,204356.58481689706,False,False,False,False
2023-11-14 17:00:00+00:00,25.745,25.755,25.52,25.7,269236.0,,,,,,,,,,25.45076479235798,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.842599078469135,-45.49879359542685,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,81047.0,-5045.031968319006,False,False,False,False,205362.46722283663,False,False,False,False
2023-11-15 17:00:00+00:00,25.725,25.815,25.675,25.795,284837.0,,,,,,,,,,25.530613489418588,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,36.987447744767955,-34.77188118269988,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,365884.0,705.805736616172,False,False,False,False,206594.63052170738,False,False,False,False
2023-11-16 17:00:00+00:00,26.04,26.235,25.94,26.02,221981.0,,,,,,,,,,25.619734985283355,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,46.42502720500465,-25.67516571367413,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,587865.0,9809.049058529099,False,False,False,False,206833.1788857119,False,False,False,False
2023-11-17 17:00:00+00:00,26.055,26.195,26.015,26.095,83576.0,,,,,,,,,,25.64820781572858,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.32456191125405,-18.79972971567753,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,671441.0,20066.908763048028,False,False,False,False,204922.21487197993,False,False,False,False
2023-11-20 17:00:00+00:00,26.105,26.22,26.015,26.165,122458.0,,,,,,,,,,25.686857725351807,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,58.49730144051739,-13.274715647545051,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,793899.0,32064.305526411623,False,False,False,False,203643.6999127244,False,False,False,False
2023-11-21 17:00:00+00:00,26.125,26.29,26.105,26.265,213418.0,,,,,,,,,,25.751858086949234,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,62.750943868081855,-8.350101074338284,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1007317.0,47184.50233995563,False,False,False,False,203795.23944896122,False,False,False,False
2023-11-22 17:00:00+00:00,26.185,26.27,26.095,26.255,178210.0,,,,,,,,,,25.793882065334326,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,65.38133688359676,-4.7092833894669965,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,829107.0,59307.33176104158,False,False,False,False,203398.56906990756,False,False,False,False
2023-11-23 17:00:00+00:00,26.255,26.255,26.255,26.255,0.0,,,,,,,,,,25.793882065334326,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,67.13493222727337,-1.6807509808474066,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,829107.0,71242.21033838978,False,False,False,False,200245.1028827772,False,False,False,False
2023-11-24 17:00:00+00:00,26.215,26.325,26.18,26.305,31830.0,,,,,,,,,,25.80161205289399,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,68.81164553754704,1.3968780482872276,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,860937.0,83485.5404106628,False,False,False,False,197634.01601637754,False,False,False,False
2023-11-27 17:00:00+00:00,26.23,26.315,26.135,26.24,185859.0,,,,,,,,,,25.83870688562717,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,68.23315074317333,2.3537105341175604,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,675078.0,92657.51652832693,False,False,False,False,197451.4576285267,False,False,False,False
2023-11-28 17:00:00+00:00,26.435,26.525,26.335,26.405,114695.0,,,,,,,,,,25.868277976281824,26.42166666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,69.68711110673863,5.280061929019148,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,789773.0,103465.50852013582,False,False,False,False,196168.41177382084,False,False,False,False
2023-11-29 17:00:00+00:00,26.17,26.225,25.955,26.025,128273.0,,,,,,,,,,25.879018001533467,26.151730255287394,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.329236718273215,5.280061929019148,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,661500.0,112117.20606245929,False,False,False,False,195115.76973081587,False,False,False,False
2023-11-30 17:00:00+00:00,26.115,26.21,26.065,26.12,116320.0,,,,,,,,,,25.890746628715437,26.150042086866534,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.38257642228008,5.280061929019148,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,777820.0,122438.17961187853,False,False,False,False,193894.12989002804,False,False,False,False
2023-12-01 17:00:00+00:00,26.365,26.505,26.34,26.45,180987.0,,,,,,,,,,25.927185750654125,26.259425084510184,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,61.97866174423019,5.280061929019148,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,958807.0,135405.13806750832,False,False,False,False,193694.01934909736,False,False,False,False
2023-12-04 17:00:00+00:00,26.515,26.615,26.37,26.375,68512.0,,,,,,,,,,25.9402693027039,26.340465583393996,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,61.81289324624113,5.280061929019148,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,890295.0,147108.85685715935,False,False,False,False,191753.21284756096,False,False,False,False
2023-12-05 17:00:00+00:00,25.93,26.135,25.885,26.02,156049.0,,,,,,,,,,25.944185725686598,26.198649517269775,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,56.955349608029195,5.280061929019148,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,734246.0,156211.7583012344,False,False,False,False,191199.65916000187,False,False,False,False
2023-12-06 17:00:00+00:00,26.115,26.365,26.095,26.33,148378.0,,,,,,,,,,25.959663080465692,26.218670871014584,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,56.977052491854494,5.280061929019148,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,882624.0,167473.96359888968,False,False,False,False,190535.75746759874,False,False,False,False
2023-12-07 17:00:00+00:00,26.125,26.23,26.065,26.1,72424.0,,,,,,,,,,25.96364044324508,26.21015689358717,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,54.4447256802601,13.263040601222599,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,810200.0,177438.7083492945,False,False,False,False,188704.56742934138,False,False,False,False
2023-12-08 17:00:00+00:00,25.835,26.095,25.79,26.06,140605.0,,,,,,,,,,25.96441492110161,26.125017957670313,"rgba(38, 166, 154, 1.0)",0.0,0.0,,25.981666666666666,,52.33601274772734,10.609686337586112,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,669595.0,185069.0384524062,False,False,False,False,187958.83770175467,False,False,False,False
2023-12-11 17:00:00+00:00,26.365,26.37,26.21,26.335,143341.0,,,,,,,,,,25.978706567216086,26.180923062221122,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.144891094316055,,53.783452461757136,10.609686337586112,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,812936.0,194803.40994926813,False,False,False,False,187267.08828002206,False,False,False,False
2023-12-12 17:00:00+00:00,26.125,26.28,26.11,26.145,91184.0,,,,,,,,,,25.983896752027473,26.182304421630942,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.153020001954875,,52.60099277421182,9.80632791067437,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,721752.0,202973.15553145,False,False,False,False,185777.42799661084,False,False,False,False
2023-12-13 17:00:00+00:00,26.475,27.26,26.44,27.255,193860.0,,,,,,,,,,26.0363348083353,26.342832939015945,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.43648305476956,,58.90575060648086,9.80632791067437,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,915612.0,214021.81978677635,False,False,False,False,185902.7391904618,False,False,False,False
