date,Open,High,Low,Close,Volume,Gap_Down_aVWAP_87,Gap_Down_aVWAP_63,Gap_Down_aVWAP_57,Gap_Down_aVWAP_15,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-24 17:00:00+00:00,28.55,28.75,26.0,26.85,249003.0,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,249003.0,False,False,False,False
2025-07-24 18:00:00+00:00,26.65,28.0,26.53,27.71,143540.0,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,143540.0,2225.4263565891474,False,False,False,False,247367.91472868217,False,False,False,False
2025-07-24 19:00:00+00:00,27.75,27.85,26.26,26.58,252401.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.1173020527859,-19.589442815249342,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-108861.0,503.15618051799765,False,False,False,False,247445.94705847005,False,False,False,False
2025-07-25 14:00:00+00:00,27.41,28.39,27.39,28.28,34621.0,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.85066883781738,-19.589442815249342,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-74240.0,-655.6524424357698,False,False,False,False,244146.33547616817,False,False,False,False
2025-07-25 15:00:00+00:00,28.33,30.0,28.29,30.0,30708.0,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.27235934675849,-16.929714420290168,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-43532.0,-1320.4020169716493,False,False,False,False,240837.2139959175,False,False,False,False
2025-07-25 16:00:00+00:00,29.95,29.95,28.885,28.97,25075.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,73.8978294379165,-16.929714420290168,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-68607.0,-2363.605086475965,False,False,False,False,237492.0633913296,False,False,False,False
2025-07-25 17:00:00+00:00,28.97,31.095,28.945,30.55,21539.0,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,73.92712209881299,-14.365491869138665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-47068.0,-3056.6964804840895,False,False,False,False,234143.9538813865,False,False,False,False
2025-07-25 18:00:00+00:00,30.52,30.775,29.855,29.855,14334.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,71.19714943979199,-13.456425409723494,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-61402.0,-3961.274829623871,False,False,False,False,230736.04761965957,False,False,False,False
2025-07-25 19:00:00+00:00,29.955,30.18,29.24,29.825,68487.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.25917327942761,-11.873071156344537,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-129889.0,-5913.642661722726,False,False,False,False,228220.55850927724,False,False,False,False
2025-07-28 14:00:00+00:00,30.075,30.31,29.205,30.29,11102.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.95766580500232,-8.705788135985742,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-118787.0,-7663.617194099118,False,False,False,False,224854.379307583,False,False,False,False
2025-07-28 15:00:00+00:00,30.31,30.5,30.1,30.28,12695.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.70944101119085,-5.652271334877028,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-131482.0,-9583.282043803007,False,False,False,False,221565.08660513983,False,False,False,False
2025-07-28 16:00:00+00:00,30.255,30.865,29.95,30.02,30165.0,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,67.24441662474632,-4.17621504537437,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-161647.0,-11940.859066379704,False,False,False,False,218597.64340195936,False,False,False,False
