date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bull_868,aVWAP_OB_bull_860,aVWAP_OB_bull_809,aVWAP_OB_bull_759,aVWAP_OB_bull_682,aVWAP_OB_bull_643,aVWAP_OB_bull_604,aVWAP_OB_bull_581,aVWAP_OB_bull_573,aVWAP_OB_bull_504,aVWAP_OB_bull_497,aVWAP_OB_bull_491,aVWAP_OB_bull_472,aVWAP_OB_bull_460,aVWAP_OB_bull_443,aVWAP_OB_bull_66,aVWAP_OB_bear_894,aVWAP_OB_bear_851,aVWAP_OB_bear_810,aVWAP_OB_bear_665,aVWAP_OB_bear_421,aVWAP_OB_bear_377,aVWAP_OB_bear_364,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,25.6,25.6,25.6,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-30 16:00:00+00:00,25.6,25.6,25.6,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-30 17:00:00+00:00,25.6,25.6,25.6,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-30 18:00:00+00:00,25.6,25.6,25.6,25.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.550387596899225,False,False,False,False
2024-12-30 19:00:00+00:00,25.6,25.6,25.6,25.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.5263505798930352,False,False,False,False
2024-12-30 20:00:00+00:00,25.6,25.6,25.47,25.47,100.0,,,,,,,,,,,,,,,,,,,,,,,,,25.513333333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,3.053073826716399,False,False,False,False
2024-12-31 15:00:00+00:00,25.47,25.47,25.47,25.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,25.513333333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-3.07673817679226,False,False,False,False,3.0057393487828112,False,False,False,False
2024-12-31 16:00:00+00:00,25.47,25.47,25.47,25.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,25.513333333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-4.5794244066094345,False,False,False,False,2.959138738724163,False,False,False,False
2024-12-31 17:00:00+00:00,25.47,25.47,25.47,25.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,25.513333333333332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-6.0588131754992105,False,False,False,False,2.9132606187439434,False,False,False,False
2024-12-31 18:00:00+00:00,25.47,25.47,25.38,25.38,214.0,,,,,,,,,,,,,,,,,,,,,,,,,25.434681528662416,"rgba(239, 83, 80, 1.0)",0.0,0.0,,25.409999999999993,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-314.0,-10.83309514177054,False,False,False,False,6.185923244809929,False,False,False,False
