date,Open,High,Low,Close,Volume,aVWAP_OB_bull_423,aVWAP_OB_bull_409,aVWAP_OB_bull_370,aVWAP_OB_bear_444,aVWAP_OB_bear_355,aVWAP_OB_bear_122,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,142.36,142.89,141.43,141.78,31226.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,31226.0,False,False,False,False
2023-11-10 17:00:00+00:00,143.31,145.38,142.955,145.11,80323.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80323.0,1245.3178294573643,False,False,False,False,31987.19379844961,False,False,False,False
2023-11-13 17:00:00+00:00,146.78,147.35,145.85,146.74,40808.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121131.0,3104.0105762874828,False,False,False,False,32123.950483744968,False,False,False,False
2023-11-14 17:00:00+00:00,150.89,151.06,149.05,150.47,71482.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192613.0,6042.1344433217855,False,False,False,False,32734.15280182644,False,False,False,False
2023-11-15 17:00:00+00:00,151.65,151.71,150.105,150.45,45473.0,,,,,,,150.755,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,99.90424513246086,49.913820619214775,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,147140.0,8229.698250402067,False,False,False,False,32931.654308774865,False,False,False,False
2023-11-16 17:00:00+00:00,144.54,145.27,143.91,145.05,48452.0,,,,,,,147.65383126608108,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.35257796120679,35.92306545713846,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,98688.0,9632.152541093508,False,False,False,False,33172.2798233675,False,False,False,False
2023-11-17 17:00:00+00:00,149.22,150.235,147.865,147.895,64994.0,,,,,,,148.0673746478814,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,77.35732759283937,30.56350431164428,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163682.0,12020.52226913857,False,False,False,False,33665.63982610599,False,False,False,False
2023-11-20 17:00:00+00:00,149.325,149.84,148.9,148.975,43680.0,,,,,,,148.31983134994084,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.7269322518352,28.214742538627192,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,207362.0,15049.072311477506,False,False,False,False,33820.90122415085,False,False,False,False
2023-11-21 17:00:00+00:00,147.72,148.19,147.24,147.71,26015.0,,,,,,,148.2508152533674,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,69.08445078977363,24.677242294811848,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181347.0,17627.3347562608,False,False,False,False,33699.87949974542,False,False,False,False
2023-11-22 17:00:00+00:00,148.85,149.36,148.51,149.34,34976.0,,,,,,,148.35951363228244,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,67.69048980073333,23.906153724151636,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,216323.0,20707.887705776135,False,False,False,False,33719.66431370285,False,False,False,False
