date,Close,High,Low,Open,Volume,aVWAP_OB_bull_46,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-05-24 00:00:00+00:00,9.7292469827,9.7919540777,9.7147761146,9.72442336,8469,,,"rgba(38, 166, 154, 1.0)",-1.0,9.764242,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,8469.0,False,False,False,False
2024-05-31 00:00:00+00:00,9.7221080211,9.7437178508,9.7099524919,9.7292469827,153,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-153,-11.333333333333332,False,False,False,False,7853.0,False,False,False,False
2024-06-07 00:00:00+00:00,9.772659587,9.8016013231,9.7630123416,9.7630123416,64201,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.244090440517926,-113.11022610129481,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64048,4733.802469135801,False,False,False,False,12026.925925925927,False,False,False,False
2024-06-14 00:00:00+00:00,9.8305430593,9.8450139274,9.7871304551,9.7871304551,45,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,45.00627531496197,-93.0482495162061,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64093,9130.78006401463,False,False,False,False,11139.375857338822,False,False,False,False
2024-06-21 00:00:00+00:00,9.8401903047,9.8450139274,9.8257194366,9.8257194366,17,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.257818563724406,-77.97070755991103,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64110,13203.31487408762,False,False,False,False,10315.496164202614,False,False,False,False
2024-06-28 00:00:00+00:00,9.8098014817,9.8450139274,9.8098014817,9.8401903047,7273,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,63.394546835150834,-72.06485563469175,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56837,16435.43969822928,False,False,False,False,10090.126077965384,False,False,False,False
2024-07-05 00:00:00+00:00,9.8339873828,9.8339873828,9.7952899411,9.8001271213,2049,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,67.54784662116825,-65.44890096969573,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,58886,19579.925646508593,False,False,False,False,9494.487109227208,False,False,False,False
2024-07-12 00:00:00+00:00,9.8581732839,9.8581732839,9.8243130224,9.8291502026,155,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,71.43583358211112,-58.59124397285419,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59041,22502.968191211658,False,False,False,False,8802.673249284451,False,False,False,False
2024-07-19 00:00:00+00:00,9.8581732839,9.8630104641,9.8436617433,9.8436617433,686,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,74.21296712564173,-52.44190821195416,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,59041,25209.489065936723,False,False,False,False,8201.4381937819,False,False,False,False
2024-07-26 00:00:00+00:00,9.8678476443,9.8678476443,9.8581732839,9.8581732839,5054,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.53516760305457,-46.46712832332642,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64095,28089.897283274742,False,False,False,False,7968.29462387213,False,False,False,False
2024-08-02 00:00:00+00:00,9.9546028689,9.9546028689,9.8625267461,9.8678476443,244,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.0940680024016,-39.16568830400759,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64339,30775.016003032168,False,False,False,False,7396.124651733453,False,False,False,False
2024-08-09 00:00:00+00:00,9.9275330709,9.9644023298,9.9255925836,9.9546998933,48,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,79.79285490831339,-35.53580840035018,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64291,33257.681484289045,False,False,False,False,6851.81912197542,False,False,False,False
2024-08-16 00:00:00+00:00,9.9352950202,9.9401462385,9.9207413654,9.9352950202,72,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,79.7766083307731,-31.52244002200284,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64363,35561.77915211949,False,False,False,False,6349.610298125389,False,False,False,False
2024-08-23 00:00:00+00:00,9.9692535481,9.9692535481,9.9401462385,9.9401462385,12,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.54497254590872,-26.753124143768865,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64375,37696.091807518045,False,False,False,False,5880.157683449434,False,False,False,False
2024-08-30 00:00:00+00:00,9.9587749166,9.9692535481,9.949848675,9.9597451603,15,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.08914068771736,-23.275372928869174,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64360,39671.196118072265,False,False,False,False,5445.701558749476,False,False,False,False
2024-09-06 00:00:00+00:00,9.9902102592,9.9902102592,9.9794074015,9.9794074015,38,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.48848851464143,-19.05239437063551,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64398,41502.81122043728,False,False,False,False,5045.131072916181,False,False,False,False
2024-09-13 00:00:00+00:00,9.9999425634,10.0096748676,9.9902102592,9.9950764113,111,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,80.97709290893634,-14.888966955412243,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,64509,43206.97335225674,False,False,False,False,4679.639882329798,False,False,False,False
2024-09-20 00:00:00+00:00,10.0096748676,10.0096748676,9.9999425634,10.0096748676,1053,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.52731246099849,-10.838643974324775,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65562,44862.90125208958,False,False,False,False,4410.999891046109,False,False,False,False
2024-09-27 00:00:00+00:00,10.029236799,10.029236799,10.0096748676,10.0096748676,89,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.303841553458,-6.762846559459703,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65651,46402.76041860146,False,False,False,False,4090.8517509686194,False,False,False,False
2024-10-04 00:00:00+00:00,9.9999543558,10.0389976134,9.9999543558,10.0194759846,9955,,10.012968775,"rgba(38, 166, 154, 1.0)",1.0,10.077041,,10.012968775,,80.16662145682628,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55696,47091.14853574209,False,False,False,False,4525.233102748722,False,False,False,False
2024-10-11 00:00:00+00:00,9.980432727,9.9901935414,9.9706719126,9.9901935414,117,,10.012590824482128,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.012590824482128,,77.05862292994922,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55579,47719.87827383527,False,False,False,False,4198.697317359928,False,False,False,False
2024-10-18 00:00:00+00:00,9.9801399026,9.9853131342,9.956030691,9.956030691,60,,10.01236127701737,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.01236127701737,,74.81511644223413,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,55519,48297.59099429192,False,False,False,False,3892.127145703637,False,False,False,False
2024-10-25 00:00:00+00:00,9.9023462118,9.9511502838,9.882824583,9.9511502838,44249,,9.930785904287596,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.930785904287596,,68.21760389822768,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11270,45554.80647619622,False,False,False,False,6881.525134910775,False,False,False,False
2024-11-01 00:00:00+00:00,9.9111309447,9.9121070262,9.9062365591,9.9121070262,33,,9.930773192209612,"rgba(239, 83, 80, 1.0)",0.0,0.0,,9.930773192209612,,63.91416310411366,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11303,43017.635626107614,False,False,False,False,6374.226976769236,False,False,False,False
2024-11-08 00:00:00+00:00,9.935602873,9.9404972586,9.8670814739,9.9307084873,14,,9.922581423805493,"rgba(239, 83, 80, 1.0)",-1.0,9.880059,,9.922581423805493,,61.92867527700846,-5.880526569019885,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11317,40669.44039454409,False,False,False,False,5903.099052564108,False,False,False,False
