date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_851,Gap_Up_aVWAP_827,Gap_Up_aVWAP_822,Gap_Up_aVWAP_761,Gap_Up_aVWAP_714,Gap_Up_aVWAP_692,Gap_Up_aVWAP_655,Gap_Up_aVWAP_627,Gap_Up_aVWAP_620,Gap_Down_aVWAP_897,Gap_Down_aVWAP_878,Gap_Down_aVWAP_816,Gap_Down_aVWAP_781,Gap_Down_aVWAP_779,Gap_Down_aVWAP_711,Gap_Down_aVWAP_704,Gap_Down_aVWAP_691,Gap_Down_aVWAP_649,Gap_Down_aVWAP_648,aVWAP_OB_bull_817,aVWAP_OB_bull_649,aVWAP_OB_bull_457,aVWAP_OB_bull_301,aVWAP_OB_bull_196,aVWAP_OB_bear_590,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,47.4786493066,47.9553938577,47.4233128855,47.6914816955,351899,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,351899.0,False,False,False,False
2022-01-04 00:00:00+00:00,47.4020296466,47.9724204488,47.3594631689,47.9043140843,1175591,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1175591,-46101.60784313725,False,False,False,False,384200.6470588235,False,False,False,False
2022-01-05 00:00:00+00:00,47.2743302133,47.8745175499,47.22325044,47.5722955577,787302,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1962893,-121269.89773164167,False,False,False,False,400008.5432525951,False,False,False,False
2022-01-06 00:00:00+00:00,47.3509498733,47.6148620355,46.8997452089,47.3254099867,692251,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,9.975267931931345,-40.8560043957296,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1270642,-166343.3135068714,False,False,False,False,411469.03175249335,False,False,False,False
2022-01-07 00:00:00+00:00,47.7510747644,47.8702609021,47.3424365778,47.3424365778,675416,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,31.393054437886164,-21.777214983711644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-595226,-183162.24238895485,False,False,False,False,421819.8932523956,False,False,False,False
2022-01-10 00:00:00+00:00,47.6148620355,47.9128273799,47.3211533389,47.9128273799,548464,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.935087830352366,-14.566591538584959,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1143690,-220829.99758938802,False,False,False,False,426786.32881112525,False,False,False,False
2022-01-11 00:00:00+00:00,48.2874123843,48.3299788621,47.4701360111,47.6957383433,459069,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.089600016982374,-3.9744989595782982,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-684621,-239017.880036863,False,False,False,False,428052.31591657136,False,False,False,False
2022-01-12 00:00:00+00:00,48.713077162,49.0025292109,48.4491649998,48.4917314776,843868,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,64.57063838432825,4.077664232321453,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,159247,-223399.6494471821,False,False,False,False,444358.81333160785,False,False,False,False
2022-01-13 00:00:00+00:00,49.0280690975,49.266441373,48.8322632998,48.8322632998,592691,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,72.40548279519766,9.864357574669896,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,751938,-185151.1141747436,False,False,False,False,450175.7618284075,False,False,False,False
2022-01-14 00:00:00+00:00,48.9514494375,49.1983350086,48.5342979554,48.5853777287,523969,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.31022357242307,12.369740745668295,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,227969,-168950.32538357718,False,False,False,False,453069.61430572486,False,False,False,False
