date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_804,Gap_Up_aVWAP_546,Gap_Up_aVWAP_522,Gap_Up_aVWAP_150,Gap_Up_aVWAP_78,Gap_Down_aVWAP_823,Gap_Down_aVWAP_812,Gap_Down_aVWAP_792,Gap_Down_aVWAP_462,Gap_Down_aVWAP_72,Gap_Down_aVWAP_14,aVWAP_OB_bull_880,aVWAP_OB_bull_739,aVWAP_OB_bull_502,aVWAP_OB_bull_149,aVWAP_OB_bear_705,aVWAP_OB_bear_665,aVWAP_OB_bear_243,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,3.17,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-06 16:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-01-06 17:00:00+00:00,3.11,3.11,3.11,3.11,20.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.31007751937984496,False,False,False,False
2025-01-06 18:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.30527011597860704,False,False,False,False
2025-01-06 19:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.30053724596343484,False,False,False,False
2025-01-06 20:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.2958777537779552,False,False,False,False
2025-01-07 15:00:00+00:00,3.11,3.16,3.11,3.16,295.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,295.0,4.573643410852713,False,False,False,False,4.864933912634111,False,False,False,False
2025-01-07 16:00:00+00:00,3.16,3.16,3.13,3.13,100.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.56716417910445,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,195.0,7.5259900246379425,False,False,False,False,6.339896177554513,False,False,False,False
2025-01-07 17:00:00+00:00,3.13,3.13,3.13,3.13,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61194029850742,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,195.0,10.432563822705571,False,False,False,False,6.24160321356142,False,False,False,False
2025-01-07 18:00:00+00:00,3.13,3.14,3.075,3.14,200.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.118333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59366214571946,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,395.0,16.394849654911688,False,False,False,False,9.24560936528915,False,False,False,False
2025-01-07 19:00:00+00:00,3.14,3.14,3.14,3.14,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.118333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91481004386083,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,395.0,22.2646969470836,False,False,False,False,9.102266584431954,False,False,False,False
2025-01-07 20:00:00+00:00,3.14,3.14,3.14,3.14,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.118333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12890864262174,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,395.0,28.043538854880754,False,False,False,False,8.961146172270217,False,False,False,False
2025-01-08 15:00:00+00:00,3.14,3.19,3.14,3.19,3.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.14623973727422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77600539104355,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,398.0,33.77929794240198,False,False,False,False,8.868725301382307,False,False,False,False
2025-01-08 16:00:00+00:00,3.19,3.19,3.19,3.19,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.14623973727422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.87406988999143,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,398.0,39.42613053244226,False,False,False,False,8.731225684306612,False,False,False,False
2025-01-08 17:00:00+00:00,3.16,3.16,3.16,3.16,1.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22608883084597,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,397.0,44.96991145441989,False,False,False,False,8.611361720208835,False,False,False,False
2025-01-08 18:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.460768124749,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,397.0,50.42774228458393,False,False,False,False,8.47785223617459,False,False,False,False
2025-01-08 19:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95055432068435,2.9850746268655826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,397.0,55.80095558249735,False,False,False,False,8.346412666621495,False,False,False,False
2025-01-08 20:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27707845130791,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,61.09086324788499,False,False,False,False,8.21701091985217,False,False,False,False
2025-01-09 15:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.16142787172361,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,66.29875684094102,False,False,False,False,8.089615401714926,False,False,False,False
2025-01-09 16:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.417660818667414,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,71.42590789767061,False,False,False,False,7.964195007889889,False,False,False,False
2025-01-09 17:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.92181611662995,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,76.47356824034239,False,False,False,False,7.8407191162946965,False,False,False,False
2025-01-09 18:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.591252981938304,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,81.44297028312778,False,False,False,False,7.719157579607957,False,False,False,False
2025-01-09 19:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37087755881054,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,86.33532733300177,False,False,False,False,7.599480717908609,False,False,False,False
2025-01-09 20:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.22396061005871,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,91.15183388597848,False,False,False,False,7.481659311429405,False,False,False,False
2025-01-10 15:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.12601597755748,2.9850746268655826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,95.89366591875401,False,False,False,False,7.365664593422748,False,False,False,False
2025-01-10 16:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.060719555889996,3.6186825605329247,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,100.56198117582758,False,False,False,False,7.251468243137124,False,False,False,False
2025-01-10 17:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.017188608111674,4.479180448097651,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,397.0,105.15791945217134,False,False,False,False,7.139042378902439,False,False,False,False
2025-01-10 18:00:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,,3.16,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.1497821350762525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98816797625946,5.247356534080332,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,397.0,109.68260287151753,False,False,False,False,7.0283595513225565,False,False,False,False
