date,Open,High,Low,Close,Volume,aVWAP_OB_bull_853,aVWAP_OB_bull_811,aVWAP_OB_bull_787,aVWAP_OB_bull_778,aVWAP_OB_bull_762,aVWAP_OB_bull_752,aVWAP_OB_bull_629,aVWAP_OB_bull_546,aVWAP_OB_bull_481,aVWAP_OB_bull_431,aVWAP_OB_bull_178,aVWAP_OB_bull_150,aVWAP_OB_bear_889,aVWAP_OB_bear_887,aVWAP_OB_bear_809,aVWAP_OB_bear_472,aVWAP_OB_bear_455,aVWAP_OB_bear_225,aVWAP_OB_bear_216,aVWAP_OB_bear_200,aVWAP_OB_bear_182,aVWAP_OB_bear_30,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,34.24,34.585,33.92,34.57,10506.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,35.2825,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10506.0,False,False,False,False
2024-12-30 16:00:00+00:00,34.565,35.13,34.43,35.02,7720.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7720.0,119.68992248062015,False,False,False,False,10462.806201550387,False,False,False,False
2024-12-30 17:00:00+00:00,34.99,35.54,34.97,35.44,8539.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16259.0,369.91178414758724,False,False,False,False,10432.979748813172,False,False,False,False
2024-12-30 18:00:00+00:00,35.39,35.68,35.235,35.51,9255.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25514.0,759.7426091995626,False,False,False,False,10414.716496893587,False,False,False,False
2024-12-30 19:00:00+00:00,35.515,35.59,35.235,35.41,7113.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.88540079244127,46.29686071319715,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18401.0,1033.2504757236004,False,False,False,False,10363.527093840974,False,False,False,False
2024-12-30 20:00:00+00:00,35.41,35.63,35.165,35.295,34635.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,89.11872641905663,40.45372972960449,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16234.0,765.5411660224594,False,False,False,False,10739.828999362819,False,False,False,False
2024-12-31 15:00:00+00:00,35.47,35.91,35.04,35.3,7804.0,,,,,,,,,,,,,,,,,,,,,,,35.416666666666664,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.66205946873012,36.980397111355586,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8430.0,622.9746363166848,False,False,False,False,10694.312270690527,False,False,False,False
2024-12-31 16:00:00+00:00,35.285,35.44,34.82,35.22,3418.0,,,,,,,,,,,,,,,,,,,,,,,35.33849105922889,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,78.976976931956,32.40042329508354,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11848.0,429.6261923427828,False,False,False,False,10581.501227734085,False,False,False,False
2024-12-31 17:00:00+00:00,35.19,35.2,34.69,35.15,4067.0,,,,,,,,,,,,,,,,,,,,,,,35.25199642444459,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.03065825735422,27.619068214538146,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15915.0,176.22113509715825,False,False,False,False,10480.501208699447,False,False,False,False
2024-12-31 18:00:00+00:00,35.12,35.125,34.59,34.59,5043.0,,,,,,,,,,,,,,,,,,,,,,,35.13203218243819,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,59.63701242112339,16.126827263839132,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20958.0,-151.44120808264267,False,False,False,False,10396.198864378524,False,False,False,False
