date,Open,High,Low,Close,Volume,aVWAP_OB_bull_397,aVWAP_OB_bull_391,aVWAP_OB_bull_383,aVWAP_OB_bull_56,aVWAP_OB_bear_438,aVWAP_OB_bear_413,aVWAP_OB_bear_372,aVWAP_OB_bear_340,aVWAP_OB_bear_318,aVWAP_OB_bear_50,aVWAP_OB_bear_40,aVWAP_OB_bear_22,aVWAP_OB_bear_14,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,0.3599,0.3599,0.3599,0.3599,0.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,0.55833334,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-11-09 17:00:00+00:00,0.3599,0.3599,0.34,0.3599,92.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4263565891472867,False,False,False,False
2023-11-10 17:00:00+00:00,0.3103,0.3103,0.3103,0.3103,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4042425335015922,False,False,False,False
2023-11-13 17:00:00+00:00,0.339,0.339,0.339,0.339,67.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,13.143031598229282,-69.71454739734392,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,67.0,1.0387596899224807,False,False,False,False,2.4212310213542807,False,False,False,False
2023-11-14 17:00:00+00:00,0.3236,0.3236,0.3231,0.3231,100.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,19.312360336704046,-62.84784837289371,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33.0,0.5110269815515895,False,False,False,False,3.9340801528061524,False,False,False,False
2023-11-15 17:00:00+00:00,0.3231,0.3231,0.3231,0.3231,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.425246162353886,-57.413525798400656,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33.0,-0.008523824363939059,False,False,False,False,3.8730866620649715,False,False,False,False
2023-11-16 17:00:00+00:00,0.3231,0.3231,0.3,0.3,337.0,,,,,,,,,,,,,,0.30770000000000003,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,23.358930779486396,-55.40720232186506,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-370.0,-5.744825780575351,False,False,False,False,9.037845008389546,False,False,False,False
2023-11-17 17:00:00+00:00,0.3,0.32,0.3,0.32,100.0,,,,,,,,,,,,,,0.31116121281464526,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,28.583541857241126,-48.22791815781376,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270.0,-9.84180522583775,False,False,False,False,10.448110977251723,False,False,False,False
2023-11-20 17:00:00+00:00,0.3053,0.33,0.3053,0.3265,700.0,,,,,,,,,,,,,,0.31791453752565224,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,33.48931588893812,-41.48927235345447,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,430.0,-3.0225524316387142,False,False,False,False,21.138837938844716,False,False,False,False
2023-11-21 17:00:00+00:00,0.3265,0.35,0.3265,0.35,528.0,,,,,,,,,,,,,,0.33172863614618636,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.948594936520344,-32.603739746430904,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,958.0,11.877022024665761,False,False,False,False,28.997150528940146,False,False,False,False
