date,Open,High,Low,Close,Volume,aVWAP_OB_bull_876,aVWAP_OB_bull_859,aVWAP_OB_bull_816,aVWAP_OB_bull_800,aVWAP_OB_bull_787,aVWAP_OB_bull_617,aVWAP_OB_bull_611,aVWAP_OB_bull_556,aVWAP_OB_bull_481,aVWAP_OB_bull_467,aVWAP_OB_bull_438,aVWAP_OB_bull_431,aVWAP_OB_bear_772,aVWAP_OB_bear_704,aVWAP_OB_bear_644,aVWAP_OB_bear_605,aVWAP_OB_bear_598,aVWAP_OB_bear_584,aVWAP_OB_bear_545,aVWAP_OB_bear_507,aVWAP_OB_bear_462,aVWAP_OB_bear_301,aVWAP_OB_bear_289,aVWAP_OB_bear_259,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,9.585,9.725,9.575,9.72,1265.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,9.565,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1265.0,False,False,False,False
2024-12-30 16:00:00+00:00,9.715,9.775,9.705,9.765,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,743.0,11.51937984496124,False,False,False,False,1256.906976744186,False,False,False,False
2024-12-30 17:00:00+00:00,9.765,9.905,9.765,9.875,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1929.0,41.247761552791296,False,False,False,False,1255.8076437714078,False,False,False,False
2024-12-30 18:00:00+00:00,9.875,9.895,9.845,9.885,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2718.0,82.74779625739919,False,False,False,False,1248.5703159609982,False,False,False,False
2024-12-30 19:00:00+00:00,9.885,9.925,9.88,9.89,1592.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4310.0,148.28659011387361,False,False,False,False,1253.894807186409,False,False,False,False
2024-12-30 20:00:00+00:00,9.895,9.895,9.83,9.87,7456.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.1583980872681,45.64255827854129,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3146.0,97.21237941443371,False,False,False,False,1350.0514768424337,False,False,False,False
2024-12-31 15:00:00+00:00,9.975,9.995,9.905,9.935,3822.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.61001716966652,44.53951156746378,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,676.0,106.18583089638048,False,False,False,False,1388.376260147202,False,False,False,False
2024-12-31 16:00:00+00:00,9.93,9.95,9.89,9.905,3687.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,87.97322942342626,39.71423671211106,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3011.0,57.85736840186294,False,False,False,False,1424.0138375092608,False,False,False,False
2024-12-31 17:00:00+00:00,9.905,9.955,9.88,9.955,1779.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.94337594648071,38.337096541480705,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1232.0,37.85957974446972,False,False,False,False,1429.5174989432257,False,False,False,False
2024-12-31 18:00:00+00:00,9.955,10.015,9.935,9.995,5254.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.59760080143876,38.337096541480705,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4022.0,99.62919866316011,False,False,False,False,1488.811801285191,False,False,False,False
