date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_142,Gap_Up_aVWAP_139,Gap_Up_aVWAP_136,Gap_Up_aVWAP_112,Gap_Up_aVWAP_79,Gap_Up_aVWAP_74,Gap_Up_aVWAP_24,Gap_Down_aVWAP_101,Gap_Down_aVWAP_68,Gap_Down_aVWAP_10,aVWAP_OB_bull_71,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-24 00:00:00+00:00,27.9267946454,28.1314222405,27.5516440544,27.7124228791,293849,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,293849.0,False,False,False,False
2024-12-26 00:00:00+00:00,27.6637020231,28.2191197812,27.5760044823,27.6442136807,611967,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-611967,-23998.70588235294,False,False,False,False,306324.2156862745,False,False,False,False
2024-12-27 00:00:00+00:00,27.4688185992,27.7611437351,27.3031676889,27.5467719688,755902,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1367869,-76699.5017301038,False,False,False,False,323954.71703191084,False,False,False,False
2024-12-30 00:00:00+00:00,27.3518885449,28.0047480149,26.8939124987,27.0010983818,848174,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2216043,-160595.32519166835,False,False,False,False,344512.33597183594,False,False,False,False
2024-12-31 00:00:00+00:00,26.9523775259,27.7026787079,26.9134008411,27.4006094008,918206,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3134249,-277209.1947919951,False,False,False,False,367010.12671803846,False,False,False,False
2025-01-02 00:00:00+00:00,27.3324002025,27.7513995639,26.8451916427,27.108284265,570818,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.864320007435538,-40.04103999318409,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2563431,-366864.9518589757,False,False,False,False,375002.5923369389,False,False,False,False
2025-01-03 00:00:00+00:00,27.7806320774,27.9170504742,27.2447026617,27.5272836264,624775,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.784911469742436,-27.884071153149186,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1938656,-428503.81649195706,False,False,False,False,384797.5887158825,False,False,False,False
2025-01-06 00:00:00+00:00,28.2678406372,28.5796541154,27.8001204198,27.9462829878,852306,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.205464868826745,-16.73249672993046,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1086350,-454301.7060412921,False,False,False,False,403131.25190349494,False,False,False,False
2025-01-07 00:00:00+00:00,28.4334915475,28.7745375394,28.1767326365,28.4140032051,763727,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.192935679802744,-9.015829397588092,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-322623,-449137.83521614346,False,False,False,False,417272.26163276966,False,False,False,False
2025-01-08 00:00:00+00:00,26.8744241563,28.258096466,26.7039011604,28.258096466,1225389,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93560825520011,-9.015829397588092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1548012,-492230.93971747113,False,False,False,False,448963.1141177591,False,False,False,False
