date,Open,High,Low,Close,Volume,aVWAP_OB_bull_851,aVWAP_OB_bull_779,aVWAP_OB_bull_764,aVWAP_OB_bull_77,aVWAP_OB_bull_33,aVWAP_OB_bear_759,aVWAP_OB_bear_727,aVWAP_OB_bear_706,aVWAP_OB_bear_695,aVWAP_OB_bear_682,aVWAP_OB_bear_659,aVWAP_OB_bear_547,aVWAP_OB_bear_269,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,80.96,81.01,80.92,80.94,9425.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,81.1975,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9425.0,False,False,False,False
2024-12-30 16:00:00+00:00,80.94,80.945,80.7,80.74,5618.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5618.0,-87.10077519379846,False,False,False,False,9365.976744186046,False,False,False,False
2024-12-30 17:00:00+00:00,80.75,80.8,80.735,80.8,6381.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,8.411214953271173,-62.61682242990676,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,763.0,-73.92091821404965,False,False,False,False,9319.698034973859,False,False,False,False
2024-12-30 18:00:00+00:00,80.8,80.845,80.775,80.825,5883.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,16.654747463407134,-54.35652167545727,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6646.0,30.263902223377485,False,False,False,False,9266.415894896745,False,False,False,False
2024-12-30 19:00:00+00:00,80.825,80.875,80.795,80.855,9191.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,24.93507950454319,-46.0530403965196,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15837.0,275.32957815789877,False,False,False,False,9265.246656216175,False,False,False,False
2024-12-30 20:00:00+00:00,80.87,80.88,80.795,80.82,13452.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,28.5065062075179,-41.98441605560681,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2385.0,308.0376467135903,False,False,False,False,9330.157560770964,False,False,False,False
2024-12-31 15:00:00+00:00,80.93,80.95,80.84,80.885,7309.0,,,,,,,,,,,,,,80.89166666666668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,35.765633860857655,-34.31335778879567,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9694.0,453.5564428885734,False,False,False,False,9298.82178463498,False,False,False,False
2024-12-31 16:00:00+00:00,80.895,80.92,80.85,80.855,5419.0,,,,,,,,,,,,,,80.8845707626231,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,38.83486187116819,-30.484257320908377,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4275.0,512.8036298205334,False,False,False,False,9238.669508904206,False,False,False,False
2024-12-31 17:00:00+00:00,80.855,80.895,80.85,80.86,6530.0,,,,,,,,,,,,,,80.87906497732544,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,41.23717767920104,-27.063089953146616,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10805.0,672.372565792308,False,False,False,False,9196.674632797163,False,False,False,False
2024-12-31 18:00:00+00:00,80.86,80.93,80.84,80.91,2991.0,,,,,,,,,,,,,,80.88098311534601,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,46.06334468842618,-21.335463941323585,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13796.0,875.8396577955281,False,False,False,False,9100.462622986353,False,False,False,False
2024-12-31 19:00:00+00:00,80.9,80.925,80.875,80.925,5838.0,,,,,,,,,,,,,,80.8866679721342,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,50.12302029880778,-16.4088697851275,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19634.0,1166.6638491475355,False,False,False,False,9049.8818071261,False,False,False,False
2024-12-31 20:00:00+00:00,80.925,81.01,80.875,80.98,8566.0,,,,,,,,,,,,,,80.92881876426668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,55.48131873360144,-10.370297721134534,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28200.0,1585.7853398584264,False,False,False,False,9042.379763604764,False,False,False,False
2025-01-01 15:00:00+00:00,80.98,80.98,80.98,80.98,0.0,,,,,,,,,,,,,,80.92881876426668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,59.053517690130555,-6.085878879381326,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28200.0,1998.4088229613965,False,False,False,False,8902.18782928531,False,False,False,False
2025-01-01 16:00:00+00:00,80.98,80.98,80.98,80.98,0.0,,,,,,,,,,,,,,80.92881876426668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,61.434983661149964,-2.8811629161399708,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28200.0,2404.635042760445,False,False,False,False,8764.1694133274,False,False,False,False
2025-01-01 17:00:00+00:00,80.98,80.98,80.98,80.98,0.0,,,,,,,,,,,,,,80.92881876426668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,63.022627641829565,-0.35275747541468405,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28200.0,2804.563181632376,False,False,False,False,8628.290817771936,False,False,False,False
2025-01-01 18:00:00+00:00,80.98,80.98,80.98,80.98,0.0,,,,,,,,,,,,,,80.92881876426668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,64.08105696228264,1.7369316521120908,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28200.0,3198.290884242727,False,False,False,False,8494.518867108805,False,False,False,False
