date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_108,Gap_Up_aVWAP_96,Gap_Up_aVWAP_78,Gap_Up_aVWAP_60,Gap_Up_aVWAP_48,Gap_Up_aVWAP_36,Gap_Up_aVWAP_18,Gap_Up_aVWAP_12,Gap_Down_aVWAP_90,Gap_Down_aVWAP_72,Gap_Down_aVWAP_66,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,5.715,5.805,5.685,5.775,45903.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,45903.0,False,False,False,False
2025-04-14 15:00:00+00:00,5.775,5.775,5.675,5.695,16614.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16614.0,-257.5813953488372,False,False,False,False,45448.90697674419,False,False,False,False
2025-04-14 16:00:00+00:00,5.695,5.775,5.68,5.755,23138.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.254237288135531,-72.88135593220329,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6524.0,-152.44059852172344,False,False,False,False,45103.00144222102,False,False,False,False
2025-04-14 17:00:00+00:00,5.755,5.825,5.745,5.775,33111.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.071842339166913,-59.82008765746151,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,39635.0,464.4189456414041,False,False,False,False,44917.078939240855,False,False,False,False
2025-04-14 18:00:00+00:00,5.775,5.855,5.775,5.84,39154.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99870390662745,-45.61429058370722,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,78789.0,1678.7535356314597,False,False,False,False,44827.728878167356,False,False,False,False
2025-04-14 19:00:00+00:00,5.845,5.85,5.785,5.795,100713.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.309540267191295,-40.05149935555838,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-21924.0,1312.8193722883364,False,False,False,False,45694.167190133754,False,False,False,False
2025-04-15 14:00:00+00:00,5.89,5.935,5.765,5.81,16540.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.297579440424,-34.20657139948456,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5384.0,1208.9927153536335,False,False,False,False,45242.16459803865,False,False,False,False
2025-04-15 15:00:00+00:00,5.805,5.835,5.805,5.815,10639.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33262520241095,-28.906455359081647,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5255.0,1271.7215104644297,False,False,False,False,44705.681425976036,False,False,False,False
2025-04-15 16:00:00+00:00,5.815,5.845,5.785,5.795,24007.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.206662626748574,-26.30580599166435,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-18752.0,961.276215728547,False,False,False,False,44384.77163642602,False,False,False,False
2025-04-15 17:00:00+00:00,5.795,5.795,5.745,5.745,21292.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.994237418253825,-26.30580599166435,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-40044.0,325.53549920562364,False,False,False,False,44026.74416919461,False,False,False,False
2025-04-15 18:00:00+00:00,5.74,5.755,5.695,5.71,158570.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08260313946679,-26.30580599166435,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-198614.0,-2758.7983845029908,False,False,False,False,45802.60860067996,False,False,False,False
2025-04-15 19:00:00+00:00,5.715,5.75,5.705,5.735,50808.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.242765576681606,-26.30580599166435,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-147806.0,-5007.592207999069,False,False,False,False,45880.21156811128,False,False,False,False
2025-04-16 14:00:00+00:00,5.875,6.015,5.87,5.985,84392.0,,,,,,,,5.956666666666667,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5040216843754,-17.647344457616526,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63414.0,-5913.117910200634,False,False,False,False,46477.29355930335,False,False,False,False
2025-04-16 15:00:00+00:00,5.985,6.005,5.955,5.995,29687.0,,,,,,,,5.9640399050950075,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55601592187347,-9.588307301887106,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-33727.0,-6344.340888337058,False,False,False,False,46216.97893047694,False,False,False,False
