date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_24,Gap_Up_aVWAP_19,Gap_Down_aVWAP_176,Gap_Down_aVWAP_152,Gap_Down_aVWAP_108,aVWAP_OB_bull_152,aVWAP_OB_bear_171,aVWAP_OB_bear_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,56.884286105,57.9393269601,55.3676648758,57.1040862831,1703737,,,,,,,,,#000000,-1.0,56.241314,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1703737.0,False,False,False,False
2022-01-07 00:00:00+00:00,60.0494086703,60.2692088485,54.6203442701,56.4446857487,2488079,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2488079,184302.14814814815,False,False,False,False,1761836.4074074074,False,False,False,False
2022-01-14 00:00:00+00:00,61.0165294542,63.1705712001,58.2910072452,60.8406893117,2839890,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5327969,565314.5075445815,False,False,False,False,1841692.229080933,False,False,False,False
2022-01-21 00:00:00+00:00,71.7427781479,71.7867381835,62.115530345,62.2913704875,3309201,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8637170,1163229.729207946,False,False,False,False,1950396.5824823454,False,False,False,False
2022-01-28 00:00:00+00:00,72.7098989317,78.380743528,67.0830143711,73.984739965,8898210,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.72455227693334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17535380,2375981.6011184687,False,False,False,False,2465049.4282243936,False,False,False,False
2022-02-04 00:00:00+00:00,70.1162568296,73.7649397869,66.4675738723,73.3253394306,4335336,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,71.87006949873765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3766310683341,45.62947155678458,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13200044,3177764.001035619,False,False,False,False,2603589.174281846,False,False,False,False
2022-02-11 00:00:00+00:00,67.9622150837,70.379577443,62.9942914572,70.0283367583,4497318,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,70.66322330663131,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.05995717040135,39.84787112898289,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8702726,3587020.445403351,False,False,False,False,2743865.3835943015,False,False,False,False
2022-02-18 00:00:00+00:00,68.7974557607,69.2590361348,63.8739317701,67.6105347987,4920511,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.93484027107664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92758507462773,36.33884260216314,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13623237,4330443.893891992,False,False,False,False,2905098.3922169455,False,False,False,False
2022-02-25 00:00:00+00:00,66.379653801,77.1498625304,66.2917337298,69.5008163308,4830697,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.93582047286033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.12967713515087,31.313204274238984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8792540,4660969.531381474,False,False,False,False,3047735.326126802,False,False,False,False
2022-03-04 00:00:00+00:00,68.3578554044,69.7425965267,64.3574921621,67.6984548699,5571800,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.52285785400225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.04722008562268,28.95647040440366,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14364340,5379737.714242106,False,False,False,False,3234703.0797470384,False,False,False,False
