date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_294,Gap_Up_aVWAP_293,Gap_Up_aVWAP_282,Gap_Up_aVWAP_270,Gap_Up_aVWAP_263,Gap_Up_aVWAP_241,Gap_Up_aVWAP_239,Gap_Up_aVWAP_237,Gap_Up_aVWAP_231,Gap_Up_aVWAP_218,Gap_Down_aVWAP_284,Gap_Down_aVWAP_281,Gap_Down_aVWAP_265,Gap_Down_aVWAP_256,Gap_Down_aVWAP_236,Gap_Down_aVWAP_230,Gap_Down_aVWAP_220,Gap_Down_aVWAP_215,Gap_Down_aVWAP_214,Gap_Down_aVWAP_211,aVWAP_OB_bear_264,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,26.72,26.73,26.7,26.715,636.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,636.0,False,False,False,False
2023-11-21 17:00:00+00:00,26.73,26.75,26.73,26.73,643.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,643.0,9.968992248062015,False,False,False,False,636.1085271317829,False,False,False,False
2023-11-22 17:00:00+00:00,26.82,26.865,26.82,26.855,637.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1280.0,29.659395469022293,False,False,False,False,636.1223484165615,False,False,False,False
2023-11-23 17:00:00+00:00,26.855,26.855,26.855,26.855,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1280.0,49.04452112066536,False,False,False,False,626.259986425607,False,False,False,False
2023-11-24 17:00:00+00:00,26.75,26.75,26.74,26.74,523.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.90982478671671,34.618842308045046,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,757.0,60.020575056779066,False,False,False,False,624.6590564035046,False,False,False,False
2023-11-27 17:00:00+00:00,26.65,26.68,26.65,26.68,198.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75896673895913,22.00848057786021,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,559.0,67.75669017217784,False,False,False,False,618.0441873119773,False,False,False,False
2023-11-28 17:00:00+00:00,26.655,26.67,26.59,26.67,1938.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.139362621037606,13.906773961421365,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1379.0,45.326353890438654,False,False,False,False,638.5086185164428,False,False,False,False
2023-11-29 17:00:00+00:00,26.53,26.565,26.51,26.51,1141.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.93784198171882,4.266163333368013,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2520.0,5.55385227973418,False,False,False,False,646.2991825704513,False,False,False,False
2023-11-30 17:00:00+00:00,26.11,26.125,26.095,26.12,3157.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.107593048487736,-5.1152111533960465,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5677.0,-82.54775783312991,False,False,False,False,685.2247766391265,False,False,False,False
2023-12-01 17:00:00+00:00,26.52,26.64,26.515,26.605,4976.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2100147320962,-5.1152111533960465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-701.0,-92.13616468843021,False,False,False,False,751.7484235129384,False,False,False,False
2023-12-04 17:00:00+00:00,25.965,26.055,25.965,26.01,5845.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.59822147737895,-5.1152111533960465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6546.0,-192.1960691118654,False,False,False,False,830.713564233668,False,False,False,False
2023-12-05 17:00:00+00:00,26.13,26.21,26.12,26.18,7642.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.10065915325869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.339388218978605,-5.1152111533960465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1096.0,-172.22403703261168,False,False,False,False,936.3149043230684,False,False,False,False
2023-12-06 17:00:00+00:00,26.21,26.21,26.11,26.11,2707.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,26.107792598081595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.238332760966465,-5.1152111533960465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1611.0,-194.53064110962544,False,False,False,False,963.7673864265867,False,False,False,False
