date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_852,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_762,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_690,Gap_Up_aVWAP_659,Gap_Up_aVWAP_624,Gap_Down_aVWAP_882,Gap_Down_aVWAP_828,Gap_Down_aVWAP_821,Gap_Down_aVWAP_816,Gap_Down_aVWAP_810,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_714,Gap_Down_aVWAP_564,Gap_Down_aVWAP_558,aVWAP_OB_bull_869,aVWAP_OB_bull_460,aVWAP_OB_bull_426,aVWAP_OB_bear_803,aVWAP_OB_bear_484,aVWAP_OB_bear_299,aVWAP_OB_bear_205,aVWAP_OB_bear_153,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,86.84,86.84,86.01,86.085,1575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1575.0,False,False,False,False
2025-01-21 16:00:00+00:00,86.085,86.1,85.6,85.6,1428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1428.0,-22.13953488372093,False,False,False,False,1572.720930232558,False,False,False,False
2025-01-21 17:00:00+00:00,85.6,85.89,85.6,85.875,2969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.981904012588688,-69.47285601888304,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1541.0,2.095186587344511,False,False,False,False,1594.3686677483322,False,False,False,False
2025-01-21 18:00:00+00:00,85.875,86.35,85.79,86.18,1708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,28.291904945229412,-54.395664778247514,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3249.0,52.43479609761824,False,False,False,False,1596.1303938297533,False,False,False,False
2025-01-21 19:00:00+00:00,86.18,86.34,86.08,86.25,2612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.56497310207557,-43.09139885103023,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5861.0,142.49007057672492,False,False,False,False,1611.8803102044858,False,False,False,False
2025-01-21 20:00:00+00:00,86.25,86.48,86.08,86.175,5833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.30399122263594,-36.60006109136414,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,28.0,140.71503072282218,False,False,False,False,1677.3240263253463,False,False,False,False
2025-01-22 15:00:00+00:00,86.095,86.76,86.095,86.76,1788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,55.31756102208417,-25.83020161027308,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1816.0,166.68844109921253,False,False,False,False,1679.0399328939457,False,False,False,False
2025-01-22 16:00:00+00:00,86.76,86.965,86.535,86.965,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.183363743501005,-17.02104325945222,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3835.0,223.56148852403095,False,False,False,False,1684.310631608768,False,False,False,False
2025-01-22 17:00:00+00:00,86.965,87.01,86.63,86.64,1718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.02793548531213,-15.380090460523277,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2117.0,252.91712436086766,False,False,False,False,1684.8329473977794,False,False,False,False
2025-01-22 18:00:00+00:00,86.64,86.76,86.45,86.485,2130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.85040038883075,-15.380090460523277,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13.0,248.79437824674565,False,False,False,False,1691.7347621668061,False,False,False,False
2025-01-22 19:00:00+00:00,86.485,86.485,85.89,86.015,2818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.63717607907625,-15.380090460523277,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2831.0,201.0456281964085,False,False,False,False,1709.1962387223596,False,False,False,False
2025-01-22 20:00:00+00:00,86.01,86.26,85.58,85.6,3816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.67050090095219,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6647.0,94.87437814685178,False,False,False,False,1741.8598629282144,False,False,False,False
2025-01-23 15:00:00+00:00,85.325,85.76,85.31,85.76,2709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,44.79518061270172,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3938.0,32.349193989536246,False,False,False,False,1756.8542836580095,False,False,False,False
2025-01-23 16:00:00+00:00,85.88,86.5,85.815,86.11,2360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.22385622636743,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1578.0,7.382539819155838,False,False,False,False,1766.2053800354047,False,False,False,False
2025-01-23 17:00:00+00:00,86.145,86.395,85.99,86.035,2336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.55169338647591,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3914.0,-53.41408870517216,False,False,False,False,1775.0394051511348,False,False,False,False
2025-01-23 18:00:00+00:00,86.035,86.195,85.95,86.02,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.63623028068948,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6035.0,-146.15185477175862,False,False,False,False,1780.4031353038304,False,False,False,False
2025-01-23 19:00:00+00:00,86.02,86.11,85.88,85.88,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.41188195760988,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8073.0,-269.04872524041355,False,False,False,False,1784.3968851440811,False,False,False,False
2025-01-23 20:00:00+00:00,85.88,86.15,85.78,85.965,4946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.605044479541505,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3127.0,-313.35804732970945,False,False,False,False,1833.4139876999868,False,False,False,False
2025-01-24 15:00:00+00:00,85.86,85.86,84.73,84.745,3991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,38.657634265840805,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7118.0,-418.85637217731085,False,False,False,False,1866.8649336271187,False,False,False,False
2025-01-24 16:00:00+00:00,84.745,84.99,84.745,84.82,4592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.80184970992191,-15.380090460523277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2526.0,-451.5252656319262,False,False,False,False,1909.1150896949152,False,False,False,False
